1.319739391419208485e-02 -5.963090270037134377e-02 -4.845292179495361978e-02 -8.561704372607605029e-02 -4.039112489703472475e-02 -5.199797668413268931e-02 1.194603413573579187e-02 8.705577813932927067e-03 4.964067290234516761e-02 3.741850399663663312e-02 -3.586358635050289345e-02 -1.752919707103915356e-02 2.571534357844649718e-02 -5.190299592531182754e-03 -1.315827717724050439e-01 3.456319870037564967e-02 2.404877905795159421e-02 1.288754106742107663e-01 2.629631234559053760e-02 -4.418601674693864445e-03 -1.274470211919854490e-01 -3.045677600535305618e-02 -3.432551083447751838e-02 6.643323750127279326e-02 -9.854657075648756703e-02 -4.857908253434312790e-03 6.144950756599653480e-02 1.524390900374259557e-03 2.791145788388404436e-01 -4.016039945153688367e-02 -3.005433205932320911e-02 5.788458169737324688e-02 -5.586956228402219227e-02 -1.616100370173653537e-03 6.294942769598407817e-02 1.236544227294052445e-01 -3.534027697224244313e-02 -5.347733743105219373e-02 7.113490368147151743e-02 -7.042448686125149515e-03 -5.833005978535858727e-02 1.582334661777555496e-02 -8.887522264379892067e-02 3.619319402933811325e-02 -6.252426807337218943e-03 2.688694310012336441e-02 -1.450093262696215690e-01 -4.061606509571449863e-04 -1.275130968196979964e-01 9.733472351668354117e-02 -3.497569633086370505e-02 -8.174224492375378737e-02 -3.102380580999437518e-02 1.089535311113908334e-01 -5.553427239556352722e-03 8.065455753803969785e-03 -4.232849265391215587e-02 2.876319637830603362e-02 8.811330959775916238e-02 -6.362874937465445857e-02 -2.616315332990964276e-02 -5.596097142146372327e-03 4.455775314828221145e-02
4.044229100826930712e-02 -7.318085511503685803e-02 1.722407369107836761e-03 -3.249281228751213502e-02 1.093180372587040233e-01 -6.949056322885492631e-02 -1.265894937100518203e-01 -1.157485508063296475e-01 4.102208933695547510e-02 6.964090733622345375e-02 5.140888579788725071e-02 1.249580213235469972e-01 2.739076116617254059e-02 1.160219700557459793e-02 9.626063671545756484e-02 -3.535101847213234158e-03 8.822525044745883893e-02 -1.194974225512589194e-02 -1.236969207100052232e-01 -1.212975207238741193e-01 -4.337677623068089683e-02 8.137740218785050050e-02 3.209368199634183433e-02 -2.828512908089058850e-02 1.175076702537301010e-01 -7.940748786013754335e-02 -1.405748463558630090e-02 -1.395653743989717643e-01 6.185080634711598302e-02 -1.003984587929390021e-01 1.273136903424020305e-01 9.531158984204042561e-02 -6.722668148888159834e-02 3.744751050440358470e-02 -3.559366165811692767e-02 9.010345362831501115e-02 5.233730178665295385e-02 -8.274611298585943242e-02 7.189686330900106614e-02 -1.847511993637259431e-01 -2.956685712202743871e-02 -1.465764249437158558e-02 6.905101257904777690e-03 -2.964167374003335437e-02 -1.681116789707105125e-02 3.554371833939348746e-02 3.574234001587196785e-02 2.518951443686526792e-01 9.646623883712308195e-04 1.052834953315667094e-02 7.895288305049037725e-02 4.174102510412118494e-02 -5.246780237884418607e-02 4.380699688944102166e-02 7.162448851342352596e-02 3.162830956310840741e-02 -1.233441399234735947e-01 -2.013160247250270554e-02 -1.450357897582107980e-01 1.880789952454192324e-02 1.906634941118947810e-02 2.054318635989393904e-02 -5.069364298769517274e-02
4.421392899383757430e-02 1.730013008590902124e-01 2.674997280055374516e-02 -3.497827901625938374e-02 5.044223624286803959e-02 -3.908770497171292629e-02 -6.421855162514170101e-02 -5.406315737214431594e-02 -1.601818230610818905e-01 1.388431369711530250e-01 -7.584848163090152084e-02 -1.781962788167511802e-01 -7.905424689679348138e-02 -4.349282850774292136e-02 1.026494126729288747e-01 1.057312930117537270e-01 9.284205742068703249e-02 5.388328872740397874e-02 -5.191497937759258913e-03 -8.745579530227639425e-03 2.658661953156652227e-02 -4.404649350749129111e-02 1.105664068223627811e-01 1.833371113937380670e-02 -3.800577943130949155e-02 -7.089641874460866910e-02 -1.069689827572171958e-01 1.468168895716100986e-01 4.531316187598236761e-02 -5.904153146889743950e-03 -3.988864567399951627e-02 -2.257664853084886264e-02 -8.743482939033386803e-02 -1.965634313202162253e-02 -9.948554648428210856e-02 4.105488978552461476e-02 -8.292635803790629478e-02 6.910951948289635431e-03 -9.684415692537599873e-02 6.652164574851312726e-03 -1.014739776349316974e-01 -5.374615835273650194e-02 7.283274219887258746e-03 -9.473591903020597838e-02 1.252156123894406642e-02 1.373334406104036176e-02 -1.062283568708734249e-01 5.355332984922077377e-02 -7.243914638543605400e-02 3.157123730347109573e-03 4.249589719663272175e-02 -1.476022905519499759e-02 -7.038225396420175195e-02 -4.966543913802878157e-02 -6.720417547273893621e-02 4.828318536713834680e-02 4.277977481316019154e-02 -1.756441822091769564e-02 -3.964098320669977304e-02 3.297949443331330693e-02 -1.338063918594032120e-01 -1.363351284486460646e-01 -2.703487428344844914e-02
7.480132912172050841e-02 -2.017633153081004396e-02 -6.346181531745688498e-02 1.145051903703934171e-01 9.488198619525656241e-03 -2.727786564546835768e-02 -5.281218946701875597e-03 -8.545991338022450312e-02 3.908034272337308074e-02 -9.030669053349874020e-02 3.328016169981939942e-02 -1.143098404203763963e-01 -1.398347259981408582e-02 -7.084640102227506009e-02 -1.038230938679892273e-01 5.527492010637159725e-02 -1.971128809708369012e-01 -1.254373607412882091e-02 -4.051092096490270522e-02 -3.504018867279590915e-02 1.165232231812137614e-03 -2.114471700495273304e-02 -9.112606174604548359e-02 -2.828665430141171291e-02 -3.582928441730792724e-02 -1.563572077553826434e-02 9.262841836486898628e-02 2.859407198333580036e-05 7.693155537795280663e-02 1.049017711521564034e-01 -7.875964541147700837e-02 -2.768449686982349389e-02 -4.646769644536841160e-02 1.544378251065547936e-01 -3.245359654851423525e-02 -5.169831901469135182e-02 5.924252015188193055e-02 5.306424316562478871e-02 8.503924031536837236e-02 -8.139149964505110191e-02 8.318355156938210537e-02 -4.144019513390477527e-02 6.479749939316176849e-03 2.415585087296888769e-02 2.785487041128235225e-02 6.814394933465747761e-02 -3.352177476795902000e-02 1.363707152752630103e-02 -1.082465130911221124e-01 -1.149180475042523297e-01 1.174455002691073974e-01 -5.488558458228168235e-02 6.547558971882946888e-02 -1.101197662901871183e-02 1.229871181932903762e-01 7.302755792294661485e-02 -2.952334814829079418e-02 -5.908925122835719662e-02 1.008924864161112461e-01 -1.545424133589842763e-02 -4.456720981030285605e-02 -1.071548971570966680e-01 6.880964175202491928e-02
-6.302979460155565261e-02 -1.218717744627245136e-01 1.182460466836915674e-03 -3.078821780297051267e-02 1.091763488348119690e-02 -2.086105178693532791e-01 1.296734130344326108e-01 -7.676606275238548327e-02 7.557632274737972888e-02 4.242975819025834178e-02 -6.104285997155607657e-02 1.639125700290702120e-02 -1.334637766352260099e-02 1.104012958405972272e-01 -9.310355176508762487e-02 1.136342408472461318e-01 1.175256833413921703e-01 6.735181481665440846e-03 3.739047778154684643e-02 -4.372328670554617019e-02 -1.247389701998646849e-01 -3.513494142608830639e-02 6.892273459383226053e-02 -6.765250334816487465e-03 -4.732802356273484168e-02 4.527001715216746880e-02 -7.859295987695802399e-02 -5.831713852568777556e-02 2.630489228754879366e-02 2.308356107094476986e-02 2.035295434320558150e-02 -4.237409496296616618e-02 -6.805427263122088011e-02 7.037023975899871220e-02 1.063881881823932340e-01 -1.389823766354224277e-01 -2.454507050117088474e-02 -3.660561787157624869e-02 -7.270919922051194417e-02 -6.997634693267359984e-02 2.546020717751171572e-02 -2.953117009251625402e-02 9.062797808335451566e-02 1.136417220576098897e-01 -4.768511207926593581e-02 7.486621109326831169e-02 -8.193016758598534177e-02 -1.060317098735473751e-01 1.432456461658665747e-01 8.928311714893430451e-02 5.892307579437170567e-02 -6.990809926048878464e-02 2.835828658549340714e-02 -4.760122576573390385e-02 8.201320960029025164e-02 2.675039781035733893e-02 5.951073127584548261e-02 -7.764671351769687757e-02 6.485106967521844790e-02 -5.924862704664957819e-02 4.888726851978852928e-02 -4.640535837405275477e-02 3.404890845558820878e-02
9.250208092408970795e-02 4.997342759481956942e-02 -1.155109451991422620e-01 -1.859174385363314697e-01 1.484166896621029116e-02 -2.875120826488208187e-02 1.219717550948086482e-02 -1.056801958716042100e-01 3.913420615666547697e-02 4.033755907719245581e-02 1.959288633631499008e-02 -3.616469200666203032e-02 2.510719182097927854e-02 5.229843375646965609e-02 1.282831326063801347e-01 -9.288068442114741363e-02 7.041289820383841991e-02 -6.425378249275165432e-03 1.022092458954221572e-01 -7.157482664679584716e-02 -2.430397078502852942e-02 -6.416975996773004176e-02 -9.314018986616211249e-02 -9.318191367256709393e-03 -1.310436941188593551e-01 -2.898213727935711193e-02 -2.536688124684764387e-02 -6.318308459779107926e-03 -1.264561710078119516e-01 -6.940195444975216787e-02 -9.074234267062390724e-02 -7.638442571725717611e-03 -9.967859377539457777e-02 -7.405447068113668596e-02 -1.200155880955782878e-01 -2.658354729868502853e-01 2.182096732477970535e-01 -4.150071050769529174e-02 1.168812464399288098e-01 -4.112189170532792870e-02 -3.846626186116312157e-02 1.176179982934928148e-01 8.644922978534053462e-03 6.716925662814363096e-02 -2.958349718350783072e-02 -1.222551332688065345e-01 -8.711066209981931097e-02 4.814470423859460932e-03 6.662212890239935237e-02 -1.104413584755587902e-01 1.269321281433123116e-01 -3.339879001380077067e-03 -2.725383621541143872e-02 2.998837137142303794e-02 -3.027680685676233108e-02 -4.581917791783197275e-02 1.011515627446754190e-01 -5.012366909488087663e-02 -8.386825181332460688e-02 -6.115470048250245400e-04 5.008478257719138627e-02 9.422420729525547711e-02 -2.616619048146031495e-02
6.631719925903761803e-02 5.173559215844356768e-02 -1.888454267517641200e-02 3.963869471944164724e-02 5.318048170578945633e-02 -2.977086934517754468e-02 2.190157891476818275e-01 1.405289544981383823e-02 1.102948526557902265e-02 3.682861351253464977e-02 4.920388164181911661e-02 5.022276035353163276e-02 -1.664726531097684425e-01 -5.685308773243233360e-03 2.942591033424546421e-02 1.702767710538003743e-01 -1.001146629900470930e-01 6.764619165665171352e-02 4.107031606928741863e-02 1.864617167389996388e-01 -5.773647505266510382e-02 8.052887088199707499e-02 1.343903150228498988e-01 1.070980001612310134e-02 -9.127062682032312246e-02 -1.011087247687978280e-01 5.057625245869497299e-02 7.206768989426276528e-02 1.621698338706724085e-01 -1.062136984505997472e-01 -8.145791442417020523e-02 -8.355099629615655998e-02 6.452611495808566189e-02 3.439230933266496787e-03 -4.329673708934703158e-02 -6.472924427197662700e-02 5.516746959558274654e-02 -8.743022074368132779e-03 7.295790328655672730e-02 -2.423783327672342225e-02 3.094236513890269435e-02 -5.570588579908473253e-02 -1.965205749963070195e-03 -4.409928621427997020e-02 3.843506914666472429e-02 2.731932116362362911e-02 4.966333830371354001e-03 -3.467064383699827723e-02 -7.359265392885447343e-02 -2.477207716781039404e-02 -1.818425951825974884e-02 -1.275162067809647824e-02 1.233837638504379219e-01 6.468475935238150731e-02 -3.099141227219717395e-02 1.172253105983669941e-01 -3.289607332459462685e-02 3.610669193341677075e-02 -3.867134674751432355e-02 9.850698082078872264e-02 9.930387889334492402e-02 7.471718306913323338e-03 7.103285724175810445e-02
5.131844186615847070e-02 4.252894829123384651e-02 4.455789212770944890e-02 -1.222854285506171368e-01 2.403710503021042402e-02 -1.167178045254158164e-01 -1.482711673083734853e-03 -6.508133410679375896e-02 5.903440857813609804e-02 -5.489089551686852225e-02 -1.270990800230014928e-01 7.442231464578258349e-03 2.666136685670889017e-02 3.308864339974287860e-02 7.209095608613140527e-02 1.019760425971168172e-01 3.968279695877591912e-02 1.470682982732356425e-01 -1.912483601001226385e-01 -6.887043671837379810e-02 6.580134743758045239e-03 -6.464635467548882075e-02 2.653455501888338057e-03 -1.138461313947512418e-02 -2.468213177461275193e-02 7.149165176295342594e-02 1.908703118754112582e-02 -2.425425982886451337e-01 -6.436037763105087461e-02 7.357967421325439794e-02 -1.037528369941659034e-01 1.362157981602943324e-01 -4.533471016764693828e-02 9.354661395217957198e-02 -1.183958366736435897e-01 9.577876023708328801e-02 1.467158847343533745e-01 7.976050163713391261e-02 -6.647948226021427320e-02 2.490513189852809617e-02 -5.370825102128980177e-02 -2.951595854582807904e-02 5.992975132084666506e-02 -5.407920824009580102e-02 5.649160673126431276e-02 8.205573371028951346e-03 -7.276390150618773645e-02 -3.348848438675589706e-02 2.832602962377710892e-02 -2.726868611633721101e-02 2.212794437091930577e-02 -2.387083155434599480e-02 8.909230122903925853e-02 -2.837342098516220865e-02 5.259570926448554895e-02 4.576588978940504537e-04 -5.194630804391968393e-03 5.009017437775144937e-02 1.018008561149409685e-01 9.501971077880204397e-02 1.522577786132183614e-02 -1.871400282687948544e-02 1.251850846481414314e-01
5.056368461370586848e-02 -1.979632711489104080e-01 5.982554318647224229e-03 -1.835374477917354197e-01 1.059126080040973528e-01 -9.905110734386939064e-02 1.737367799463145068e-02 8.419024218084381062e-02 -5.944853563650813466e-02 -7.149358389905462186e-02 -4.014057293676650401e-03 8.413993263611876938e-02 7.727736702166501659e-02 -2.313716840985226286e-03 5.763159593295727467e-02 -4.024416919990815578e-03 7.694986659332447854e-02 8.928760392711758420e-02 -9.479159701383425840e-02 -1.236037667039651539e-02 7.267862488318113656e-02 -8.778192013063604304e-02 -7.897262748384650810e-02 8.894774397675614397e-02 1.005413131916425562e-01 3.444813852232857243e-02 1.235205020911389791e-02 -4.565620956083841359e-02 -5.948378464312881371e-03 2.101417628378062508e-01 7.180816377275088536e-02 1.364880180249585795e-01 -1.174095346686675895e-01 -1.166961492108264387e-01 -1.395262462964572681e-01 7.871873366152243312e-02 1.578732677666964124e-01 2.625987930100488754e-02 1.223553268464753208e-01 4.866765278171008430e-02 -2.365289251499637022e-02 1.561907803010846862e-01 -1.800980702775218656e-01 7.638652795642283944e-03 1.251207847355448877e-01 5.090699320170691961e-02 -1.348482538623586025e-01 2.690174525141604198e-02 -4.054891054763928339e-03 -6.652378897647827360e-02 -5.228659336170296545e-02 1.253010493440736839e-01 -2.908382760000997186e-02 1.183545964729450228e-01 7.447171211334031871e-02 7.970984330272885832e-03 -6.758195653493667687e-02 2.251426881745774086e-02 2.345195586117844455e-02 3.326758430536174826e-03 -7.082278709395299632e-02 -1.416549124943282667e-01 -1.143532649603291179e-01
1.933668553009836380e-02 -3.240081789886760377e-02 -1.071029310630669945e-01 -3.341001164813370977e-04 1.513817455096191922e-01 -2.866110593856324718e-02 -1.334649939067725222e-01 5.051086822410466581e-02 -8.506251428243041812e-02 -5.141631213633320041e-02 -3.664968040504826968e-02 -7.308936843964705665e-03 -1.105482551672243990e-01 1.042589489893966728e-02 1.426134337733907936e-02 7.099962093809059072e-04 -2.503892475073803137e-02 -6.331383896453499083e-02 4.806957386281507372e-02 -4.727560759925278355e-02 1.691312287712077311e-01 -1.917904087018408761e-03 -1.331941879852498699e-03 9.198338171936349186e-03 -4.938511240811972736e-02 1.002477865451539135e-01 -2.508603888433073165e-02 -5.258384848788978660e-02 6.936548270877596067e-02 -9.095134250978456625e-02 -1.204917694957209073e-01 3.137704804540901449e-02 -7.421367299110080695e-02 5.438610882166050597e-02 4.582005822422761943e-02 -6.496806143067480888e-02 5.087742001787323720e-02 -7.753120354838639872e-02 -1.730306738027780344e-01 -8.874811697482470896e-02 -2.626572279971427920e-02 1.198415675238901357e-01 5.477376068677876353e-02 -1.912534033817882284e-02 3.844235911357904434e-02 3.392922339935494636e-02 -5.618888313365377751e-02 -1.505294722442871401e-02 -4.274631334943626570e-02 -4.010865092912579283e-02 -6.195408125121301679e-02 -1.846143430738379602e-03 -8.752099479100286517e-02 7.932892169493449552e-02 3.373208243135972922e-02 1.423605709996746127e-01 -5.721995143825877456e-02 1.064007427457875632e-01 2.933874635686658378e-02 -2.189824683791966736e-02 -1.040029730242625489e-01 7.079148474035251715e-02 3.717776812931175567e-02
