2.283284118979552191e-01 3.354434600029476687e-02 -3.888173583202075845e-01 2.225183115512837095e-01 -9.944949164097188765e-03 -7.972892091786898394e-02 1.112227949724903242e-03 -3.489620735811158059e-02 -3.674478594740369086e-01 5.264645127374033562e-01
-6.241235794078429933e-02 7.169267907526810646e-03 -1.239103340773772821e-01 -9.155090390943000367e-01 8.535508073250476224e-01 -6.054906957799919415e-02 3.290636752928632336e-01 3.021235674182145559e-01 7.209042665592245713e-01 1.338611768149445269e-01
2.587949803885231104e-02 -2.022232988078248583e-01 5.850278338775616316e-01 -3.552563535638810777e-01 6.051013041646133850e-01 3.712240422061832135e-01 -4.265385048602477469e-01 -8.553062080827213975e-01 -1.129025397526936536e-01 3.099777393782585100e-02
9.374559533983646276e-01 3.520480739555927885e-01 -4.056086594658193656e-01 5.193002767887948679e-01 2.494998452704468295e-01 -1.578429297969483058e-01 1.143756862091170001e+00 -1.159379206653372851e-01 -2.987166465527747727e-02 5.121446452599806021e-01
1.578575043923911014e-01 3.578292022699516295e-01 -1.118240253577671983e-01 2.752664586583610795e-01 5.304597298460742572e-01 1.858538294366753885e-01 3.602187431752207347e-01 -3.499367296916842118e-01 -3.792231410890959387e-01 2.828156065812020836e-02
