-3.960050037973261716e-02 -3.468832597036777474e-03 -3.709324764965278576e-02 7.310276519293737452e-02 1.021209755849399048e-04 -7.499885442070491903e-02 1.081818828533025884e-02 -6.562206537947229412e-03 1.198315996234533554e-02 7.762427732004253955e-02 3.802651269108887899e-02 4.775412205862434450e-03 -4.782037080297050352e-02 5.884485888581184737e-02 4.703786041594791578e-02 -9.968826537830205448e-02 3.569551954174900871e-02 -1.956106012424574381e-02 2.809425726010097643e-02 4.885698140414995727e-02 -6.761826060810985362e-02 -2.601022600645214265e-03 -4.691091466105112850e-02 4.311613652982362183e-02 -1.985193594492739785e-02 5.055097148430375692e-02 -4.969163073437175143e-02 -2.707146391294906751e-04 -3.528221205508400016e-03 1.236000944728361806e-02 7.906550310334149734e-02 9.581795169492488343e-03 -5.376121479103616874e-02 -2.151389239309119475e-02 3.836115012659151169e-02 -8.208366783936391423e-04 -3.852280386070047746e-02 1.987506973969402693e-02 8.366365646433546188e-04 3.876866726330357310e-02 -5.758674832809374498e-03 2.844224458674497052e-02 1.451103640133485570e-02 6.617277006402258466e-02 9.318410442618019554e-03 2.056827022332378962e-02 1.798335276662848051e-02 -3.627565598666650237e-02 -5.136457001405348582e-03 5.811400758417607088e-02 -4.832818316368662354e-02 1.372943462793198982e-02 -7.598614509287951457e-02 8.103363536410035373e-02 -9.798067540763297223e-02 -8.213495736758436028e-02 -8.768901502400079651e-02 -1.920728813910074079e-02 1.971514103249525848e-02 1.197643875948327039e-02 6.716589787271460069e-03 -1.600074703106389024e-03 -3.554300313472531087e-02 4.628947349209665274e-02 -1.645289487690337199e-03 -1.920807119927109546e-03 7.113166751079158523e-02 -5.020898022968390412e-03 6.399707142324509435e-02 -3.253664890750471161e-02 -8.443316998131256135e-02 4.149571737058006804e-02 -4.349208520792943733e-02 2.134070443349198737e-02 -3.467558903697998129e-02 -3.425552107295623538e-02 3.359146502491929670e-02 4.250396320234199436e-03 6.672873778628050229e-03 -6.625388928842532166e-02 6.672217894924419024e-02 -2.938224003239957999e-02 6.304628377200524603e-02 5.763357589066336883e-02 -4.228881414224407165e-02 -1.149277943999285449e-02 3.898979251506003857e-02 -4.544411324890983844e-02 8.361232678361904536e-02 -9.630736250935609949e-03 3.698510751475639347e-02 -5.385040923901242282e-02 5.951786889477905101e-03 2.826631184307580244e-02 -1.394793148023674555e-03 3.172073931304996569e-02 -3.452729925762931112e-02 4.428929803803063024e-03 4.645283479821186307e-02 2.219106258619736247e-02 -2.038635904666114169e-03
2.348247512346769358e-02 2.161339171783259027e-03 6.274224218860167956e-03 5.082994211884268171e-02 -7.434183714695938305e-04 4.814202890830112519e-02 -7.685265533263839488e-03 2.192816666388943195e-02 4.091682293571397011e-02 1.885252337653273158e-02 3.844524715745056831e-02 -3.974905362075444731e-02 2.204847764013952161e-02 3.043314746172030502e-02 -7.469969210126270465e-04 -2.842027182731650392e-02 -3.863698083786160087e-02 8.683759811173583087e-02 -6.754755946690584045e-02 -7.646388598357270472e-02 1.403438209811873859e-02 3.880848856819866903e-03 -3.130972664841580322e-02 -3.048135163208043688e-02 9.255791248880953365e-03 -3.888142870196246992e-02 3.146165868554524903e-02 -9.218895945309291129e-02 -2.141838746633555057e-02 -1.810182136727969682e-02 7.753046764273050645e-03 -2.506482085785473324e-03 -5.425134603328673338e-03 6.653399783561048109e-02 2.724683421390587668e-02 -1.003213569957244790e-02 -3.310931749325145973e-02 -6.863649768019387115e-03 -6.523169760759256475e-02 1.259535793695144151e-02 4.132735509096392007e-02 -4.605770695543839194e-02 -7.089843892768216138e-02 -5.060512145748608664e-02 3.845604334072821179e-02 1.267945937577823548e-02 -4.847116754044360903e-02 -1.633024401570416090e-02 4.555236834569911797e-02 -2.729730838215793307e-02 4.704855031559938665e-03 2.394352355194142093e-02 4.561370728157175536e-03 3.647189075614102986e-03 -9.739994279002717192e-02 -4.001814467156155145e-03 3.206350364935860175e-02 2.623218699680340479e-02 -1.052650375842230715e-02 5.997612061269473605e-02 -3.911152065453468718e-02 2.504591730915104938e-02 1.987239610644380219e-02 -6.972182215118265594e-05 -1.554509778500889894e-02 4.184600066885882375e-02 3.097988885363806358e-02 -4.216135381847539720e-02 3.800256761683382112e-02 -5.573845472463144143e-03 3.551593781264199973e-02 5.927646387636794495e-02 3.447653746749216458e-03 2.405826629575578621e-02 -4.388892874989901854e-03 -4.735886187858604456e-03 -2.568047138977383806e-02 -5.557944031562691255e-03 1.539439877020500926e-02 -9.424900549320706922e-03 -3.474053758940594261e-02 -2.603056466585473155e-02 -1.701749067525270415e-02 -4.225912177289576493e-02 -3.323256787728805922e-02 -5.934598742163093264e-03 -2.079679207546956607e-02 -4.683537868239938395e-02 3.892286431777510630e-02 2.289345721610097639e-02 -3.492023333256215941e-03 3.684121506304508659e-02 6.768622578942073281e-03 -7.664491350719205252e-03 4.231051655798763467e-02 2.122593991159104146e-02 1.867942932843271939e-02 -6.309663518290853368e-02 -1.542387963689773045e-02 -9.451472044089017852e-03 2.263390915292179395e-03
3.492454360800667859e-04 -3.363755937728599155e-02 -9.345922892608077293e-03 4.870540005552374818e-02 7.888664279763327181e-03 -2.318497089512085857e-02 1.608189689191769425e-02 2.131913323492839671e-02 8.825168267613899345e-03 -1.391346748481641499e-02 4.671391511957358189e-02 -9.903824303867800327e-02 -5.052351073590514996e-02 -5.029929223873767785e-02 5.710149025686028258e-03 1.526429651568087659e-02 2.802819453461040389e-02 2.757395013851370383e-02 2.960896728335608505e-02 -1.445920270751553834e-03 -8.915010952823829507e-04 7.227543788480608744e-02 7.378508638965228586e-03 7.223191110319031327e-02 5.881415393162520155e-02 -2.615278196293147756e-02 2.281405773005591373e-02 2.329080100217844479e-02 3.077146987417937046e-02 1.446259817952130766e-02 8.792746013843243114e-02 -3.728538670941695943e-02 6.394415438998271584e-02 9.492583601617836028e-03 6.260361928741619078e-04 3.645141009167152113e-02 -4.569111184934970815e-04 -2.284118180819224089e-02 -3.010270077022512980e-02 3.219691445586376349e-02 2.902174605378019835e-03 1.082842201252827083e-02 3.693827695636973246e-02 -5.921252654371455398e-02 -5.495210733281824522e-02 -4.405405853033315250e-02 -4.809153029868753343e-02 -9.836480854580472236e-03 1.511074499939325799e-02 -6.791784340341457116e-02 -6.356206135046561789e-02 -1.475388615253378152e-02 2.954702212329496022e-02 -4.488258287520947853e-02 1.435534782333612418e-03 1.006030458991957061e-02 1.135731365529725999e-02 -6.151901086938733887e-02 -1.140232405564415782e-02 -9.117146398184561296e-03 -2.064245662722478600e-02 -3.371134002266348850e-02 -5.752468095164765816e-02 4.210606621699727707e-03 9.039676999671470564e-03 -6.289041377999751714e-02 -4.509065576170012690e-02 -3.979074817195704314e-03 2.497009448317449171e-02 4.973085199673632495e-02 -5.197374580522043028e-03 3.466717581037889045e-02 6.983597649454670320e-02 -1.394208469270706574e-03 -8.156328630799066642e-03 -1.447314396012824161e-02 -4.633092290254942763e-02 -2.992343494703345388e-02 -9.525595093208300002e-03 -1.646610954909132063e-02 4.423071267057675227e-03 1.843686025888024646e-02 -7.818068469905148365e-02 1.397719102610768191e-02 1.799741973154103669e-02 4.741636687157842200e-02 5.721840391490165545e-03 3.041481654430773854e-04 -2.265806236362305579e-03 -1.906079651875423192e-02 1.763534639627480777e-02 -9.124638931342310411e-02 -4.129619800714982338e-03 -3.369446861822662787e-02 3.732922366121649294e-02 -2.173915860420224874e-02 1.004748791929616081e-02 7.585558014757134981e-02 4.429929244864829613e-02 -5.292278373058700337e-03 -3.542757127091821640e-02
-3.622279504933275524e-02 2.092058596408944218e-02 9.017869188150416659e-03 -2.670109483208446891e-02 -4.161294514086592150e-02 3.852640331180180039e-02 -2.682828663002301273e-02 -1.104307302190330048e-01 1.254006371032416814e-03 -2.574316258319243184e-02 3.640641581871394139e-02 4.605378417227021237e-02 -1.991483902580256857e-02 -2.477664616785106577e-03 -1.996293446910500646e-02 4.501748202758797807e-02 1.347491887662828625e-02 -7.175950110603060081e-03 -2.526028074672200321e-02 2.016027613557239834e-03 -2.218634699406759128e-02 -7.508469446706775990e-03 5.497098010216246167e-02 1.814112794902179512e-02 2.745740716235800516e-02 5.864050097180498883e-03 -1.111714801495429505e-02 4.193394698013673365e-03 1.829014680104428664e-02 -6.536731612936750452e-04 -3.704662701696788407e-02 1.374703577447937766e-02 -3.356194609289286229e-02 -1.613568517440110844e-02 1.602466592965122449e-02 -2.138005920517237896e-02 3.732485895440640356e-02 8.134045289233286097e-03 4.085678242576304409e-02 -2.460278698905715017e-02 1.509742051215689704e-02 2.155909785561495665e-02 3.222555393672889290e-02 -8.105596764684530608e-03 4.175577543954222572e-03 4.187413965783632480e-02 -2.102626053133463402e-02 4.730378953053133301e-02 2.398154498259997061e-02 1.906036078107075336e-03 3.890567666878452791e-02 1.114767257616569862e-01 -5.673511769949412392e-03 9.943429084447102245e-03 3.415710978500894647e-03 6.501890892469552874e-02 -1.199496444706721898e-01 -7.468305068190905782e-03 2.587800148556892305e-02 4.634620940229269154e-02 -2.298707134601590818e-04 -3.209350082742104537e-02 2.458948999416864234e-03 2.599264958928748995e-02 -6.220095006384711300e-02 -7.243732980668299293e-02 -2.070264109851325564e-03 2.199911769143634427e-02 3.545216900256023540e-02 6.846784011858716990e-03 5.540255085775576405e-02 -2.141082153803094273e-02 -4.999787607939401579e-02 4.126569554283083391e-02 1.187255852365150591e-02 -2.245147850531573411e-02 -1.990001853628006051e-02 4.457765777849284627e-02 -3.635340277627435723e-02 -2.723186193735393362e-02 4.426419587682957346e-02 2.182467284994431961e-02 3.576437408832251058e-02 3.162584673923557466e-02 -2.175915153740515598e-02 3.558928515615247118e-02 2.090628966271487407e-02 -3.905116008487554552e-02 -3.863661059658482499e-02 -1.656743638881081476e-02 4.649647368543047277e-02 2.254637712706613825e-02 5.332692971554099312e-04 1.131739230601585579e-02 6.662505122784484479e-02 -4.144892487977074047e-02 3.807558567226786844e-02 -3.073798408550909231e-02 -3.267400975599974583e-02 3.902626635845762859e-02 -1.758367328774894378e-02
-2.868765100337069499e-03 -2.827438016338369720e-02 1.226885373649391764e-02 2.002824278367661831e-02 -3.643957448347757977e-02 -4.818905156917013127e-02 1.415228828127410542e-02 -1.403483068579517573e-03 -7.290345287540352104e-02 4.986685407069681164e-02 -4.651264106817792204e-02 -3.963635752276132435e-02 2.299395018884390143e-02 2.894290278904781966e-03 -5.758415692655128801e-04 4.730081128748227053e-03 1.464490417077628573e-02 3.422747554702500888e-02 -6.369379897347525465e-02 5.942726119798429074e-02 4.340050970972907790e-02 2.148264780948015013e-02 5.293544956810970065e-02 -9.373161831923774306e-03 4.507307521413934925e-02 1.861062808547103362e-02 2.285064787942737638e-02 -6.087027669855055168e-04 -1.889918355990975046e-02 2.215587295162060877e-02 1.852209586123190754e-02 -5.869557886288270104e-02 -6.373519922746717636e-02 1.464737664727943853e-02 -1.103582397417738822e-02 -1.216881604644005563e-02 6.444284801397322238e-02 1.334726624843112289e-02 3.114509932022690303e-02 3.440627344167274462e-03 -6.388033616029928363e-02 -6.088949314283935432e-03 1.869636393959909007e-02 -4.349320700109206121e-03 2.311410976885740209e-02 3.991348825533912875e-02 -1.203532211961809081e-02 -4.795481462849774876e-03 2.581053417345451073e-02 6.706551477043115606e-02 3.099990894141190639e-02 -3.217967181662431675e-02 -6.509954270064594040e-04 -4.834182671888841674e-03 3.866773779825288804e-02 -7.237791792841879318e-03 3.323765148786390553e-03 -6.276272859589582254e-02 2.131533327193974037e-02 -2.059545360125862243e-02 2.724393593699407992e-02 3.565293846195118077e-02 6.676809945450991324e-02 3.477984338633344913e-02 -9.577415685910831145e-02 -2.664950405698492814e-02 1.719207168937784275e-02 -6.077819884036063380e-02 -2.666282742276683115e-03 4.302889458975582559e-02 -2.106949441191943717e-02 1.566457098827557862e-02 -7.357809026466164207e-03 -7.710625093976801632e-04 -2.718838881336482077e-02 4.198747856883089380e-02 -8.031211252780180720e-02 -2.155426426283690855e-03 -9.350011378897467307e-03 2.073642160606473800e-02 -1.366292034098596890e-02 -4.087030309446249704e-02 1.169646235926131289e-02 1.486744040408930455e-03 -6.722091339488247760e-03 5.431229059571609022e-04 2.986713699555104337e-02 1.042980741566946513e-03 -3.542299978097881996e-02 3.264581627385036711e-02 4.791623797817329972e-02 -2.442367518299122520e-02 2.798305146363880974e-02 4.552604475587242183e-02 -3.590597961081525014e-02 1.880871705107070059e-03 -1.838484772083167403e-03 1.802843748700252990e-02 -3.511390035574907253e-02 1.983354370661835966e-04 9.425135544886855104e-04
-8.994743139280659411e-03 1.492335147440675136e-03 8.604676388928310382e-02 -6.409440605733136842e-02 1.664761052148473752e-03 -1.000097291246990552e-02 2.937631082606110763e-02 3.029128646269919206e-02 -7.966933269179127253e-02 -2.257957819522976584e-02 -6.163316619192925339e-02 8.226785063164057665e-02 2.850063062294573048e-03 -4.286402133514240903e-02 3.223129876226682455e-02 -4.327104686012774037e-02 -8.816011412635611777e-02 -7.945050930482606272e-03 1.692358344513866450e-02 8.935588256365865900e-02 3.745333159996996897e-02 -4.940798615166616149e-03 -1.731746051979827280e-03 4.738438408872928942e-02 3.604876671247599779e-02 9.253264490122191724e-03 2.960443556798848103e-02 4.119508848936691281e-02 -2.375079811634133592e-02 3.051193674760098104e-02 5.980821040884123224e-03 -2.569870253949284485e-03 -1.440816649443405015e-03 1.666352493140936140e-03 -4.654673313935954460e-02 4.272504242426355958e-02 3.808254546973184607e-02 -4.785322380091276695e-02 -4.786696363726686970e-02 -2.614980951504431231e-02 2.008926624764163088e-02 3.923174843356920516e-02 -4.707837483232286957e-03 -3.082573479651121856e-02 2.651364252621856571e-02 6.851072765893834182e-02 -3.585411687838239991e-02 1.782891727587414266e-02 2.281871705068312314e-03 -1.178115931342228750e-02 -3.576959223314193220e-02 2.509202850890096537e-02 2.164837364552692212e-02 6.123147324165806316e-02 1.032081443000937293e-02 9.175231889732775314e-02 1.668572575245432302e-02 5.336275571575202492e-02 -2.205883424448078223e-02 -3.875100389555732883e-02 6.005741327461849854e-02 -8.839742544458531470e-03 -6.171920344800661817e-02 -5.665699202000346740e-03 -5.552677466661014305e-02 4.917298463971278566e-02 3.004023015247704598e-02 1.415422729939689456e-02 1.171755482473615592e-02 4.347925098554843854e-02 2.165691553969895447e-02 1.362368354957252045e-03 2.449574352336570011e-03 1.503756337539501747e-02 -7.564179114018326766e-03 4.365458801114742438e-02 2.716587319111121550e-03 2.371454431640284896e-02 -3.266547921223680526e-03 -4.045469769096873142e-02 -5.957634119899708064e-03 8.080366698081778432e-02 1.145905127956896863e-01 -2.982374137343197715e-02 3.420116079441404278e-02 6.833482772987344370e-03 4.862479663404146307e-02 4.826736245121476115e-02 5.207809075187898318e-03 8.674463080156138983e-03 -6.503466208857340558e-02 -4.705768010725810795e-03 -9.807105526483547719e-03 2.146173595917368060e-02 2.059049945134431778e-02 -1.523862063415381586e-02 1.561483739403425781e-02 -1.442507681809528444e-02 3.810805180888469229e-02 2.260113201917279824e-02 2.902101104974021475e-02
-5.833721521751582956e-04 1.914763659940044160e-02 -1.361687894764966947e-02 -1.809897949022661739e-02 3.102557613940350525e-02 1.742428416362064650e-02 2.041606981534528631e-02 -3.161102770129605583e-02 2.975912103739587929e-03 3.661368833496655290e-02 -8.018421097476392811e-03 4.288759587941550107e-03 -2.315133125819505457e-03 -2.048563946529972923e-02 -2.060870749137908020e-02 3.956205913094823501e-02 1.034789221853790048e-04 1.447889027233548696e-03 2.567800557051942018e-02 2.154153252390818979e-03 2.591667631375734956e-02 -2.277948073978764559e-02 2.965726207852930826e-02 8.272211280950486634e-03 -1.824868192382154627e-02 3.861950797072470631e-02 2.668047474252456877e-02 3.417458312296058759e-02 -1.011888876933955510e-02 2.377164764922626294e-02 -2.358016723015436689e-02 6.166180804254694364e-03 -2.755936369787800877e-02 -3.384282117174648719e-02 6.595907534652561618e-03 8.785762584174586221e-02 6.930721956162231787e-04 -2.185054163193930407e-02 1.300553397202551184e-02 -4.934959841604892594e-03 2.809893526613563286e-02 -4.153980418816901124e-03 -3.962745896700310688e-02 2.462930251016688665e-03 -9.541641677139570121e-03 6.870605373128130938e-03 2.106259999417807276e-03 9.014529418407790651e-02 -6.365113184307774619e-02 3.055677847227446578e-02 -4.274201108125629672e-02 7.189213796278620151e-03 -1.311529540198766962e-02 1.935627231735258247e-02 -2.067006135322710381e-02 -4.008522897295504345e-02 3.051745808632535736e-02 7.944450025582213901e-03 -2.463461583930199109e-02 1.737766746077654828e-02 -1.426306697241959756e-02 -2.823665130202360901e-02 -3.418417399360188652e-02 4.345384771814662407e-03 5.137167589085424313e-02 -4.723910555893532509e-02 3.006505224264426415e-02 3.125037489047630124e-02 2.621438375216241304e-02 1.132926408679045191e-02 -1.034866397892095918e-02 -1.793995772802322100e-02 8.751413302871821620e-02 -5.553140035152170917e-02 6.038213403674105167e-02 4.445123163071738014e-03 -7.941807121923766255e-02 4.365512758066174975e-02 3.433039971061323942e-03 5.787594370329628146e-02 -1.379617874274476682e-03 -8.733274169513113860e-02 -6.912230333123714487e-02 4.453585021126215543e-02 -4.448402690056987158e-02 -7.691708125293832826e-03 2.932289140901056523e-02 3.159638625989672628e-02 -3.051843568229741649e-02 -5.381237477979221306e-02 -1.123714353461944399e-02 -2.142390643882831694e-03 -7.190266229039177226e-02 -1.962214120447194204e-03 5.185406282406822970e-02 4.375653601890519377e-03 1.385485740884842207e-02 2.894691628162109759e-02 1.082861823780104094e-02 -7.874544227818780148e-03 1.449381025377839347e-02
-4.393415488515704792e-03 2.148604594111037935e-02 5.575129353665470022e-03 -6.868689110298224765e-02 1.484106023170136263e-02 -4.094395901079660866e-02 -5.652731521257553862e-04 -6.836328152916916999e-03 2.538287959816354356e-02 -3.920475787815519420e-02 2.565398083282308117e-04 5.495460967172022954e-02 -3.609441761954902683e-02 -4.091867100006874730e-02 4.621900037617433094e-02 -4.612572758504272091e-03 1.784050601060965108e-02 3.628338534890405455e-03 -9.460401231224961280e-04 2.250565312255953243e-03 4.564483716320728857e-02 1.337591375205783237e-02 2.365837588586845730e-02 1.393564984922248708e-03 3.956635601403750424e-02 -1.980170977100071186e-02 3.243740019467905578e-02 -4.070655695502350263e-02 -4.385233038366440073e-02 -4.837570512415884788e-02 2.220134098713316684e-02 1.529881752759952238e-02 -1.208332038753887581e-02 -1.366594389760763910e-02 4.877167929186058785e-03 -7.682400640498755762e-02 -1.498170234685933504e-03 -8.196436885940993830e-03 -2.686157283821665603e-03 -2.584106881016540180e-02 -2.199401700027582562e-02 -4.709640464909924974e-03 -1.231375141617809151e-02 -1.851836265992339720e-02 8.279866381247702120e-03 2.022002933517375728e-02 -4.243035347544538149e-02 -2.085848926360888561e-02 -6.674749772887219289e-03 -1.352468389758286829e-02 2.416794628089061203e-02 2.142582063826576483e-03 -3.146240875569646100e-02 2.174497259353661699e-02 3.950551381581891147e-02 -4.458982086849855309e-02 -4.895792245596872205e-04 -2.430419282360753164e-02 8.090998532870248214e-03 3.569332788237210285e-02 2.110150735028142391e-03 -2.649647605584727617e-02 2.721696377874682424e-02 -7.856495664010249014e-02 4.305108796283572264e-02 5.338520650642875759e-02 7.213216882910737648e-02 1.327371548741926310e-02 3.946733516052285118e-03 5.759962466450387064e-02 6.458608922507391020e-03 -4.590831682245825884e-02 -3.614532360555073806e-03 -4.411289444696633172e-02 -9.741665532493615220e-05 1.335821506314529769e-02 7.333429924498453822e-02 5.987277621523897503e-03 1.738567702169629969e-02 -1.433409238984362059e-02 1.678927093567659720e-02 1.942179869754210100e-02 6.512750502421524312e-02 1.931224313047928340e-02 7.692938368695181883e-03 -2.313786425033496907e-02 -4.942936872840954232e-03 4.810914630223117085e-03 -9.970680468755509229e-03 -1.572435163786402301e-02 1.315496099579844397e-02 -2.195543654707268755e-02 -2.862022277028326150e-02 -2.068065933351297125e-02 -2.333859229576257938e-02 5.346938714990033190e-03 4.479464120369119895e-02 -5.815608626981473572e-02 2.361138043700639413e-02 -3.851458390051802627e-02 -1.878822705298160284e-02
-7.753398804386680415e-04 -3.925151041028347720e-02 1.649468169127518008e-02 -3.995425504829601404e-02 3.482840632936198139e-02 -1.766347624093356564e-02 3.822023627216657171e-02 3.070579605475728946e-03 2.213830261445174502e-04 4.253121175325632469e-02 -4.457353798609787338e-02 3.064682970151096780e-02 -7.194390360280622509e-02 3.334927543396563887e-02 3.476717216567459801e-02 4.350781092854801718e-02 -3.193379986445024719e-03 2.207511354447713042e-02 -1.836865549198896455e-03 3.314018792075060921e-02 2.215912739429157577e-02 7.680682607050431931e-02 -3.861299853771464619e-02 8.147406493925046095e-03 1.430039033733315409e-02 3.648602299723159581e-02 2.002052578450420547e-02 -2.310842033119823308e-03 3.700398110528707596e-02 -5.221927850216245837e-02 -3.126179994035319099e-02 5.525861788807212571e-02 2.578304949876193339e-03 3.079504511633525399e-02 4.907566605309041097e-02 3.873060991493042227e-02 7.308335107677334241e-02 -7.584004036085063849e-03 4.767287409788462105e-03 1.750374102785320213e-02 4.897652774733235459e-02 -4.693011668530024799e-02 4.529158632303810494e-02 4.358563400431149371e-02 -3.370082232701007013e-02 -2.061791085338035567e-02 -3.497661370725089949e-03 4.058600358678532936e-03 4.791923836684440496e-03 -2.753085910994612640e-02 -2.503678430378617620e-02 -1.639326523761543489e-02 1.586833668433221267e-02 2.319507996895014620e-02 5.586431625084530353e-04 3.599059712344578749e-02 3.773512368877177635e-03 -7.107561431971940076e-03 -4.068125533388715354e-02 3.003855173183849273e-02 -5.418399446776430914e-04 -2.685813379254640282e-03 3.801210245669372177e-03 -9.058700888625208225e-02 1.560810348908162407e-02 -4.889331544851617181e-03 -1.711790869253392369e-02 2.477533081510916585e-02 1.507234160136494694e-02 -1.477375625760871808e-02 2.482052491413563530e-02 -2.201352598728210930e-02 -2.386083470356900604e-02 -1.535979495585740665e-02 -1.765994724821254649e-02 4.511413977170766754e-04 -3.188608066622635254e-03 3.633456655100186783e-02 3.988620718767951767e-02 3.967085157889849167e-02 -2.292321567132820509e-02 -3.406650901256935704e-02 1.241660944195809545e-03 -3.043255377008173296e-03 2.930646675750978730e-02 1.559935441598440074e-02 -5.404671553574177945e-02 1.649311282538465720e-02 4.011664141809812706e-02 -1.078644458949719193e-01 -1.157190045933459074e-02 -2.901865987185061821e-02 -2.288774554630092217e-03 2.718904389427969498e-02 5.431040251144542141e-02 -6.154231120195861882e-02 1.769209488091210911e-02 4.657184245874746581e-02 -5.926203066377256495e-02 -1.523952861682402113e-02 -3.658338865336452361e-02
-6.664342359742678190e-02 6.884789600078520394e-04 2.657445286492424869e-02 1.943796959691674459e-02 4.866968058586682022e-02 1.094672462826623213e-02 1.930878433034473665e-02 5.062341522957290729e-02 6.747158849431134087e-02 -9.596349068937276572e-03 -6.676380563244608060e-03 6.158002313822488749e-02 1.168939023877725580e-02 -2.829370321483802228e-02 -2.423855670485579317e-02 2.882829596962752094e-02 -3.842170309024935636e-03 -3.472566124502491497e-03 9.719052616473756318e-03 4.077106843598235497e-02 9.099746490037542712e-02 -1.035632774918444909e-02 6.554948217271042848e-05 1.638623057490654414e-02 -3.255115752116877724e-03 -2.805597731764218269e-02 2.486984266900525362e-04 -8.061669288254592891e-02 -4.059553278483293837e-02 -3.462634731731670246e-02 2.508747223614834695e-02 -4.627247464810968491e-02 -2.014277028076544643e-02 -4.748637148556626719e-02 5.495562003433007020e-02 4.205177556946582823e-02 -1.154803921570937350e-02 4.566201379097684088e-02 3.069313167707656519e-03 -1.034154975519064115e-02 -5.331745788372033168e-02 3.643237597417437607e-02 2.812669726096385381e-02 -5.771446524071911256e-03 -5.341241570969013086e-02 7.467774497164622605e-02 1.956085637990244777e-02 -3.851977090072965237e-02 2.010476232439750710e-02 -2.370601744357976604e-02 8.661272934673325263e-02 8.332198334019758762e-03 5.098174933010155702e-03 -3.705662825773693020e-02 2.249202333307614293e-02 2.250125470730899441e-02 6.517301040674083890e-02 2.562978824582912846e-02 5.464037745464186968e-02 3.070848214431227269e-02 -1.352048224018191375e-03 -7.326852503903434621e-03 5.045351712047682624e-02 -1.166105433713246660e-02 1.172539384816978156e-02 1.204633771529550409e-02 1.785341707989986440e-02 4.162965464694435430e-02 8.875459793143258141e-04 -3.930383191909962715e-02 -2.532793493850958588e-02 -5.825970527511041552e-02 3.819901518878589253e-02 1.482001174713638326e-02 8.436326623499094957e-02 -2.920801362803592677e-02 -3.494038748849210424e-02 1.456085418319992553e-02 -1.354890166517586786e-02 -3.754284551587463298e-03 -2.646442467071879676e-02 -3.343369703865276682e-02 -2.899697277395123229e-02 3.070683377104334311e-02 -1.606980111264394093e-02 -4.936887618074726862e-03 3.382211840989372831e-02 -2.539477679893218515e-02 1.871240847115028180e-02 9.932856339408259461e-02 6.497185655999878490e-03 -2.423056869403668323e-02 -2.806542422082599318e-03 -2.174644440443972843e-02 -1.852846654945889543e-02 2.150127709864006059e-02 -3.665999886765234500e-02 3.102247037524610146e-02 1.969556249279982851e-02 8.310322110633031056e-02 -6.846521216561578249e-02
