1.643356326780525400e-01 4.291850256307282452e-01 3.489573725828351569e-01 4.093606899496535778e-01 2.852246019884626671e-01 1.852231060095027859e-01 -1.015457163565505229e-02 -1.707075933945190749e-01 3.968222122005855557e-01 3.048466242383422731e-02 3.929064880460012565e-01 -1.300730223030073796e-01 -3.293636299665085865e-01 1.360881479681515793e-01 -3.946651760381166829e-01 -2.401857455154102206e-02 -4.107402593855842277e-01
-5.861266442766190909e-01 -1.362673849238987267e-01 3.257542480504723725e-01 -1.289307502605810951e-01 -6.395794176730175418e-03 4.137584512474572207e-02 -2.256559822020209882e-01 -2.226343163947823722e-01 3.229735418993299190e-01 -2.545639547576719064e-01 -2.688299076787015740e-01 -3.696397872400643547e-01 -2.774385460087520072e-01 9.720265907375681691e-02 1.524199993039932755e-01 1.850433731558793760e-01 2.853591303836501836e-01
-1.179722045058613777e-01 -3.101303282869824138e-02 3.562840061789782076e-01 -9.116959243701122650e-03 1.787204724427378377e-01 2.315444190344412290e-01 -3.439232308138479022e-02 -4.072851183031703792e-01 -4.618446229741267062e-01 -6.898644394220426052e-03 -3.083691253111338626e-01 -2.053508150360233153e-01 7.273013796543428833e-02 2.103896502029001803e-01 2.556165212571486767e-01 -1.548053188858405371e-01 6.827124032902544271e-02
-1.706367825591662835e-01 -1.354429046287292104e-01 3.004100495409903204e-02 2.077244078797877910e-02 -1.871864697769973496e-01 2.243649993541945165e-01 -4.272483311925560079e-01 -8.855438382652875973e-01 -4.602546102223185609e-01 6.170909035930707137e-02 4.171894230151049765e-01 -1.180114418972015161e-01 -4.478545727969170942e-01 3.614309698777321000e-01 -2.324491071659194885e-01 2.235385392241031333e-01 7.861758954743133798e-02
1.723656347953956836e-01 -3.051832631462610829e-02 4.347025366261392243e-02 1.467695822723679745e-02 1.248750051520289561e-01 3.234836751690198797e-01 3.100182913406185348e-01 1.005774902001589921e-01 -1.121078840261889448e-01 -2.968729528788369154e-02 2.564336358486224987e-01 1.794332454844390912e-01 6.336044158107309587e-02 -2.285298268424333368e-01 5.175634933845770780e-01 -4.468008392570620158e-02 3.810952790715289584e-01
-3.459721485549949738e-01 -5.046375467126980041e-01 4.045738030501720983e-01 2.844268514365075884e-01 -3.211252862156146470e-01 -3.508833040915488866e-01 7.126414690192557633e-02 9.433976474060359885e-02 -1.075216923069032132e-01 6.290012951873124036e-01 -2.583167229513616547e-01 -2.322798688191333449e-01 -3.027449891123775716e-01 -1.534282142442344454e-01 -4.020728106073805930e-01 3.694077208738210105e-01 1.592972151998740260e-01
-7.641400620032587354e-02 1.698246739320676268e-01 -4.306122908320246800e-01 2.966019500194474467e-01 2.614199216836810558e-01 1.540558659358791938e-01 -3.335356680363057436e-01 -1.525247673796188419e-01 -2.281215696639430635e-01 1.054328897458373937e-01 -2.665583315143780774e-01 -2.144396466349835495e-01 2.233368299839909865e-01 -2.949352071414466647e-01 2.598396543227710631e-01 -3.234208413573879115e-01 -1.607894542965225548e-02
-4.989940186397649052e-03 8.335898771513841621e-02 2.441992962318313143e-01 7.109514991229751169e-02 -1.253279411955910416e-01 3.826403920211894349e-01 -3.050998228506063281e-01 -2.154658130534717608e-01 2.523821646110371297e-01 -3.498993456494740029e-01 -2.104722834723907754e-01 -1.607101566104515988e-01 -1.064803150834995327e-01 -1.132017156911299810e-01 -5.123723287639992963e-01 -8.761908286735638207e-02 1.880566522219141445e-01
3.247858233623318047e-01 -2.862455260608357532e-01 -4.622109496811174778e-03 -2.119247956759801321e-01 6.347773774137675795e-02 9.209471976851592301e-02 3.220824791585545632e-02 3.734824654283511181e-01 -2.445740974349990271e-01 1.137377923843991417e-01 -2.641771154082754591e-02 2.847030302729043894e-01 9.221218452827763257e-02 -3.600072216399399228e-01 -5.233988215482878736e-01 -1.380162317515030990e-01 5.418778626017382860e-02
-2.620401759241894890e-01 -2.737039345366806820e-01 3.749708983668372797e-01 4.535309040651658297e-02 2.283690646114446832e-01 4.733147232798103898e-01 5.503555283082703919e-01 1.963746635587557410e-01 6.016795586408160146e-01 -6.543446991927457379e-01 -4.859286757993513950e-01 -6.931125140129344719e-02 -1.396539401340553266e-02 -2.318972991041756693e-01 4.246844001030053439e-01 2.396646191671653880e-01 8.339498570930443944e-02
