4.075959133137137258e-02 4.169663210235392825e-02 4.435742100315846065e-02 8.983379899038146377e-02 -1.953714149732638239e-02 1.396835157491068680e-01 1.311107027274417969e-01 3.864797132425383530e-02 -2.333671408607483622e-02 1.308747485669012889e-01 -6.150879119569103992e-02 -2.266169925073187492e-03 -9.913238414422723133e-03 3.440955402874774915e-02 4.299262105834599640e-02 1.841033779914491922e-02 7.990734319443559830e-02 1.038316310605002721e-03 -1.483889282904010398e-01 -5.863556715132825503e-02 -1.603017458957570196e-02 9.608311570643487953e-02 1.247104722492165321e-02 -5.046210681522350638e-02 7.906636234365069238e-02 -2.731483824778288202e-02 -7.437901370637230170e-02 1.355516081653308502e-01 5.874585786628954559e-02 -4.266529467367122241e-02 7.239538299051048731e-02 8.345552298160649474e-02 -1.177083742437905478e-01 4.520539795988164078e-02 5.726955719817431942e-03 6.120078183790712834e-02 2.170082302321771003e-02 -1.911416125342335626e-02 5.966395097177744355e-02 7.915062554285079433e-02 1.165698189057861739e-01 8.883274379646581564e-02 1.200763954544235290e-01 2.549625808197531276e-02 -3.492999263190084414e-02 8.392345223589683934e-02 -7.671915863435820049e-02 5.612507782817020147e-02 -6.441562386661571493e-02 -4.130493382139158176e-02 -4.742705801398616056e-02 2.217036145032043326e-02 1.666917558144855038e-01 -3.538666450919262380e-02 9.315802026668361380e-02 -4.101468332596037991e-02 -1.400947509544057945e-02 8.076412593400737749e-02 -1.044140480782057845e-01 1.271702045624823613e-02 -1.103543304476018588e-02 4.596709484278515764e-04 -3.833743868647410125e-02 1.767199442625158427e-03 -8.738891553951083635e-02 9.028087028067946496e-02 2.740051534753462290e-02 -6.288812907231251803e-02 -1.657537558667175961e-02
1.164271422382627263e-01 -8.046174402720393526e-02 9.373013369494199998e-02 -5.849872851184420575e-02 4.366799562160789128e-02 -9.225594358890641666e-02 3.304057622083588636e-02 -1.725234853960849052e-02 -2.909592427092702258e-02 4.772647786526888064e-02 -2.729721006031751024e-02 7.174998201985982593e-02 5.190375596463474295e-02 7.578763433557261786e-03 5.287993219034485548e-02 -5.609611239814062122e-02 -6.891506934796352846e-02 -6.794158816489642705e-02 1.095865052144087137e-01 -4.408640522322684191e-02 1.816927565984130868e-02 -7.458617232867309488e-02 1.487559138001558201e-02 -9.553177420760140814e-02 -4.629852176929317303e-02 1.543265519939507335e-02 8.729520125205889047e-02 2.919784505776886613e-02 1.272291371810335692e-01 1.266271125393247064e-02 -1.054407327771176711e-01 6.548159298388066263e-02 -6.954317067361912019e-02 3.965820119385522063e-02 7.426053170037855491e-03 -4.773070492913444179e-02 -1.299152760144057540e-03 7.637543034792902696e-02 -6.832889631468597874e-03 6.499633971369256358e-02 5.483805147249369571e-02 -1.423286406529646886e-01 -3.762786132115888971e-02 7.390261053410467074e-02 -7.828973114904190511e-02 -1.815536984340019103e-02 1.168731161786844830e-01 1.015351172205804370e-01 -1.017109174551935058e-01 -9.055303937465429553e-02 7.835570806949865297e-02 -5.397650919113041595e-02 5.871684462204552687e-03 -1.823885328404613315e-03 -4.286201969858807054e-02 1.145803946645951032e-01 9.436194717506202201e-02 -6.707909343719445361e-02 -1.825744872010498510e-01 -1.400780265861191753e-01 6.168636088627794251e-03 -3.698677390207846111e-02 7.637312055733197491e-02 6.253609123896428090e-02 2.930430846375414733e-02 -2.495977025791373816e-02 3.586328192780193630e-02 2.391029061288273833e-02 -5.124506635424249529e-02
1.023207630704473826e-03 -4.526995249569518154e-02 5.146591053543538713e-02 7.898352088419460793e-02 3.880191799892090954e-02 -1.231578094024470688e-02 3.484376602425966196e-02 -3.504652414002051852e-03 5.994800105221426145e-02 1.246881714309459321e-01 -1.018415658724818179e-01 1.113991870486940594e-01 -1.253317065958674259e-01 8.998054120856373295e-02 2.531856173331139548e-01 -5.143657314607537334e-02 3.269545291407373322e-02 3.422112249034505588e-02 9.160549668515197141e-02 -3.812317651884079145e-02 3.814129578566923667e-02 -2.103816332179383672e-02 -6.616302371876023325e-02 -5.181417836086575635e-02 9.510942700372951308e-02 -4.458033923212748051e-02 1.680998499044735750e-01 1.226098941108299256e-01 6.225165670784979510e-02 4.147523516806859295e-02 1.107802813586718921e-02 5.379280961311921731e-03 -9.463143976874713315e-02 1.177148036620633831e-01 2.906821514084954872e-02 -1.171100844349360140e-02 1.484955171837911564e-02 -6.459476519218758372e-02 -1.599277814056404290e-01 5.407824465539455561e-02 8.293421269762937809e-02 -2.115332371146556173e-02 -1.154821979613276789e-01 -1.554568589805882528e-02 -2.203291858714793994e-02 -3.810019804308317770e-02 -5.897863634265508581e-02 -1.156313382062982426e-02 5.473583612498290896e-02 -7.525298598820093221e-02 -1.099644569065239691e-02 3.711439272044907145e-02 -2.396320004797710887e-02 -7.482107679486617313e-02 6.903272055432592424e-02 1.292236427508696578e-02 4.927953051823087162e-03 2.306215159905010761e-02 -3.291493947989343472e-02 -4.995856136811945708e-02 -8.933780676665555726e-03 8.365850375356982671e-02 -3.338667214830172425e-02 -9.630898061937644833e-03 -4.240787674654281081e-02 -3.278469969337479556e-02 -3.461769793262909484e-02 -4.821506421273110549e-02 -2.261971362311099992e-02
-3.434565088146222800e-02 3.927963482475154908e-03 6.140042290387948132e-03 -7.467247410499491811e-02 1.315007132088387258e-02 6.543932156701735836e-02 -1.432232890497485769e-02 6.140721622340319930e-02 2.245015854529144178e-02 4.013978016137417781e-02 4.630010308246544984e-03 -4.341671433708644418e-02 -8.339452312543528534e-02 -3.105956485297054273e-03 -4.658663384863391543e-02 1.371470658021366196e-02 -6.029278247651458783e-02 2.352270382587768813e-03 -5.427137036850049334e-02 4.315654789736048796e-02 4.507802368395254222e-02 -5.400684276347386681e-02 -4.666340804809827880e-02 1.422065816861115689e-02 3.736139854741645644e-02 -3.442224418257209054e-04 4.202877982281420788e-02 3.769057064289722120e-02 -4.451216633624690416e-02 -3.537207284664331541e-02 6.859367341724297018e-02 8.694784454821319342e-02 7.291241793474147193e-02 1.661946487753070134e-01 5.861550218243944538e-02 -5.161978725525017461e-04 -1.231223061815311937e-01 -4.110899448360043340e-02 -2.494242946662300967e-02 7.293502678584737331e-02 -4.195158137069834869e-02 -3.139043451902418652e-02 -2.177448896432131187e-02 -7.940091264660339987e-02 1.419115935022464102e-02 2.358750160124877676e-02 -1.766661950418795847e-03 -5.448548402848467365e-02 9.099777775123849000e-02 -4.850490491800607540e-02 4.431314428551159923e-02 2.935371292277137723e-02 -4.053461637484002955e-02 5.596221563118487785e-02 -3.509232230953115983e-02 2.743005303454711455e-02 2.457699919277194639e-02 7.800795694731582630e-02 8.325250709980396013e-02 -9.583627966309998802e-02 9.820313837406731416e-02 4.848716311722089251e-02 5.895966034088556511e-03 -1.269198003634676164e-01 6.897359283441736877e-02 7.141675700034727514e-02 9.148027975510059084e-02 3.542715750319726242e-02 3.314874312996326372e-02
-1.668522227731984164e-01 1.928770511660207049e-02 3.061396763019143957e-02 -4.321180148523325049e-02 1.384734134552934037e-01 1.098349423509832890e-01 1.362280909711288124e-01 -1.373049680884851631e-01 8.632949008513286435e-03 1.028874741211696468e-02 -4.818857785227591284e-02 -9.871079946449387577e-02 -7.774113482683041310e-02 5.194127667102606261e-02 1.606076809325605592e-01 7.109931912033965601e-03 1.454529896881441402e-02 -1.214679048644284470e-01 -6.848334551175581063e-03 -6.931407486649161787e-02 8.399722878849842644e-02 5.604392489124339696e-03 3.535771481874209338e-02 8.994198928747941524e-02 7.020871536959735759e-02 -6.454053473387062756e-02 6.926057746479979960e-02 7.641649300839492565e-02 3.289069413210980730e-02 -7.244285473465203462e-02 -5.644743503614507024e-02 -3.331192164582745530e-02 2.082240162715835036e-02 -8.099852686544802005e-02 3.173539025047753676e-02 -2.330427505998838248e-04 8.430407045461137117e-02 -1.258510592103589953e-02 3.241959016865569171e-02 -4.838113214052929684e-03 3.821369646717765606e-02 2.530220192586660546e-02 -1.201244718220767504e-01 -5.746587788840113592e-02 -8.603207601423909501e-02 2.761668829023721655e-02 -9.413166721269031201e-03 8.601464464748445615e-02 6.578779014821269089e-02 -7.567701471625955245e-02 -1.057403724533938216e-01 -7.127088238456381897e-02 -1.549684744907363181e-03 6.718126286081681220e-02 4.080122820358886293e-02 1.164857877029723265e-01 -6.045205488585130710e-02 -3.047562078326188778e-02 -1.867021668900516532e-03 7.371306828582541333e-03 -6.292995921566968409e-02 5.995089603215666973e-02 -4.331203308831445276e-02 4.688034893097554889e-02 -4.582607760801263308e-02 1.004042764042554700e-02 1.833738892672181348e-02 2.913666598898753679e-02 -6.989736150372914680e-02
-3.539874985981848049e-02 -3.519995726824787230e-02 -5.216780827582388758e-03 1.187281458792095318e-01 5.018476767463724703e-02 -1.054879383268145510e-01 -5.277514997124305163e-02 3.000694601419341342e-02 -1.144084877617745633e-01 7.225494904935006457e-02 6.482076247917319123e-02 3.620227235929562165e-02 4.970270807308058841e-02 -1.458508046519325224e-02 5.279654812124359720e-02 6.126578820029811301e-02 2.124429426961402939e-02 5.971601278863646750e-02 7.222703316395220896e-02 -5.505249035345360920e-02 4.996254017132626540e-02 -1.140491600353079199e-01 -1.751077564840302914e-01 -3.409280483134929235e-02 -1.601243510273989840e-02 4.441830260920165419e-02 4.745066334404796429e-03 -1.381306043307381493e-01 4.267292112397232107e-02 9.477328569869387931e-02 -7.286809492314469394e-02 -6.926273883540351450e-02 -6.577445363587081095e-02 2.260225899263668993e-03 -8.519976782735098897e-02 8.771154444133584527e-02 3.956848317874057247e-02 -3.838132303082203434e-02 4.808366549121301237e-02 -1.711393739912314971e-01 -8.754453111108563557e-02 1.998839886047631131e-01 1.085454427335657279e-01 4.273012864524497467e-02 1.262263210469433995e-02 -8.446993558920029566e-02 7.226372067704535385e-02 -1.189155821675376423e-01 -3.858026841801162621e-02 1.906080652844315167e-03 3.159680490222863819e-02 8.250927144480389719e-02 -3.350769345940634442e-02 -2.018018264308946846e-02 -2.051851101682981848e-02 3.758629200464416731e-02 -9.573082261935920989e-02 -1.216168524257735077e-02 -8.389822980291655741e-02 -2.747535439512636610e-02 -1.957640467632128928e-02 5.790319329013702415e-02 2.019470373784826647e-02 -8.944253158023791894e-02 1.365205194641668299e-02 -9.731326966771779163e-02 -4.175652828053610238e-02 -4.660592496742336360e-02 3.815367426075663010e-02
-1.988073032780016125e-02 7.329729192913894686e-02 6.861266369572312229e-02 1.417344520397738616e-01 -1.119959481191461909e-01 -1.248599172667114732e-01 -1.121898604521409104e-01 -1.028215572581453463e-02 -1.538257100263049071e-04 1.198777105347941241e-01 3.509661867553665743e-02 -6.955352028615727211e-02 -7.995142896492896112e-02 6.496959179229762175e-03 -1.039607027814664630e-01 -1.026059538833990203e-01 1.066808783950497497e-01 -7.590264954750750026e-02 1.013667956902665132e-02 -1.929699011229226574e-02 8.743956196685474802e-02 1.556865830663134997e-01 5.672089663383659414e-02 -6.744427371241967784e-02 -3.008514473847126447e-02 4.278221377495196147e-03 -4.040257506312375235e-02 9.097176200839104943e-02 -1.391197561500956414e-01 7.442815029050617315e-02 4.953322720222322340e-05 -3.162807990542947784e-02 7.562076648263946210e-02 1.266526231002682856e-01 3.625193288523086144e-03 -2.670258128148157370e-02 6.264325064643078492e-03 9.944389937347680036e-03 -4.306344984093232048e-02 -4.408760765709167362e-02 5.648269936293904420e-02 -4.545308975335005108e-02 6.944004539234030493e-02 3.922578438021299269e-02 -8.991131325668169638e-02 -8.852500790833538191e-02 7.025690000477835540e-02 5.117375989575263795e-02 -2.295044738397305356e-02 6.822683048871734657e-02 -5.083233408742923731e-02 -1.629292368695187815e-02 -4.394339112934340930e-02 4.573456175198663265e-02 -8.450028331593230357e-03 -4.660763653853591815e-02 3.727335470310742804e-02 8.756869584852559202e-03 -6.722266837469485432e-04 5.103391231893619068e-02 -1.739418624551703277e-02 -1.881743511207822558e-03 1.207309942932030256e-01 -6.517013847127235693e-02 -7.580523700693932165e-02 1.278577001736753149e-01 -5.179562351263494735e-02 -6.874151161570984936e-02 -5.192889834419732453e-02
-1.091154523749118463e-02 -7.915945401034650553e-04 -4.107441758693863160e-02 6.138535359893716042e-03 1.494316984893088313e-02 4.640458287751609429e-02 -9.675407198830456024e-02 -1.306592463153064820e-01 -4.179233107711118056e-02 -3.391421657756171770e-02 -2.014866665405592450e-01 -5.028594903953591613e-03 3.696717869546854718e-02 -5.499408405139376982e-02 1.905030358229808929e-03 1.220711594094454344e-01 6.089220521329388736e-02 -2.130165797500605668e-02 1.278130512189160767e-02 -9.447320249527740854e-02 -3.858888677290632507e-02 1.547068157254573306e-01 9.516613167200592416e-02 -5.240818719234326822e-02 1.275668113188995478e-01 -1.549144779608758182e-01 -6.576318917705066547e-02 9.156767217209386966e-02 2.829815390090579391e-02 3.342827346939275523e-03 8.996854113474347936e-02 4.299171622950075100e-02 -4.430645076896808782e-02 -1.044655848081169069e-01 2.738707183955264857e-02 -1.080869695920755325e-02 -2.962723997473232923e-02 -4.434710245734682643e-02 -4.624130782390892258e-02 -6.705700068975319061e-02 4.660235378037479864e-02 -7.600571202861149123e-02 -5.860292519606086215e-02 -7.031036640342919197e-02 4.236693699725117834e-03 3.744332954972792032e-02 9.365557312296267367e-02 4.900370663146549899e-02 2.288938856026582758e-01 -2.062373880493578726e-02 3.769552939427006644e-02 5.658816380589099665e-02 -4.987056592697691054e-02 -1.423733208755902091e-02 -4.830286002285955060e-02 8.632482031952837254e-02 7.266793536229469719e-02 4.212756244734916500e-02 -3.873282425644618276e-02 -7.281517572729867549e-02 -2.161670135105207141e-02 5.072063560614363531e-02 3.814838651277289300e-02 -4.121620588076514019e-02 -4.286037429647143737e-02 4.016661014868684598e-02 -5.112072611959062041e-02 -7.391348850120835548e-03 -8.839683269835377222e-03
1.022288630519007924e-01 -4.268670500838993992e-02 3.076756522632431712e-02 -3.802260207050644353e-02 -1.057430676882880616e-01 -7.000910106840740887e-02 -2.154814840801805298e-02 -3.116255265741754710e-02 -8.204331255171774806e-02 5.418191511419279474e-03 6.134801219314926779e-02 1.874077293965541180e-02 5.314143003272595728e-02 -3.609257109874584868e-02 1.420173324675828158e-02 4.627169551365176159e-03 -4.187109253628403666e-02 1.406772513092790500e-01 -3.122088619994246514e-02 -3.630196681637624934e-02 -9.560309951986123433e-02 6.028517067217332992e-03 1.148040836888026689e-01 1.331149546832730360e-03 1.857902779376621044e-02 2.641417391820541360e-02 -3.673960581651095070e-02 1.377119856125062491e-01 -1.099744479094890218e-02 2.560313261893770384e-02 -1.283715986767524908e-01 -9.899052550346176815e-04 4.741756750458174519e-03 1.010531975348795929e-02 -6.315145011343289982e-02 1.488801754087085150e-02 2.905895445451633224e-02 5.631736198284349043e-02 -5.243281092768664609e-02 9.535970956535021192e-02 4.647314923324834257e-02 1.654253715625086940e-01 4.498876503308810171e-03 1.370892326555246676e-01 -1.378805633347150450e-01 1.243092793932669277e-01 -9.695626001472491817e-02 -3.594519453460917613e-02 -1.016000733837354314e-02 7.249438031440766372e-02 -4.497437786428984396e-03 -2.555158751047288679e-03 -7.489068545754845596e-03 -3.477530337237390995e-02 -5.767168129750831901e-02 1.463459044729378822e-02 9.220027694586935274e-02 -3.588202632376681373e-03 -6.095371747999268203e-02 8.982920465039548330e-02 -5.618038734323236444e-02 -9.135008576602247909e-02 9.689765771368596958e-02 7.426055699250234954e-02 3.818752526851542511e-02 1.391452193306732255e-01 1.005027266609206937e-02 -5.185624443393853367e-02 4.486458905561055421e-03
7.928185346040188264e-02 3.661999955731268935e-02 4.852255719712128545e-02 -1.141630966341401071e-01 3.613909093726023689e-03 -7.169267858497765065e-03 1.527594921370502290e-02 -8.281042801506725837e-02 1.376668787116397570e-02 -7.242997496814160274e-02 -1.086708701528857485e-01 2.725628619883454368e-02 -4.926106444386907368e-02 -1.776280433787320173e-04 -6.714174189332068610e-02 5.840759233282281915e-02 -4.953634596774970922e-02 6.904142340729919891e-02 5.817279222250892889e-02 7.884105139133544549e-02 6.847498487248251942e-02 -4.049503875524766011e-02 -9.225942520090615884e-02 2.707499952466189963e-02 -8.133413623953156257e-02 -1.328867021822015548e-01 1.989199584955304856e-02 -7.314750865823271830e-02 5.880362272496898052e-02 9.789518471599185923e-02 -4.747821853042832191e-02 -1.309874457102935541e-01 -1.115119795496105071e-01 3.704293381529288887e-02 6.996977565994927373e-02 3.887302219764855737e-02 9.606754276226993350e-02 -8.594385778793547925e-02 -2.960716369113444019e-02 -7.845808058239339688e-03 -3.516170951174135001e-02 -9.590016213395048672e-02 -8.814261118373925563e-03 -5.662085484745887909e-02 5.325822261117241219e-02 6.404586837767574370e-02 -1.554642273280386899e-01 4.808430661019544305e-02 -8.746893337318813882e-03 1.760096645467966112e-02 -4.142826150716280575e-02 6.596282718634557951e-02 2.114308476529120490e-02 -5.445954136879663232e-02 4.895735878577347176e-03 -1.462809374013441244e-01 -8.120363567537382254e-02 1.976843450315895340e-02 -3.231434383618090461e-02 1.136846115750324987e-01 -1.632533851197960628e-01 -9.827605608939563031e-02 -2.680180627215630537e-02 1.906587606175556143e-02 -1.160871810893445710e-01 8.495813096813659149e-02 -1.401374127037339767e-01 -2.404689930323593988e-02 -1.128372925797935383e-01
