3.426981191264127230e-02 -6.106239410357321151e-02 -1.764287361967587231e-01 -1.481849016779997197e-01 -2.287823401652783473e-01 -3.637323537884661756e-02 1.265650574080731845e-03 1.406015357485977113e-01 1.816058162367898202e-02 -1.958251294306107004e-02 4.202373163643535921e-03 2.835126478183150334e-02 1.893795375086600730e-01 -1.445639344963561279e-01 1.603610742143696533e-01 4.666500988853570370e-02 -1.497654590599108160e-01 -1.978265665478080582e-01 -6.124066799628209018e-02 8.616473272169228315e-02 8.075910145468340184e-02 8.375295510877930893e-02 6.207097968945549799e-02 1.767892523862361898e-01 -3.551093383089747729e-02 -8.563345931271211520e-02 5.688765267584983826e-02 -7.052030430887695767e-02 8.699980459598768978e-02 1.941526104440486344e-01 4.591166289860567490e-02 -8.929222557806398841e-02 1.992179609750669711e-01 2.247617142336635065e-01 -2.925637609635486219e-03 -1.736424686818278107e-01 4.500716754999677938e-01 -1.681886912764664066e-01 1.946357423355368418e-02 -1.956924855406712294e-01 5.311551628273936815e-02 1.502489381462070450e-01 1.403552652240707410e-01 -5.643941470330616356e-02 -1.140850701399965944e-01 9.692620489107807435e-02 -2.553880443415725843e-01 6.489658258290931236e-02 -1.267745888216342265e-01 2.406221604447829343e-02 8.541713766580133829e-03 -1.011097700233771907e-01 -1.077186251974643696e-02 8.692461511901806992e-02 -2.999708809756663694e-02 -1.690750301740161915e-03 1.649956386988373803e-03 -6.106720391394959702e-02 -1.904441266287701731e-02 1.110917358482697431e-01
1.817402819887506404e-01 1.099570100723385041e-01 4.481240541006801387e-02 7.108373926340522120e-02 -1.427082253998085692e-01 -4.641789659642128751e-02 1.546897333258168139e-01 -1.523687743330740807e-01 2.272081873257918994e-01 -4.141552507485836421e-02 -4.032353410322864901e-02 -3.038939258803063578e-02 2.096065143513678106e-02 2.330349037963679384e-02 1.409349864276491227e-01 -2.179461387961545080e-02 1.418941406752041723e-01 3.309741674877175743e-02 8.426132010629831803e-02 -3.137216176975170245e-02 -1.762201484745401503e-01 -1.294184389955133352e-01 1.404630047025044737e-01 1.574242494762279343e-01 -1.080784754417288690e-01 -6.179526991952873430e-03 -4.133356534666178875e-03 7.588600958203559066e-02 7.851999119363670121e-02 -9.234296621117860093e-02 -8.542133301921280009e-02 -6.360362615255968355e-02 1.825729562603796707e-01 5.054793522156809937e-02 6.218495725536546392e-02 8.435353080238192081e-02 5.803316863851169100e-02 2.815294794116618773e-02 -2.002690990134888271e-01 -1.521234934018033877e-02 1.148174726336723683e-01 -1.258751801867084852e-01 -4.223464321503613700e-02 2.348735142024920564e-01 3.640940907017599371e-02 -2.799833232950245110e-01 -2.497986632107112442e-02 3.157254366383409339e-02 9.210791105300877857e-02 1.429175741547712153e-01 -1.649580038816167715e-01 1.053359262973288350e-02 -1.580052214614572834e-02 -4.455463875727999623e-02 -6.858029945756520529e-02 -3.451860671952895754e-02 -8.793079280979483603e-02 -6.235061817533010115e-02 -2.748572980930175449e-02 -3.306485407334237153e-02
-2.862747057731674372e-01 1.069253434361980282e-01 -6.698108675708651372e-02 3.309488559981559885e-01 1.798437406996313825e-01 -6.317456225657128166e-02 2.241948413506339999e-01 -6.687941182234098669e-02 1.373539037296889892e-02 8.118591595507113068e-02 -1.533625564511123252e-01 -1.269950506554926584e-01 2.371564586155955681e-02 1.031310039027211745e-01 1.314616807880072125e-01 8.383530301486344372e-02 -6.563031272320835052e-02 1.239987554279177451e-02 -1.468939682456812668e-01 9.541750018371876474e-02 9.285453707845914284e-02 -5.801433875461226020e-02 -4.203698085270234780e-02 1.120753486367732504e-01 -4.977770587531332724e-02 1.114447652394013472e-02 -1.460249315005286708e-01 -1.822212391881166682e-01 1.877922372056555489e-01 9.896424355239646919e-02 1.133210681864077335e-01 -1.831421069578622607e-01 7.066871933679547135e-02 -1.521853769936876433e-01 4.155751634111411880e-02 8.092123818087167131e-02 -2.122950787132331651e-01 -2.092536461171061735e-01 -3.836430643530563955e-02 -1.522873432321647513e-02 5.497837890894382781e-03 1.055734020006380072e-02 3.376023285834534038e-02 6.895520197765611647e-02 -9.640930003346998706e-03 -1.248202766976870132e-01 2.873237971214341949e-02 1.110159937030483907e-01 -6.302197015533581026e-02 -2.200760827108247109e-01 -1.374148680995962712e-01 -6.562782917771894931e-02 -1.249554871552238239e-01 8.168016528629722106e-02 -4.984766563901354974e-02 -1.003759028513079160e-01 2.748646714574091640e-02 1.654840702368990668e-01 1.390411183464226041e-01 -2.859168265390134300e-02
-3.173388156474699767e-02 7.489118880015487034e-02 -3.412774932497912583e-02 1.159813714521204242e-01 -9.657544460884304183e-02 2.755612709396197332e-02 -6.018329256120193843e-05 6.312718739391467472e-03 -7.089608933850760630e-02 2.317187572439736998e-02 -1.070760786237981779e-02 2.802033414717993165e-01 -2.344870131236325983e-01 -6.489711851657511965e-02 -1.100229902986156610e-01 -1.326036953001851204e-01 -2.304340690971851124e-03 2.255101904215107977e-01 -1.972414200971472908e-01 1.336540340657289827e-01 -2.019012583653704285e-01 -3.832765008775367715e-02 1.456107899164696129e-01 5.226612139765589998e-02 4.100337085492644640e-02 1.162325756702039248e-01 -3.540361213988971190e-02 2.636573378640756030e-03 -1.091307198844009181e-02 -7.255140079714651746e-02 -1.988054781388775769e-02 -1.512454919140873363e-02 -8.068513146376092571e-02 -4.153202154884347991e-02 1.220622833980820054e-01 5.642085958355097519e-02 -4.820454524372821958e-02 -3.528866285315150923e-05 -3.492725508150302388e-02 -1.574544446670264330e-01 -1.320257436714729893e-01 9.588982078189327296e-02 1.817704520659542411e-01 4.810448191972250404e-02 1.872069360458760712e-01 1.350219315861297675e-01 3.687828822853606026e-02 -5.926632796532672887e-02 5.341642169808906437e-02 1.411191093011723574e-01 -9.772043527018677012e-02 -1.044475894865983384e-01 -1.583836570732119475e-01 1.609984490810723312e-01 -1.167344395190459683e-01 -5.673476281250384307e-02 -1.811424753588296022e-01 -7.738929044677195224e-02 -5.898809245876051460e-02 -8.512632285399390764e-02
-8.170015446385500701e-02 -7.095267299815885553e-02 -5.268400394167805506e-02 -1.987839262258955242e-01 -1.148232490336471567e-01 -1.287067247275320292e-01 6.130513614256573318e-03 -2.435628019852665790e-02 -1.014867027351753354e-01 -2.126252432700591888e-01 -5.944979177479360610e-02 -1.251698786105761296e-01 -3.041216574541379114e-02 -4.660248761970260667e-02 2.511956630310782299e-02 -5.773835127333769301e-02 1.809208927921576171e-01 -3.724375598379130875e-02 2.373955309641744005e-01 -2.348986696781001915e-01 -3.907089796108675905e-02 -3.526556344063308535e-02 -2.050009321791742764e-02 -1.836404008119240511e-02 1.832167314486496112e-01 -2.627074572644759118e-02 9.090273353058986316e-02 1.730236289583032133e-02 -1.260623984390775790e-02 5.527246285820549415e-02 1.222993372207588532e-02 -6.314180708571946743e-02 -2.559334785955869745e-03 2.359276374917826102e-01 -2.758208384033732433e-02 -4.164828745561813261e-02 -6.720394715543584474e-02 5.145169533278005219e-02 -6.870450218354363925e-02 -1.834807991025680929e-01 -1.682977733296386891e-01 -6.891595586248977501e-02 1.577740674772641627e-02 3.031728296557957905e-03 3.833730446568950345e-02 3.283409046526267194e-02 1.866700794745868863e-01 6.552158189154953793e-02 -1.117032832883952526e-01 -6.709954870452355946e-02 -1.968933720560580095e-02 1.986090486790954568e-01 2.060598391858789180e-01 -1.205148956865169513e-01 1.344400352426635969e-01 -1.924419028308975085e-02 -1.772677804937096424e-01 -1.526144090774925743e-01 -1.794051087800670879e-02 4.061379448198525199e-02
-1.560001749357516065e-01 1.536476276845600286e-01 5.067788098320439444e-02 2.407124569894864008e-01 -1.516935011993091609e-01 -2.211215647548930019e-01 -3.098512787262685739e-02 1.590650392504569521e-02 1.088665649594487000e-01 3.566163824210140665e-01 8.718087507417725257e-02 4.749848081775663589e-02 1.307272860413744853e-01 -1.200766048809292705e-02 1.073120769489139814e-01 1.047329365171577598e-01 -5.060606716328306526e-02 -1.483414952296645550e-01 8.261561079319922063e-02 5.476075048952906699e-02 -2.072434402792248387e-01 -6.272786367918971318e-02 3.556106876467274303e-02 -3.843391767872664233e-02 -5.254626727902033528e-02 -7.023373733802436292e-02 2.279898445201659213e-02 5.554767916290972302e-02 -3.249666483044869741e-02 -1.329258798946690578e-01 7.888523833511829064e-02 1.056217835309752051e-01 -7.312224023017573071e-02 -1.435849905339047217e-01 1.587899035360145761e-01 1.257730922848775412e-01 1.403293053148037088e-02 -2.341174755467940495e-03 4.855671513450649651e-02 2.496008716762815674e-02 -8.246745686786068064e-02 1.740087958128530912e-02 2.824350635849970370e-02 -8.454279726984302579e-02 9.992044042960630812e-02 -9.819489390014873864e-02 -3.954837899911183841e-01 7.900009480099065562e-02 4.990484334152971851e-02 4.086749791648393998e-02 1.122451477182574014e-02 -3.063660204870083392e-02 -2.032521930111581554e-01 -1.726692110048824724e-01 4.486700764065870706e-02 9.138213223256418105e-02 3.892301214518450458e-01 -5.427400056167884512e-02 -6.060815008922335739e-04 -9.379795526600274991e-02
-7.772880060062778429e-02 1.221796835594240495e-02 -2.337377751291387640e-02 -1.412604299791530571e-01 -1.742862582694371942e-01 -1.803862785025313331e-01 -6.459691742199101701e-03 2.959237682546161374e-01 1.581985856752144426e-01 -1.278346403041039359e-01 9.629685132047158605e-03 9.906509480158319503e-02 1.409358588423041403e-01 -4.498984771812178374e-01 -3.687890205785309457e-03 1.597660655087364545e-01 5.034602770201043742e-02 -2.742759803019642270e-02 1.444757228627071843e-01 -6.283797594754160498e-02 1.055780323615005678e-01 7.114217822540319647e-02 1.603914291352216692e-01 -1.213023799135548725e-01 -2.288670410969203400e-02 -5.923300697028001383e-02 2.143556065135543698e-01 1.433725167261348243e-01 2.190753612021707764e-03 4.523283138114123081e-02 -1.740316753264092853e-01 -2.574150505966970454e-02 -8.169546647807672535e-02 -4.904509031256285012e-02 6.264918944147507968e-03 -7.007366903062661745e-02 6.877573672293146867e-02 8.627976930728607774e-03 -3.789572484891057941e-02 -1.585434436445164880e-03 -1.429537893966610906e-01 1.464306317207002550e-01 -6.627508393613154927e-03 1.141219103454425322e-02 -1.712238168426876983e-01 3.543981547930883380e-01 1.924354171118071617e-03 7.306790456761111385e-02 1.530035040315314288e-01 -1.661151239390998638e-02 -2.492047576597077319e-01 -2.925022731527224251e-01 6.163261477907779930e-03 3.383004975563127896e-03 8.273534549755268142e-02 7.355697752978994364e-02 -1.295048418456834494e-01 3.171723736265488758e-01 1.474094987586671741e-02 -4.650990386562596501e-02
7.189043906940076334e-02 -1.508364475494057277e-01 -1.121017916163016687e-01 -8.812997698186469941e-02 3.679802082480301481e-03 -8.339742094172371278e-02 -4.197303311827191297e-02 1.257505469202080950e-01 1.069737481503723331e-01 6.832780494760701262e-02 1.350185374274959216e-02 -3.981825164378637871e-01 -8.875380637467160383e-02 -1.816712628363623128e-02 1.916952596397902397e-03 -9.740264481919832379e-03 -1.601076964613344922e-01 -1.358034704819097993e-01 -5.831761661000808838e-02 2.073611897969654116e-01 2.720234060556341038e-02 2.108236067068010311e-02 1.204754344132627636e-01 2.255899451845092690e-02 -5.553525812499478936e-02 -4.405901676141441708e-03 7.592278798017265684e-02 6.761317481824193065e-02 -5.119003502570270564e-03 5.262704935786995109e-02 8.324271041884108435e-02 -3.588680479258541528e-02 -5.997110429470366849e-02 1.157633666814372464e-01 6.049068449255620011e-02 -1.112720520722712686e-01 -1.868687903872100209e-01 4.951011624799418753e-02 -3.809195363318704231e-02 -1.386781610000702991e-01 1.597062045851330159e-01 2.670730842489659265e-02 1.802414244478575400e-01 -4.142030813067824196e-02 1.167119716393769241e-01 1.266212549495103201e-01 1.256747905636751705e-01 1.584796132970453519e-01 5.926414716542027783e-02 -7.775414548292674741e-03 1.013373230514337670e-01 1.421294399436377406e-02 -2.534986850334770558e-01 1.190827609256964736e-01 -1.242489763700462546e-01 3.117182664462351052e-02 -2.377851018176521392e-01 -9.425424186545523775e-02 -3.702952623179438935e-02 -1.220998843314709259e-01
4.883463220986052067e-02 -8.689260615720686975e-02 3.625234299023042533e-02 -1.244054280839626721e-02 -1.759953486521691202e-02 -3.713688524943657004e-02 6.263649331861727287e-02 6.839667470649771208e-02 -4.042067343370122495e-02 5.244008127264956909e-02 6.483144541435212349e-02 1.224275328084968584e-01 4.279696957514035442e-03 -4.408144295392973921e-02 -1.775276624137958059e-01 1.776844071528710031e-02 8.301047733929427241e-02 -4.429778292008329510e-02 8.499905698240399488e-02 -1.354989856219150357e-01 9.933922195536126765e-02 -7.695925094869035532e-03 1.560756225777964745e-01 -2.649614283473711862e-01 7.292397717192193596e-02 -1.213331235822903142e-01 2.004049423645325873e-02 9.773820768991059449e-02 -2.779865362914775082e-02 -8.949555762944159942e-02 2.413713911375558671e-02 -2.363613673449922181e-01 -1.470123427779591041e-01 1.343031584375022069e-01 -2.480859424692811663e-02 -1.498930237166523072e-01 -7.922153866496850494e-02 6.726685353838043890e-02 -1.451942553224117895e-03 -2.384730109635032659e-03 -4.038443779712917042e-02 -1.060987456402251866e-01 1.799377297846869173e-01 6.571838406331972915e-02 -2.343418555707646803e-02 -7.447130789817382746e-02 5.636247694256369019e-03 -1.202395363349503810e-01 8.291460491388194520e-02 3.616551887489242220e-03 -3.947396162679742138e-01 1.351301914771603219e-01 4.579948039626666190e-02 1.074618241335018320e-01 -1.904259987446219604e-01 -7.623913653431284299e-02 2.308003318166486351e-01 3.380402921786090226e-02 5.619310866851855157e-02 1.959373194403910834e-01
2.192675783421210722e-01 -6.032198041691168994e-02 -1.239069310120334971e-01 -1.338480306478710136e-01 -1.974929362765990778e-02 4.041862420421132168e-02 2.764160550586814910e-02 -2.345263334658516385e-02 1.395251750284173253e-01 3.889911231294335830e-02 -2.054194409443658303e-02 -1.859762773248224612e-03 -2.024661543119798401e-01 9.559103204171455481e-02 -9.853517945529505218e-02 4.302622020647220435e-02 7.172169233268493871e-02 1.832598535890095706e-02 -8.724449010604647115e-02 7.009962466370260603e-02 -1.513590882034803742e-01 1.639144687790759225e-01 2.048720146789442115e-02 -1.306525822175741147e-01 3.171664605098263590e-02 -9.542752898028483699e-02 -7.805632443470299220e-02 -1.026542683358662028e-01 -1.206273613412767731e-01 -5.415862540497832361e-02 1.642853087775316967e-01 -5.893385901837620150e-02 6.323140047348807524e-02 -1.723594520810161901e-01 1.610796351667611592e-01 -1.776128098103210706e-01 -1.247494101434556552e-01 1.336521586847996546e-01 1.208977769163048777e-01 1.389689642687450266e-01 9.842634809562755827e-02 -1.332571585164625261e-01 2.480654953246884953e-01 5.961656604355769495e-02 1.342253761175228599e-01 8.047323589294388957e-02 8.143720578653743103e-03 1.713171754105400832e-04 -1.479767564375617517e-01 -1.033427392339228978e-01 1.391436766981960504e-01 1.690850574878772772e-01 1.833676506429437192e-01 -1.770746170828171873e-01 1.517178287092721123e-01 -1.149537847442492489e-01 -1.432278472837332228e-01 8.201489147156899862e-02 -8.820737541975387508e-02 -4.304607534813474634e-02
