4.531380168825349664e-01 -4.887963405437246306e-02 1.209402977012160596e+00 -1.251216618451820084e+00 -6.624914971986347600e-01 -5.392874461551535603e-01 1.201660115122297895e-01 5.285261582233384825e-01 -7.818918056589484467e-01
2.750899856487467460e-02 1.016744132301386827e+00 4.912264190065995795e-01 -9.593459149017282694e-01 -8.104446085978116443e-01 3.185791406760747901e-01 5.459943528127052248e-02 -9.695140975365489355e-01 -4.612704764297949622e-01
1.210989393889693622e+00 -6.100705088294529066e-01 3.338837184047168671e-01 5.423407592887070638e-01 8.936097129756563895e-01 8.071082441377095407e-01 -2.781623040402957381e-01 -2.665465650180147417e-02 2.743733048581053491e-01
6.018089820649091815e-01 -1.592118203096691553e-01 2.975389108044887432e-01 2.086977298293457572e+00 -4.288929831470102150e-02 7.141559181433350112e-01 -2.660822836840195244e-02 5.633159140936627729e-01 4.211774699346492179e-01
8.090483647508680543e-01 -5.493233471413720981e-01 -6.328493528363776655e-02 -4.371076171648624054e-01 2.307240805164862130e-01 2.307568353924824289e-01 -1.546528012423861176e+00 7.503595418862639699e-01 4.684415396010427335e-01
8.578688051514694879e-02 -1.214160325830215381e+00 -1.141425176687116405e+00 -2.028642107667248673e-01 -1.733085080496314934e-01 7.092055949374863610e-01 -5.407521116175154630e-01 -1.010215064436543742e+00 2.044411196972359124e-01
-1.778374555021043080e-01 9.140338478068038564e-01 -9.939520009920326249e-01 3.622831581154388747e-01 -1.061625120132642985e+00 -2.504599287972784638e-01 1.826538335137153135e+00 9.562728533457243163e-01 1.134566771643930605e-01
2.424472828431681881e-01 6.745375735064436107e-01 -3.918323164208907805e-01 1.668107664230747966e-01 2.106397716864182867e-01 -1.179040815454827307e+00 3.357809552223221528e-01 9.233612225432420439e-01 3.001345268572584990e-01
-5.229451788856932515e-01 7.829996696607248452e-02 6.753097138875073790e-01 -6.097247086469003152e-01 -7.571441077635393535e-02 -5.906175096862289475e-01 1.304259013800983524e+00 1.599585632498871535e+00 -9.544877983879859196e-01
-1.667690551532169663e-01 -1.069361060344634184e+00 -3.189973342720315852e-01 -1.020460207332642089e+00 -6.778415738569095739e-01 -1.015839489688503787e-02 4.564773852714906210e-01 -3.089147464083776690e-02 -2.487593526426577772e-01
1.042881790861040825e+00 -1.913999354636471487e-02 -9.878868741724523561e-01 -8.966048888162078123e-01 8.439463369932854730e-01 3.912089887014417178e-01 -4.903013080788444222e-01 -4.455308820874672171e-01 3.263099026021941129e-01
4.928928530830143928e-01 -3.592359308019018593e-01 -3.956326673251228665e-01 1.062727685678281686e+00 1.149947684917982604e+00 1.801278501390894959e+00 7.575088088797796715e-01 3.121838042569690663e-01 -3.396997557549592539e-01
