7.734398320179450281e-02 -1.113087222308860452e-01 4.885287875963740395e-02 -1.413356444343113506e-02 -1.725096414374319848e-02 2.006319610705396550e-01 1.307261017997420338e-01 1.493879006825369338e-01 4.105470710045979188e-01 1.551671578066675106e-01 -1.366912608183953881e-01 1.282488436527805253e-04 7.307068567985741669e-02 1.773277721215688885e-01 -6.473792243771542276e-02 1.200867803256964600e-01 6.428979017558181241e-02 1.597114898289365148e-01 4.841517929999941683e-03 7.565780146464300138e-02 5.171860482835823059e-02 8.201998342747165993e-02 -9.773967072284479862e-02 -1.109075664070187026e-02 1.694732825976408563e-01 1.283680858093759133e-02 1.382201396677459337e-01 8.094239483807205704e-02 -2.595215323228910465e-01 1.948895059489836323e-01 -8.262274769094343774e-02 2.396931607819487720e-01 -1.236946838454176106e-01 -1.064280783125810953e-01 -2.963253357588703854e-02 -2.339089012592543981e-01 -1.562081795539329021e-01 2.904789028145479124e-01 1.942411274701896506e-01 -4.857435735390386311e-02 3.013781039556511776e-01 2.758039139746070179e-01 2.065443220953071535e-01 3.890062177976004454e-02 -6.998097851573760464e-02 -8.833720394989150182e-02 1.327969753130756880e-01 -1.650010541940507836e-01
-2.183890688310667905e-01 -1.271673045253395307e-01 -2.247190699678503489e-01 1.052859709581454445e-02 -9.188997764098007226e-02 4.242140203289042344e-02 1.111784890851188479e-01 -2.873934121348445392e-02 3.742544146178082565e-02 9.989608217213657992e-02 2.097606876896529471e-01 1.288123413166910279e-02 -1.104295075234396767e-03 -1.222837366756108490e-01 -1.942039762909292255e-01 8.134188433847423794e-02 3.138445477173068543e-02 -9.918780694495971106e-02 -1.229319221480258961e-01 -1.853561971627788463e-01 -1.420655087653180937e-01 -3.478647997524642391e-03 -2.435566493223921547e-01 6.794102999814170818e-02 1.614185873737291055e-01 3.202887236316756536e-02 1.218408961566164322e-01 -2.135768399277988838e-01 -6.342506737951242313e-02 4.719761874930533119e-01 2.461041422381940735e-01 4.778348513372124295e-02 -1.378159522429282524e-01 9.122414380845933479e-02 -9.632966326127288814e-02 9.419768646207822560e-02 -6.829170614098899195e-02 4.674618084938830798e-02 -2.113844159162321656e-01 -6.688933508043759524e-02 3.495255711225354889e-02 -5.487767091682677761e-02 -1.978053351129219761e-01 3.229931570179939704e-01 9.710405347474998505e-02 1.479998402806944613e-01 1.539258985273594116e-01 1.350508744811581285e-01
-1.115024079880397034e-01 -3.097746659640990274e-02 3.777739679335745393e-01 1.037144046365560957e-01 1.249384481179740408e-02 -2.527760458255341458e-01 -2.021640880788628802e-01 1.105202452168755206e-01 1.551233255532764865e-01 5.883239867677393653e-02 1.150090740750244062e-01 1.166849601819494042e-01 3.384738472006146859e-01 -9.798011776359161207e-02 2.631206841677490860e-01 1.625212149945294005e-01 1.131781486688839267e-01 7.221482281955637905e-02 -1.104386708766984110e-01 -6.627531346100239140e-02 -3.327839255931281937e-01 -4.017126760525412815e-02 -1.052563521391272072e-01 6.289086024420771637e-02 -5.562393142142607605e-02 2.619032878188853886e-01 7.887432725129697730e-02 1.796180835778326546e-01 1.971764321742948065e-02 -3.570786267527563673e-01 -7.660489736547634876e-03 7.574779783764418184e-03 6.283092856370614543e-02 -2.170139696417263675e-01 2.492331884807007514e-01 1.304774485605056100e-01 -3.987101206435849504e-02 -2.661557765655829175e-02 -2.641993053171242181e-02 -5.375041194299612531e-03 2.068706720377940511e-01 -1.100889331623163131e-01 1.821763826722793134e-01 -3.816451009637566311e-02 -3.778365499061744903e-01 3.364101413415092057e-01 5.699245038911971567e-02 9.335788280563299402e-03
7.175898488423651522e-02 7.512112997865980080e-02 4.713849393009223593e-02 -1.117824955477101229e-01 -8.728342119591167569e-02 -1.111065975193268052e-01 1.668691835886327579e-01 -2.450454353268901458e-02 -6.972186139569483410e-02 2.788546184252068127e-01 -7.114436860869319257e-02 -5.704131059750445348e-03 -1.032878509489920937e-01 6.714982750036929682e-02 -6.519446946060848680e-02 2.478417161274940397e-02 2.847798491924989350e-01 2.859047921290291255e-02 -1.614425935512770749e-01 2.176475337157106615e-01 1.231925110071772078e-01 -1.100562860490900130e-01 -2.914738625789429702e-02 1.347882859464824001e-01 8.899029416921948321e-02 7.777228983957128194e-02 -3.514129253645756901e-01 -1.160458516518423078e-01 -1.353756012531156516e-01 -7.344393050674832835e-02 -1.046400633868162788e-01 1.115786044947572192e-01 3.564888707643099064e-04 1.907341458528853673e-01 1.529831155548228572e-01 2.632859260281913416e-01 1.243732439923944666e-01 -1.759604456950034784e-02 -7.776064543425620368e-02 3.398879024569574914e-01 4.498078494668469179e-02 8.691251325198287581e-02 3.455650411681725209e-02 3.542661031665184646e-01 8.491736985190451170e-02 -5.312683303266581974e-02 4.343541507108335947e-02 1.231095051645871158e-01
-8.667250705440519842e-02 -7.088407414850014798e-02 2.770794634887243091e-01 -3.499521059097995129e-02 2.734585188229045616e-01 -5.922440314033432934e-02 -1.700650105379478139e-01 -2.753730004022044153e-01 -2.197331061817127049e-02 4.420011727217544595e-02 -2.827353326458856286e-01 -1.889400703580931817e-01 -8.446507657507906774e-02 6.180977061245672421e-02 -1.641440993865130038e-02 8.297372073952702376e-02 5.294238990600712291e-02 -1.142877721080530762e-01 1.036575233955752684e-02 2.522011140362369688e-02 1.436502563290724399e-01 -2.434687916296060239e-01 4.801293976132167685e-02 7.575909321926303785e-03 -9.242252024153536916e-02 5.756560637068158792e-02 -4.003701527928048287e-02 3.318961616627197353e-02 1.737609218544001188e-01 -1.054606085423014789e-02 -3.970056468699811880e-01 -6.477764936582624394e-03 1.915225066420804534e-02 -2.066570010934079826e-01 -3.565970630313976958e-02 9.106953197151043677e-02 -2.665718170741807058e-01 -1.983039633262912438e-01 -4.951980904573938941e-02 -2.016578499248619372e-01 -1.410259530355540379e-02 -2.710688254436946151e-02 2.293848898002489450e-02 3.903317336303341323e-02 -3.618811297905051572e-02 1.277387732148507760e-01 7.477213728643768154e-02 9.686158701669143889e-02
1.044426289107883675e-02 -1.815070965245540180e-01 7.688231842196926145e-03 9.583052930710017625e-02 -5.092529852024101772e-02 3.642874646373000513e-01 1.192508225181557469e-01 1.892277502678376133e-01 4.000987342694562604e-02 6.900948765864432788e-02 1.564804672413263043e-01 1.194904739163428486e-01 -2.016613244347917611e-01 -5.271035951716784851e-02 -3.263938591276744489e-02 -9.486548380701786964e-02 -4.526915987630479414e-03 1.821485584700398008e-01 6.799119774899675672e-02 2.478147547701963771e-01 -2.062282000429061513e-01 1.754288431800360426e-02 1.826271903959195697e-01 -2.855948332803916467e-01 -8.261959455004672104e-02 -3.812735948251076423e-01 -1.305923063667487061e-01 -2.968113502336181542e-01 -3.388825788903684355e-01 -2.323966835861702718e-01 -1.090696891761497658e-02 1.696102155698990185e-02 8.744202164941344835e-02 4.856180713149858136e-02 -9.555190389864395839e-02 4.004978533286570469e-02 2.410350128711321871e-01 -3.829759429888868194e-02 -2.812744096792412288e-02 -4.892739744588253670e-02 -7.477359677222371326e-02 1.605355196717909161e-01 1.433183472315170126e-01 6.904286220189544132e-02 -2.857880961963092381e-01 3.429355614063752111e-01 9.222504168794153426e-03 -1.026067140888412971e-01
-1.522144290985900372e-01 5.201640596785617188e-02 -1.635477747598452769e-01 -6.402719587270228052e-02 -3.613470556669488576e-01 -6.148237185506952307e-02 -2.620265788070198082e-02 2.135041981948643253e-01 -1.124030275476865515e-01 -1.462094837263739899e-01 6.742873734850972356e-02 -7.419452324676580057e-02 1.498000765343343033e-01 -1.109231854360725605e-01 -6.037590258383557229e-02 -4.715758224243061236e-01 -2.521511409386997804e-01 3.073085948393878414e-02 -8.570213145015737055e-02 -1.815830092903212289e-01 -2.416697183378815617e-01 -2.173777124922090468e-03 5.941579375428873017e-02 -1.443204181297610134e-01 -1.613932879078577298e-01 8.356079244456186828e-02 9.833207404105144545e-02 -1.543631512675217865e-01 -6.726721861280027248e-02 2.997168739548941585e-02 2.861757507315668692e-01 1.089536639081502695e-01 8.963440405787757859e-02 1.684883035719432209e-01 2.059212689799359564e-01 1.411665551008519648e-01 -9.280424559383643190e-02 1.828329141436934712e-03 -1.329683334392077754e-01 -1.469082399131404759e-01 1.136423312696731025e-01 5.694073287962923835e-02 1.634259963122752790e-02 -1.346837295628827147e-01 -1.293314598729074782e-01 2.765827600451485901e-01 1.085071889092166647e-01 3.327395505759451338e-02
1.128208791782904785e-01 4.400202771772895177e-02 -1.522045120865790080e-01 1.564134475507665892e-02 6.500714951250548268e-02 2.151367504262396424e-01 2.927052075464725012e-01 1.001413003384048206e-01 2.367120603884294988e-02 3.097097350733745702e-01 1.225200363184315300e-01 8.238999874395296075e-02 -3.573635183493985290e-02 1.354168123210597041e-01 -2.533530047168151556e-01 -1.533278859239639302e-01 -5.868369024426424441e-02 -2.583312879666471371e-02 7.721161062008811971e-02 -2.396203151511906992e-01 7.719795021537581570e-02 2.357753687917040278e-02 -1.278081506639535680e-01 -3.753891238739734404e-02 -1.146592676259832778e-02 -1.682148901180315764e-02 2.840650749558594756e-01 6.576130550377459749e-02 8.337795045497076174e-02 2.324902309109259588e-02 5.850862389819835863e-02 -3.664551499589701056e-01 -5.033963023447617091e-02 -4.705304352654440803e-03 -2.042523601450766182e-02 -2.524595409977710148e-01 8.644202061825108363e-02 -1.354694619342501072e-01 -1.730273929888733464e-01 5.363745056123610938e-02 -7.382403584661288709e-02 -2.104686569884994529e-01 -8.255866209463480487e-02 2.055159658442647641e-01 3.624695020350779950e-01 7.487661390913827320e-02 9.028750230278920208e-02 -1.189593706184341459e-01
7.987914972208888520e-02 -5.019846627497522723e-02 -6.856943500082290921e-02 -8.975689540492456930e-02 -2.107791065716561052e-01 -8.544701892439807156e-02 1.390229572951066084e-01 -9.441368543992639806e-02 -8.766521336664152841e-02 -1.836218979054785871e-01 2.991896370267077901e-02 -1.908983533290151136e-01 -9.702040579756630867e-02 4.958823652894613770e-02 1.259369433076977240e-01 -6.037592113965203899e-02 1.894787635193327935e-01 1.754414760162264775e-01 1.052088112833730535e-02 -2.152638042159359111e-01 -5.088850927708077343e-02 -6.270586435332139996e-02 1.597687705424859772e-01 9.704246354851503442e-02 4.691043885780004502e-02 -1.549350906724615562e-01 9.596762635074397585e-02 2.522525349383816784e-02 5.846577766564959450e-02 -8.763357887832791404e-02 -3.900407220210165282e-01 -4.619275128371229389e-02 2.587048301376604353e-01 1.694916695327262635e-01 -8.424401262595496154e-02 2.240970964632030618e-02 1.839048433445375219e-01 2.409617814921314050e-01 3.814320456100993295e-02 1.134869746253926448e-01 -6.705967933689083171e-02 -2.696367515793139935e-01 -8.272964215127628917e-02 -5.640742063312227661e-02 1.455365002895802652e-03 -1.091845733694901122e-01 -2.512424185206204030e-01 -1.146707412761917705e-01
-3.932341996300858789e-01 7.351235293099636636e-02 -5.533090356457562309e-02 2.024084870818951831e-01 1.167436404041214265e-01 -1.800340830887535992e-01 -4.970460963218562012e-02 3.009117798540939318e-02 1.568432667217880827e-01 5.268576943733330881e-02 -1.294908480878294854e-01 4.724315626203010043e-02 -1.056184306724815836e-01 6.185897215187596831e-02 2.104630920885677825e-01 -3.129400264905032175e-02 1.306448894187324239e-01 -2.575782162744448545e-02 2.450051482049712681e-01 8.429747862457362406e-02 1.165504725378553944e-02 -5.699840031266626555e-02 5.765831649224033989e-02 -2.637370637064301304e-02 -1.337336165431111112e-01 7.742913723254592206e-02 -2.098835434800363775e-01 1.922137072550356429e-01 2.090290903593342575e-01 2.559691806664008973e-01 1.347645056835047525e-02 2.562503753618106117e-03 -8.303084025055967876e-02 1.178918277081205251e-01 8.557960449093822419e-02 -6.358257561740944530e-03 -6.023799169316972069e-02 2.346005930083382152e-02 -6.870582948337948179e-03 1.976444025060341073e-02 1.358745581058640739e-01 -4.867378153385459177e-02 7.372165678573520953e-02 -1.668318352573558705e-01 -4.511456973992538505e-02 1.356417959178059796e-01 -1.912441619211477928e-01 1.248195594350714893e-01
