-1.044760258827704735e+00 -3.527531552757052213e-01 3.455539240053339123e-01 -4.216499197171701407e-01 5.744476256717961915e-02 -1.424630015674282768e-01 7.875153086295104687e-01 -6.287081620477533717e-01 7.587635667179493115e-01
9.826089827523029063e-01 -2.014934788536933974e-01 1.589694395104452040e-01 9.764388690362197920e-01 2.787255243321821174e-01 -2.437649565287609843e-01 7.987696911608797024e-01 2.157331655985975094e-01 1.618778777845534034e+00
-1.617110864162630002e-01 3.202228629378042202e-01 -1.753553572773940639e+00 1.232909466849400060e+00 -3.714606862934453080e-01 1.357596278812481516e-01 3.224838908385137259e-02 3.313097416202392953e-01 4.215958725603901058e-01
1.079914225758414059e-01 2.697449173734556283e-02 -2.996067096153026688e-01 -8.919062255040377529e-01 1.474344345274404944e+00 3.845458152881815472e-01 1.269708633668511499e-01 9.206742843030694123e-01 5.611788057617633774e-01
-2.245255220416602360e-01 1.118365097634776428e-01 -2.793028032439874297e-01 5.070808106130951787e-01 -6.216385053687063511e-01 1.276012012497216075e+00 2.054242220113010886e-01 1.016799220334665854e+00 8.129782767675178823e-01
-2.571004672425916682e-01 -4.885642625994498500e-01 1.597421333732969906e+00 1.246661296500022109e+00 6.458886399061776196e-01 -4.379833283079120898e-01 1.080526741008506653e+00 3.036825214722569943e-01 3.168954345872873612e-01
9.532301357264116870e-01 -4.392003040671499381e-01 1.554563918198185624e+00 -1.330178138630140783e+00 -2.467667768414048834e-01 5.850808088948218355e-01 -7.573606327284455597e-01 3.243365127780800106e-01 -4.779931108489363090e-01
-5.949497404485818430e-01 9.898608921705287500e-01 -8.752009298633485201e-01 1.157546183795522321e+00 -7.353374107387591341e-01 1.404038706767035127e-01 4.817451342713093693e-02 9.026959092600508328e-01 4.636614922508894843e-01
3.896281568638412796e-01 8.977103868852165380e-02 -6.440930153682230541e-01 -5.214645240303458218e-01 -2.252113257646661815e-01 -5.390314881565183569e-01 -6.333691999460728805e-01 5.368017144256816975e-01 -5.036139535484949192e-01
-1.405210383271471020e-01 -7.049854525225482949e-01 1.382833976810392551e-01 -2.483467077980264559e+00 4.975806608604392833e-01 -7.145688391214646273e-01 7.614064747956373891e-01 -7.789034772863584477e-01 1.513515214259071762e+00
5.366466190591874241e-01 -9.911490753859337755e-01 1.370364639662776662e+00 3.905829795492988255e-01 -1.573554710610374635e-02 1.064843020841352850e+00 1.015887747663748231e+00 9.957496654080325582e-01 -5.577373935103717706e-01
6.903229405769493177e-01 8.606154989055758708e-01 -4.197691772488283957e-01 -6.490357315291308549e-01 -7.188376084911005104e-03 5.910085653501662151e-02 -1.156022790520520926e+00 7.096750471634861723e-01 5.412290421330870904e-01
6.703113098504482892e-01 4.395226255767810397e-02 7.329995549416881140e-01 -6.947548588189677021e-01 7.528881076892517121e-02 2.553097402922027692e-01 2.857530172861222351e-01 1.860264409604281521e+00 8.333764399531696787e-01
1.841675402031259789e+00 3.095646474404524784e-01 7.544410176533413726e-01 -5.890673915413939810e-01 -2.571650488786448863e-01 -8.950298159378278218e-01 -1.486511949039099889e-01 6.154949713713395720e-01 -2.471771607217804201e-01
8.653272777195424315e-01 -1.742877799292311125e-02 -1.058504876534976269e+00 -2.387631032520571017e-01 9.208834046146239238e-01 2.064168745102845925e-01 6.440341892964505099e-01 -1.966328551215035803e-01 8.867368332353235960e-01
-1.482082006966136400e-01 -2.513095819251582874e-01 -1.713294593339950156e-01 5.525905027812048065e-01 6.265295754409071494e-01 6.938718597158713974e-01 -1.135237417298413876e+00 1.812360270914591620e+00 -2.072339003532901902e+00
1.016126399236534805e+00 1.504322988534921413e+00 8.827527480323191789e-01 2.509429430403901762e+00 8.215305515896803579e-01 -3.441089603607477287e-01 -1.465476675344811630e+00 1.896741349598296544e-02 -6.173425201868208978e-01
-7.975482318705193752e-01 -3.524480468422656054e-01 3.173090155336112383e-01 -8.874259475877991354e-01 2.971201337145150112e-01 6.889616850745453602e-01 -1.520950651206149362e-01 4.291843610968049672e-01 -2.938748547711065306e-01
1.547749725300155310e+00 -1.091380571693437718e+00 -2.900935458863375116e-01 9.622264123052241824e-02 6.724558296706248939e-01 -2.487843470660944800e-01 1.239419387978624165e-02 1.304057798867628959e+00 4.240253229345207764e-01
2.406060956917912275e-01 3.439173820668584014e-02 1.138572529712577885e-01 -2.256650698701759827e-01 3.270792766832560927e-01 3.128381163639588625e-01 -5.407676889754690908e-02 1.896220419469709872e+00 6.619233637170690576e-01
-5.208910421668786483e-01 5.187626373788173373e-02 -1.025191471066294158e+00 4.489348212604489241e-01 5.653119893397672291e-01 -6.987799465665246457e-01 1.998162159590995413e-01 3.860296635916672381e-01 5.932568745228535001e-02
