5.075551939735913759e-02 -8.972128019047272141e-02 -1.666198818489464939e-01 -2.250626795827400384e-01 -2.429485007456311796e-01 7.681285281953545430e-02 1.833043238048845391e-01 3.531878271427656146e-02 -1.818442970991171193e-01 -1.028296495865226312e-01 1.527156917897008748e-02 -4.030466146172616282e-02 -1.254851129941220167e-02
-1.435653486676097268e-01 -8.906146521758415147e-02 -1.404743266446191186e-01 2.431393818480419300e-02 7.239158262102196595e-03 -1.349185443816843799e-01 -1.057757148527197766e-01 2.989766229649905294e-02 -1.067316897491995820e-01 -2.606593137511128422e-01 9.784738711286239399e-03 -3.330981310595459294e-02 -1.533197721260063928e-01
2.105077987257480965e-02 7.082263758271215015e-02 3.395790334188936166e-02 6.394953117216481409e-02 -3.684967327639065982e-03 6.396111417598861204e-03 -1.349553905376524310e-02 1.005811403095675793e-02 7.764058785863578449e-02 -5.292888503943954381e-02 -7.658510806791488101e-02 -8.843796315263874330e-02 5.350291349261608598e-02
4.982284413319180982e-03 -2.261190795240050622e-03 -1.792498521906382009e-02 1.191756415160089011e-03 8.089229675359375926e-03 2.293590646124159943e-02 -5.001619623617069299e-02 -7.984806509025776933e-03 -8.400138677082938377e-02 -5.330538775849855831e-02 1.105943379899597401e-01 -5.921068227588344862e-02 1.462701216056934983e-01
-2.527321835413831042e-01 -6.122246169996588966e-02 -8.197010536561891159e-02 -1.136892515376877605e-01 1.644975875353422434e-01 1.548982462295878104e-02 -6.583298044240742941e-02 3.452588074576076749e-02 1.051737373981272428e-01 -9.467374039407690234e-02 9.880112425639056561e-02 4.869218845396146300e-02 1.086643225742496000e-01
