-3.808615443009689683e-01 1.882405345027639287e-01 3.421684955695719621e-01 5.090389519850526678e-01 -5.363642284084952500e-02 3.880820307276112713e-01 3.085526699399272488e-01 -3.165428326950693871e-01 3.034714163697413980e-01 -4.321532656927474791e-01 -3.892671537273331706e-02 3.064016668000827393e-01 1.967098943169158509e-01 -2.500795564677699145e-01 1.256468778029360134e-01 1.033861090986925996e-01 -1.832468366214328459e-01 2.792785276124216676e-01 9.135916320731637952e-02 1.338361735424842269e-04 1.681221429293784653e-02 1.895216077754161010e-02 4.920851153041616577e-02 -3.531011676428474355e-01
2.170271488184535580e-01 1.313452198598449305e-01 -1.722914765919930369e-01 -2.886378804860424696e-02 3.605247035541936373e-02 1.565389791426098354e-01 -2.327011671909046120e-03 6.083752999795985494e-02 2.317778011621134948e-01 1.886447663131979313e-02 -2.133166863117793577e-01 -6.558305300316278341e-01 1.398364082352332172e-01 3.585843615943298257e-01 -1.177231104149446678e-01 7.496341665291964551e-01 -5.354325789072281183e-02 -2.027847411585540216e-01 1.802129111695359165e-01 1.138674404521050343e-01 -2.645527099929705361e-01 3.152780279587240053e-01 1.095077408310123623e-01 4.290446935047910193e-01
1.813508417668447115e-01 -1.548936311389071674e-01 2.198385909395273730e-01 -3.184874601970250074e-01 -6.564097276355481680e-01 1.218510549773482998e-01 1.350114359458788604e-01 -1.241855644400973457e-01 -3.504604648840556336e-02 -2.173605135908509844e-01 -4.029469847069953037e-01 -3.391940991020322982e-02 2.602189715803099879e-01 1.305113029370839062e-01 -4.084056810008314109e-01 -1.969728848236308172e-01 -1.864674227158649722e-02 -3.411050333002714485e-03 2.812900979582512728e-01 1.120960532112358909e-01 -1.027682669425787482e-01 -2.270156143695420403e-02 -4.628866955168335628e-03 -2.623057274017078777e-01
8.727200230507611844e-02 -2.332642792278511457e-01 -5.743715379443836699e-02 1.567676922246329929e-01 -1.358445940243528383e-01 -3.066352174278796916e-01 1.097239945194702915e-02 -7.959051286831125838e-02 -2.927659978000299312e-01 -1.929203293577723688e-01 -3.981890260656686387e-01 -3.804022860674692863e-01 -5.594341463986020335e-02 1.765989093106482555e-01 -1.092500198269976269e-01 -3.293730960906818828e-01 -9.984612008059354227e-02 1.486179493634082194e-01 6.153513899269193177e-02 2.283530639761763292e-01 -2.867207125859568273e-01 -5.534468750607255405e-01 1.464585084691030492e-01 1.293296390478604341e-02
-1.576613600682610361e-01 3.193875755032544728e-01 3.669336233615891896e-01 3.407847299137982677e-01 1.726862587800119808e-01 2.121481960719273918e-01 -2.899677546093984981e-01 -2.080006099474375203e-01 1.281307800569822519e-01 2.099225355184244357e-01 -7.595999415081525208e-02 3.735826551415621921e-01 -1.550502655028256349e-01 -1.021432050358969390e-01 -1.853659872666784392e-01 -1.514313568176937908e-01 -5.718644453988706855e-02 3.625670670536021989e-01 -3.415619863675284362e-02 8.432068535911099727e-02 -1.856090218514609147e-01 1.319052411872009833e-03 3.519255802483503559e-01 -3.250284766730288100e-01
-2.672700064917615803e-01 -2.960409874656877438e-02 2.408501611244532326e-01 2.997479861064046569e-02 -2.479543221199952963e-01 -2.111263756866375574e-01 -4.742526392651446598e-01 8.382364441599524096e-02 -1.175449206622644766e-01 1.968742685214974475e-01 8.007853742249007589e-02 -2.038116282973307103e-01 8.933798320495900391e-03 3.353673419475145662e-02 -2.734301075061292829e-01 1.013176627298029153e-02 -8.889259525388774896e-02 -6.104257896761127178e-01 5.274498920016184034e-01 -5.676344797335293457e-02 1.277159227370677219e-01 4.899981795769742798e-01 8.140388361630129799e-02 -2.324513663573741784e-01
-2.818610700394217350e-01 -3.745021042111986720e-01 -2.600499377888547681e-01 4.344707216453090881e-01 -7.972357088197722097e-02 1.201225810190922061e-01 -1.820857686315662805e-01 -2.178017938361002381e-01 1.885582288684462537e-01 1.781061227299979566e-01 9.721233818558749906e-02 -1.915517121428434444e-01 7.915686768720681110e-02 2.740570797923821411e-01 1.014892537417285551e-01 -1.028156940409760411e-01 -7.401463074299707845e-02 -4.899891135432116185e-02 -6.425661677168220676e-02 6.600458582021620502e-02 -1.998072045149547615e-01 4.237941661932970866e-02 -2.931042958967528533e-01 4.832520280755940589e-02
1.818379663326039064e-02 9.042776366658010490e-02 1.566926673302186102e-01 -5.993451936578458178e-02 9.730299225573305066e-02 1.574293737563095819e-01 -1.657888744567696526e-01 8.460762959967775554e-02 1.727766878829291031e-01 -3.459603887050434756e-01 8.884581584190091863e-02 -1.278746120915072726e-01 -1.255791505182873857e-03 3.983957518229297445e-01 -1.244073930711941944e-02 -3.871201969955740951e-01 2.224980749421519577e-01 1.531617849843016077e-01 3.526281889106668288e-01 -3.187245430951887171e-01 -2.864283045344630241e-02 2.844663333000669314e-01 -1.649716042652580872e-01 7.099365402657736857e-03
9.814878101467681970e-02 2.544179587059288705e-01 3.586070241122586433e-01 -5.286022733378342026e-02 -1.724752853174661982e-01 3.171221818995557107e-01 1.855595768754685349e-01 1.504651668559988387e-01 4.785321759297305605e-02 -6.783818917478386112e-02 -3.841362933555765302e-01 -2.401766725589371543e-01 -1.335495639865664774e-01 -8.841195265521110958e-02 2.181137389419723904e-02 -3.727901153757645636e-01 -2.789798334166869731e-01 8.868473540615193218e-02 1.096684014368449062e-01 -2.964749265721070004e-01 -1.913687038093322690e-01 2.783027755026238337e-01 6.982850484382746581e-02 -1.448460995216431513e-02
-6.608562061934727949e-02 2.183878236939404416e-01 2.571823998101025466e-01 2.582753680381638661e-01 1.145793185026549588e-01 3.378843532353285606e-01 -3.734367306567799583e-01 1.457510254199481381e-01 -2.023352406510974255e-01 -8.129279486876751781e-02 -4.716456192254295798e-01 1.752893657694815088e-01 4.478016647946547746e-01 -1.171001696172691009e-01 2.755766001192376802e-01 1.153496031088230983e-01 2.645750323230602330e-01 4.784505467567419235e-01 7.334320009946394825e-02 1.970953331595613478e-01 3.898913935763381744e-02 4.226656346633828054e-02 4.649551559932876832e-02 1.594648668606066799e-01
-1.081677372819550564e-02 -2.840641262256021760e-02 -3.316277460189831494e-02 -3.802689640284039885e-01 1.117086647403317951e-01 -2.478776479156013235e-01 2.890338508192137335e-01 1.124517584934462411e-01 1.240393222401480616e-01 -2.388564588836813163e-01 1.437530615862027128e-01 8.825370634276762105e-02 -3.405883360460376097e-01 2.192554042926195823e-01 -6.149913873724996427e-02 5.606246243248101946e-01 2.944655414205852792e-02 -2.813764837330995361e-01 2.500037463967028084e-02 1.902795804378666356e-01 -3.751267850263460130e-02 -2.843148757983628427e-01 1.739740305274629639e-01 1.093877554161748200e-01
-1.342746848374704871e-01 3.312036668840112053e-01 -1.966529802232661051e-01 1.262137954493763314e-01 -1.815093896072050017e-01 5.500688939068875127e-01 -2.542428216600846613e-01 7.412030589031748384e-02 -3.431458076535677248e-01 2.168940129780382586e-01 -1.175529958911152445e-01 2.448542474455482343e-01 -2.125702269917258691e-01 -6.431973062346574288e-02 -4.333154645714112907e-02 -1.661899366263571709e-01 -1.444109294580787628e-01 -2.023042879131964900e-01 -1.570844084708374611e-01 2.910536895391430123e-01 -1.100333033086816625e-01 -8.652793989274185082e-02 -1.427911879308217391e-01 -2.298076951642390175e-01
-2.286951792176052656e-01 2.689861217015974970e-02 1.535261691869876932e-01 7.620792653379457327e-02 -1.908311887769819082e-01 3.731674608265609372e-01 1.077140018254093695e-01 2.913284977082820082e-01 -7.870535759355778982e-02 -3.700602415714969728e-01 3.976078149293002517e-02 5.344780447585314315e-02 1.224555563608358821e-01 -3.540062122311883330e-01 5.699037310479071472e-01 2.969125403450810774e-01 2.432611389539582336e-02 4.822672893458974097e-01 -3.203094032742248576e-01 -1.471079226732061873e-01 1.117346756562330873e-01 1.123088739540354236e-01 -5.724596380315100097e-02 -9.200308489310171298e-03
2.593801394145785477e-01 8.446867365811727701e-02 2.470176988565690734e-02 -3.842718799929715767e-01 3.694995241451221601e-01 -3.612779804127300154e-01 -2.213787599210070844e-02 -2.332110151607606485e-01 3.521062657126416973e-01 4.213372279602603521e-01 5.815063355905023545e-01 1.997068100025007342e-01 -3.036262964410719745e-01 2.154883143416181368e-01 -4.217839284080263096e-02 -3.131688877649962954e-01 1.503888944431004127e-01 -2.107495064275280716e-01 -1.527612043759799532e-01 -3.534031133190017604e-01 1.686798045361503906e-01 -7.103347925742140023e-02 -2.300868774778606629e-01 -2.006996706046979551e-01
-4.843764926800399606e-01 3.493515176776570419e-01 -3.128707775550735315e-01 4.135032920275558688e-01 3.454887006448008058e-01 -8.866676315232800976e-01 1.836410826880320868e-01 4.490427658568991731e-01 -1.093003949413009490e-01 3.354369184066755549e-01 1.001107697531545271e-01 -8.005136676268656548e-02 3.345961102117835789e-02 -2.343751411678503538e-01 2.662738040803325212e-01 3.177334374870834921e-01 -1.377215436054668278e-02 2.372756143673424301e-01 2.857251245040162702e-02 2.601752906947810140e-01 -2.884547163612798393e-01 3.211601246357237427e-02 1.006750676394226607e-01 -1.234201167739804039e-02
4.088773507120820883e-01 3.814409525679888224e-01 4.570570958819028529e-02 2.149545445775258856e-01 -1.240488832800853286e-01 -1.992546043958307589e-01 5.779193721939393513e-02 2.350301434834452530e-01 2.846494237427760754e-01 -4.289742817488584326e-02 -1.522334085184711694e-01 1.182048789104016423e-01 1.535193023947015734e-01 2.680418627540208654e-01 3.076469040376313968e-01 -6.453322760094333532e-02 -1.849296549775557019e-01 -7.855847141581573378e-02 2.660733436217961323e-01 -1.662264268585096627e-01 3.000988079572185496e-01 4.562126363297888676e-02 1.713628035311165476e-03 -1.172232363371771002e-01
3.128629204575009704e-01 4.296857472000771283e-01 6.078433524121969189e-02 2.344133895731057571e-01 3.419556731756171475e-01 -8.246932950319345590e-01 2.442628510836739320e-01 -9.904853256561425845e-02 8.737418245349057311e-03 1.639787512341260300e-01 2.841120605015798883e-01 -2.273881315508724799e-01 1.358630101159172821e-01 1.266130091783370937e-01 -7.598738730613512071e-02 1.436145830098990439e-01 -1.395542510676774928e-01 -7.782653709437190037e-02 5.308450330285312546e-01 -1.050732717425974655e-01 4.385821662414839117e-02 -2.445717776377671071e-01 6.195127601943866136e-01 7.997083527934588654e-01
-2.499937622165129270e-01 1.178152533810500058e-01 4.871707222459079611e-01 1.694003743713065613e-02 -3.419684021588385026e-01 -9.119167863951994912e-02 -2.615385704904127362e-01 -4.877254070798787144e-01 2.448733086894984701e-01 1.198885604108396452e-01 -9.164098236470910597e-02 -5.464250582582728111e-01 4.702857279296260851e-01 -2.169006340565755586e-01 4.694294410263608053e-02 -2.239850673029085693e-01 -3.142744215125281571e-02 2.017288027799496453e-01 -2.810128258616897967e-02 -7.579055871497118735e-02 1.054735565179066581e-01 -5.118486314165582307e-01 -1.656917103920079182e-01 -2.111642401579778561e-01
9.252294894762893573e-01 -1.526051852220093041e-01 1.843178883155776604e-01 3.984791319118216602e-02 2.625503725317145098e-02 1.538278696138028201e-01 -2.387027846995553593e-01 -1.623080192121546805e-01 -1.201628299250616233e-01 3.146695881437529541e-01 9.806381704902109031e-02 -6.059497930552731892e-02 -1.169372918484442442e-01 -1.899623828278875770e-01 5.832606362449569218e-03 -2.667252833251182453e-01 -4.291792724976275508e-01 -1.984966714983998903e-02 -1.679056226095943793e-01 -4.756837542296744881e-02 2.887344804990472080e-01 -3.412425597059419724e-01 1.781989212968531078e-01 2.132931010382284054e-01
2.860832346829655926e-01 1.501150052648063116e-01 5.075629904224555206e-02 2.214938323187396196e-01 -3.445193074008633394e-01 2.562978692360248223e-01 1.244538459569095312e-01 -2.925353524779800152e-01 -7.068095288150630928e-01 -1.259001800864056331e-01 -8.377103608924174605e-02 1.501353429981492349e-01 9.499748751687089876e-03 -7.742491622435228038e-01 -2.199452678738087752e-01 3.332522043144833801e-01 -2.805457680464142345e-01 -2.606748720356277804e-01 9.952467278734272726e-02 9.631882109916406476e-02 -6.448577768645687158e-02 4.285173504786560228e-01 5.170176355964216375e-02 -7.991280985411997051e-02
1.304538254487921378e-01 -2.957546388370750345e-01 -3.772587405192400212e-01 -1.248722263151363643e-01 -1.327348188568359122e-01 3.368678037719688434e-01 2.751310857614547301e-02 6.400028391151807439e-03 2.068073590511554927e-01 3.502227996204532734e-01 1.484951950653896902e-01 -5.771036698839132617e-02 -3.097138816673818407e-01 6.071683440117585651e-01 -1.259646352679330006e-01 5.536686577152671873e-01 -3.576694404051303233e-02 3.635312147809710570e-03 5.441556352230343674e-02 4.647594944456297505e-01 8.891093171951942875e-02 -2.824081268710280090e-01 2.329986334590730956e-01 -2.459113500217040560e-01
-1.239721850369727568e-01 -1.696934829245174414e-01 2.042058781643656395e-01 -1.496778023146122516e-01 2.980580679829397672e-03 -1.680638547003355521e-01 -3.792519596712229379e-01 1.690325387868007179e-01 1.214846883042985104e-01 -5.100791381156468685e-01 6.516203282121711682e-02 -1.095025506661569392e-01 1.001060450684202463e-01 -1.368947143011512435e-01 -2.867980020026073551e-01 1.270723223357406173e-01 -9.468536208998049042e-02 -5.560729343769419408e-01 2.107867391160339610e-03 2.624927683913326204e-01 4.546359950731899136e-01 1.789792318052296771e-02 3.025689964900351581e-01 1.193313645982821414e-02
-1.079214877719283927e-01 1.604029621283136198e-01 1.348889510974578265e-02 -1.759860865026177668e-01 2.566265370866185891e-02 3.756614345281956979e-02 -8.345844164624743877e-02 1.454245701316920769e-01 -7.722324825832499462e-01 1.761918894468002816e-01 -1.034979162742133418e-01 -3.598226624431385967e-01 1.261767273824579427e-02 -8.716181968578076700e-02 6.846269512197510065e-02 -9.320033623370062303e-02 -2.034118880646843541e-01 1.380532982447434109e-01 -1.463602479213483298e-01 1.851022271534114028e-02 2.062917544632403288e-01 -3.359331814201539923e-01 4.831177061423064245e-01 -1.870179635018622277e-01
-3.320950922675073302e-01 -1.055780239834078066e-01 -1.575034352677255889e-01 3.430654393042508188e-01 -2.983418524655481185e-01 -6.524946515912520562e-02 3.738604272625205283e-02 -3.225725459878444057e-01 -2.876856463456174406e-01 1.394272359620760682e-01 3.562142049914951425e-03 1.637996146532104125e-01 -4.461111655270377091e-02 -2.206823104668776403e-01 2.434503478891970607e-01 6.181442176168897018e-02 -3.151111382625247370e-01 2.083850560838290678e-01 2.784785905506313441e-01 3.463187002504936607e-01 2.484894506871780373e-01 2.811499390963536626e-01 3.527972698249804417e-01 2.061094541867673213e-01
1.068366780952499373e-01 2.802401501964006947e-01 3.962875801649149432e-01 7.554534765658987849e-02 -4.465123613727296492e-01 -4.749012336122417910e-01 -6.513589210701437038e-01 -1.978253486204317735e-02 -4.429192404662549154e-02 2.991628636772714067e-02 -5.798100007384432431e-02 -2.693712947408642977e-01 1.655926578963591300e-01 -1.828713804232841300e-01 2.066590540556910438e-01 5.948572400085968548e-01 -1.472374920265513421e-01 1.681503148685917215e-01 6.927138174737001997e-03 4.055751581730780986e-01 -4.064977153106008601e-01 -2.685557485562642399e-01 7.714228996979424768e-02 -8.061613078143506361e-02
1.226607044573254368e-01 -3.282269916523448128e-01 -3.633179286907231020e-01 1.908732859139561366e-01 -1.424924831072584830e-01 -7.950391107056672957e-02 -5.427454870448803481e-01 -5.419013148854801010e-02 -6.725447060019250356e-02 7.371900590745629478e-02 1.686199725361431367e-02 -2.485117776767334086e-01 -4.755251103528347900e-01 4.178902054193125992e-01 -3.931334559597965406e-01 1.108812456871387242e-02 -8.348152094847172133e-02 2.451780919481765519e-01 4.441092597280715815e-02 -4.859034098547322378e-01 -3.343887519005379616e-01 -6.876464925250691529e-02 1.269234661593738323e-01 2.014988522211347832e-01
