-4.665366122233205459e-01 -1.219089343420940996e-01 -1.121915796128055254e+00 2.471063151965630922e-01 -7.652321853409111974e-01 3.709768276419813104e-01 -1.571353657408675053e-01 3.655431898402980995e-01 -2.330911307467202764e-01
-1.559567543746927409e+00 5.874942146229376050e-01 2.801877594123519666e-01 -2.474713423968871728e-01 -2.227345585333244671e-01 -8.877568802111481805e-01 -2.336592399905519812e+00 8.780532218522610899e-01 1.156428768415656672e+00
7.481941945908271441e-01 -4.107660079319583879e-01 1.189563467672728692e+00 8.515921957693559641e-01 -6.181643621176393655e-01 -9.752007712996495492e-01 7.225217595027488837e-02 6.798776264617023557e-01 -3.211228343294477705e-01
7.984020083508567289e-01 1.057132885932776656e+00 4.411868030179030287e-01 5.223478359079591904e-01 -3.886821472379597964e-02 -4.162595017241539352e-01 7.909129223652375806e-01 -3.557492039290864883e-01 -9.003080711997485386e-01
6.928752904420327763e-01 -2.709423990778048186e-01 4.094024685889047777e-01 2.872794960155972133e-01 -2.590816552690303198e-01 -8.446336878875970733e-01 -4.567080671563998329e-01 3.389866313370494821e-01 5.582420852875646933e-02
3.608655819148443022e-01 2.552099549678336077e-01 8.814007335975265756e-01 5.747365687992782579e-01 -1.150966282414215502e+00 8.466354873054653396e-01 -1.100839028982638079e-01 1.555072977811718271e+00 8.867042523332616666e-01
2.159946914879136148e-01 -1.392468849781404616e+00 1.313165425303522982e-01 2.846933492722547587e-01 -2.168580461643357382e-01 4.760208672982449984e-01 1.189800749202704511e+00 1.369014931003256441e+00 5.654355701258116929e-01
3.769634200334320839e-01 -2.072371428431724893e-01 -5.252247817817922160e-01 5.213421503703304927e-01 -9.286049072131531690e-02 6.533792913335680907e-01 7.464721645456577903e-01 -7.855054466042423744e-01 8.877565355793719526e-01
1.013656947334935277e+00 2.425352807525449350e-01 -2.223989978235836051e-01 -9.650111492521409873e-02 -5.317654590625279232e-01 -6.292009127983017036e-01 -6.832313618729140003e-01 -5.351276257754949972e-01 -3.142304018530343163e-02
7.022298866969520770e-01 -4.809690819621540436e-01 -4.555967668179743413e-01 8.311401187640394816e-01 4.217084339290989581e-01 -1.769037923928828970e-02 -1.430020921049975025e+00 -1.026978406351148232e+00 2.243965096456142505e-01
-3.806027484355143931e-01 -6.818891392290072906e-01 -2.849538083118278720e-01 -1.182752434623348448e+00 1.381770390174902552e+00 -1.419179013501982611e+00 2.447026113230536259e-01 -5.086905108150231031e-02 9.566468092031776838e-02
9.841655284460419928e-01 2.430924655746509178e-01 -2.765836867764882023e-01 -2.766173082683578421e-01 1.392704337228801714e-01 4.711780209060132396e-01 3.954486918912010207e-01 -5.757540056837545661e-02 2.312229074794022177e-01
-5.338933288620384410e-01 6.920578634579180877e-01 6.827577539608651325e-01 1.190516028129544601e-01 -4.038896137073767489e-01 -1.011395503672973817e+00 4.472282054416765185e-01 3.113905670697330041e-01 1.310217239826597102e-01
-6.347264775458224539e-01 -9.177949151891079405e-02 -3.393672791962587532e-02 -1.621415230933492824e+00 -1.264103072629655378e+00 5.454883544404365292e-01 2.596399720727300409e-01 4.922437595963080614e-01 2.832594705901685939e-01
-4.541346211503571872e-02 -6.858755687629958242e-01 3.716225657152474882e-02 -3.726327774657965941e-01 -1.408352576936514833e+00 -7.123517453171424041e-01 -4.479002630758610604e-01 5.723731519089234610e-01 -3.533929283869916560e-01
-3.461031028539873766e-01 -7.859040320601317076e-01 6.011171054068448205e-01 1.311780742336008942e-01 1.501018829358296003e-01 -2.276990006497287000e-02 1.903103262096464410e-01 1.297236910872595628e+00 -5.436412206876488629e-01
1.305579010763310843e-01 2.313370422213966160e-01 -4.404703356539948489e-01 -1.203684160262992187e-01 5.106885344005834826e-01 -7.043256993715407699e-01 5.525446088921619481e-01 3.960274070865723584e-01 1.733987042581767168e-01
-4.947106386867535788e-01 1.585223022734947584e-01 -6.722024011120198983e-01 5.611397788998506719e-01 -5.589917847044331145e-01 9.723506878972995038e-01 -6.848606420530833905e-01 -5.773745314794039851e-01 6.064146803006170705e-01
2.929979268171945539e-01 2.637810364975523014e-01 6.066060891408764366e-01 5.139729066067184604e-01 5.706311977905552668e-01 8.286156986390545987e-01 2.847877659114059767e-01 2.346255933901120194e-01 -6.685533417132996092e-01
-7.178662302612675017e-01 -7.330000921756751886e-01 -1.950648804318877438e-02 8.279966367411949468e-01 -1.036843879797274548e+00 6.947142147469764772e-01 -1.627064615188947017e-01 4.099426985584042615e-01 -2.803432779989598611e-01
1.657015649519825828e+00 1.473166385178775073e+00 1.637924844041444006e-01 6.047901831289944630e-01 -1.053863730223157491e+00 2.229563982982323556e-01 6.461139345582105342e-01 -3.344519765058870386e-01 4.194273876358168840e-01
-6.883563036972484284e-01 2.035359545399587911e-01 -1.122714983520238796e-01 -1.103994658183596322e-02 -2.430033658495575621e-01 1.033805079381219794e-01 -3.234006776364534153e-01 -6.161633549588252379e-02 -1.595671654348995994e-01
5.008598257566569956e-01 1.085036373030019652e+00 -7.706170317586860108e-01 7.390423824635152794e-01 9.808752280016885816e-01 -4.903524162799075548e-01 3.422365823367673476e-02 9.148741383569043428e-01 1.224025279209876027e-01
-1.091789623616099547e+00 -1.321363995223298060e-01 5.247942069330153725e-01 -1.994273721090580875e-02 2.881898846022944438e-01 2.106370008939488503e-01 -3.730590618584199714e-01 -2.165617486679538573e-01 5.245840614457235596e-01
-1.956539669702990758e-01 1.024140399330779161e+00 1.131318946595340824e+00 -1.526312985840955205e-01 -4.303706386655595795e-01 1.629736265868464984e-01 9.873649527229594325e-02 4.995941618940306639e-01 6.158818326121071052e-02
3.937973926251122636e-01 -2.983311284557110810e-01 -7.577973265304044359e-01 1.344279450203886006e-01 6.557515735994466910e-01 -9.494804584132610081e-01 -1.921218925637765196e+00 -9.799813141645562498e-01 -5.947489715353762030e-01
-3.434137372130608434e-01 -1.266388235081071123e+00 7.729301402176231850e-01 1.305461746063856232e-01 5.912149155488092278e-01 4.359338019469472525e-01 -6.035715566499020301e-01 -1.108955064994351813e+00 3.905344978988393723e-01
-4.641310414037661536e-01 -5.977089240651093371e-01 3.506451709143382223e-01 3.542091584749947897e-01 7.339921747582111022e-01 -2.979835285832378444e-01 9.854546588081279923e-01 7.471061753652432635e-01 -1.109604215040107533e+00
