-7.467124814714606873e-03 -3.636279254076253686e-02 -3.425222183550732935e-02 1.301145540268315234e-02 3.069932153061920993e-02 -4.678952315835760434e-03 -4.087034974603875881e-02 -2.001181269696040120e-03 3.202633588994645980e-02 1.929676333265393021e-02 -2.913575960588975916e-02 9.449543199321914361e-03 1.787964569436360784e-02 -8.410406615786767542e-04 2.357885062189417000e-02 2.053743359298302110e-02 1.687884667084200985e-03 4.236384410193479166e-03 -1.963746081617043227e-02 3.133430642650330070e-03 3.596155620152271734e-03 9.256343588845417081e-03 2.062563403936425177e-02 1.868751489643842578e-02 2.674444287292232492e-02 -1.006828976026786712e-03 6.537866342975479084e-02 -1.596409443602221645e-02 -4.916520053133484336e-03 -3.293017709997423347e-03 1.516255924131078986e-02 7.187147454778858302e-03 1.192204685422461850e-02 -1.480268590747362001e-02 -4.784319407716079026e-02 5.939852755003600243e-03 -1.921871015551600628e-02 1.260280423884600938e-02 -1.468831711335819197e-02 -3.455820977161051799e-02 1.227978306313614459e-04 2.827222984920799501e-02 -3.003744996380304511e-02 2.320320777566104928e-02 -4.941856806638855737e-02 4.994471643133199801e-03 -2.935104643465631657e-02 2.521197353103249439e-02 4.800382994192033126e-03 -2.760696341180522706e-02 -4.593075555462477338e-02 -8.024208212196971488e-03 2.464482919230318730e-02 1.532039540747601528e-02 1.813425127470161963e-02 -5.896754218689292948e-03 1.130168250300091909e-02 2.148328452723199597e-02 -3.259678428831744301e-02 -2.876037830720751254e-02 -4.200544130991808178e-03 -1.936641075761589767e-02 2.423162899446024837e-02 5.408316467608292183e-04 2.218303491268833194e-02
5.828412403914450327e-03 -1.079385302206728459e-02 -1.393803372831389081e-02 -2.465628980793062308e-02 8.954430333859616370e-03 -1.235573112349035163e-02 -4.251048683754793389e-02 -3.021599681084622194e-02 -3.992283129686594045e-02 -3.872601860716608224e-02 -2.234396595833389523e-02 -2.711982145641728126e-02 3.105356986834790708e-02 1.345267705805509861e-02 -3.689830715234449637e-03 6.582395278144713424e-03 -4.734828023521406998e-03 5.661023588231216611e-03 2.018437486289929861e-02 2.319739097567542416e-02 2.004811137920227762e-03 -2.278872725757240952e-02 -2.008043721157114214e-03 3.521963966217738634e-02 2.325430346915772703e-02 7.991986365650967372e-03 6.466089868224625392e-03 -9.551467155550328811e-03 1.547436402005848005e-03 4.220586674238725744e-02 -3.161814040045163310e-02 -1.184321565466453507e-03 -9.168916382703187762e-03 3.209397825837477514e-03 -7.270082677046842828e-03 -1.257792477476784437e-02 2.135821162536127513e-02 1.862583778283605912e-02 -2.261330284670181462e-02 8.873012733672179866e-03 -1.240239726171247538e-02 4.134341916023145935e-03 2.208231742746687848e-02 4.755236259852220482e-02 1.442025143924200586e-02 1.661040444067705957e-02 2.249949365013421965e-02 -4.858767620123016252e-03 -1.066487917436748090e-02 -5.715828332614017113e-03 1.206763220352159022e-02 8.807996616016765604e-03 3.662393695781442776e-03 3.903112696159560802e-02 7.589865298484353012e-03 1.513836320570209094e-02 -2.024324479698940207e-02 -5.354959950392233076e-04 2.653598579432996790e-02 2.571651037342723503e-02 2.095658855106566701e-02 1.583786401403011745e-02 -6.275665721884708670e-02 3.792409994195529432e-02 3.868232505036317548e-02
-6.042189902126827994e-03 -9.900743235267336906e-03 4.390987995332899796e-02 -1.711059092691204556e-02 1.774262299887013894e-02 4.766555180844098127e-02 -1.649115246839424204e-02 3.626008197422003754e-02 -3.546190170082057225e-02 -3.734028924755949247e-02 -1.767274041183557187e-02 -4.039129555874379496e-02 -1.113357726131019090e-02 -2.715418117117691238e-03 3.341298620728969104e-02 1.556361476021348757e-02 -2.157338778157679923e-02 1.151309396114415587e-02 -1.010732175302995854e-02 -1.865244439421479689e-02 1.211804271555430405e-02 -9.661701627155648564e-03 5.433418483431452090e-02 1.145148268101420924e-02 -4.659395765406459944e-02 -1.544360474926817495e-02 1.344050732854957034e-02 -2.688340135305181469e-02 -4.231702949433776770e-03 -3.059093772621122170e-02 8.546887508586845789e-03 -2.256121478477684725e-02 2.936449527758729083e-02 -1.589967188845254828e-02 -4.811892038860494589e-04 2.674950224375622493e-02 5.111366745280979118e-02 -1.634315665955188637e-02 -3.775751645871412016e-02 1.580426915918977521e-02 3.118432169217400657e-02 -1.471853923171728695e-04 -1.994397120632255410e-02 -1.956587362776969485e-02 -4.890464684290702843e-03 -1.285289126151914312e-02 -1.416481531569973619e-02 -2.706184442842136939e-02 4.392912807022476135e-02 9.198983085267514390e-03 -2.232093085595744653e-02 -1.552619266615793379e-02 2.505154036224481115e-02 -7.294616239797747925e-03 -2.119238788836125612e-02 -5.073154640634090773e-02 -1.882170426713037151e-03 2.088044964126915815e-02 -2.872682036617350484e-02 3.735485327400658861e-03 8.642020367037360831e-03 9.817110481531700350e-03 2.877768857068746869e-02 -1.514016920814883344e-02 7.637025929948644543e-03
-1.397172643133354729e-02 -4.875486580926742530e-03 -6.276693761081746092e-03 -4.404608708594381916e-03 3.074041969041436950e-02 2.156837744092807846e-02 7.300566569536252881e-03 4.833431736496909478e-03 -2.940910202495407993e-02 3.760191899379666802e-02 -1.246639606848585873e-02 -1.118473725380644476e-02 -6.574828583366025200e-03 2.056132094417630757e-02 -4.454879905938367857e-02 -1.321777372430091996e-02 -3.126351430182544577e-02 1.406837006945563934e-02 4.247955076141906455e-03 6.811910622352278233e-03 2.239412873341894289e-02 -2.394405078199357551e-02 -2.370344143739717274e-02 2.284010551694110047e-03 -1.009075772615645843e-02 5.996756157345212168e-03 5.237985612382017181e-03 -1.789029983486134165e-02 -5.421170634522735898e-03 -3.872445244968816813e-02 -4.388841586771516888e-03 -8.391689539347796378e-04 -4.967274433098749914e-02 2.084424015468405722e-02 1.205444112884768507e-02 -1.609407130009609874e-02 1.484260702091612025e-02 -2.278200723348888790e-03 -3.738186788703180136e-02 -1.243633692600540006e-02 3.628524557365362530e-02 -2.362059185883450679e-03 2.226176308808129611e-02 -3.256501611180454697e-02 2.437230507774738181e-02 -3.888809473300257509e-03 4.616105640710946659e-03 -1.324194689073614900e-03 2.274579961646385276e-02 4.146454759173088395e-02 8.379351698118171071e-04 -3.257818871650423886e-02 1.778387491165965562e-02 2.461511021690804962e-02 2.612561276460444171e-04 1.479912879161232597e-02 1.353605987618058601e-02 3.662553003907505211e-02 1.628691506147448426e-02 4.053333640909568408e-02 -1.764210547533678550e-02 -1.938710244932127791e-02 2.123740447504206263e-03 1.586969193805663064e-03 -3.368141552025642055e-03
-5.371373132227196673e-02 -2.883703349327577242e-02 2.717975716610072923e-02 -1.123365392980270848e-02 -1.606968613139037050e-02 1.731012575634215123e-02 6.498532981411359044e-02 -1.790884398329509186e-02 3.896321951688683227e-02 7.416266807258490440e-03 3.274112482082802700e-02 -3.589847241663825239e-02 7.911218430070726670e-04 -1.171580201400629698e-02 -1.284273784208289117e-02 1.370869925554428145e-02 -1.559787290363327111e-03 -1.412426120394296575e-02 2.169322121467844727e-02 -4.110357635006304383e-02 4.388187374514045114e-02 -1.806172896589883919e-03 -1.902243477946235009e-02 -5.248340777648512201e-02 2.776827914504936823e-02 -2.397732008409798887e-02 -8.382164345014198742e-03 5.359925000313764398e-03 2.476514402444589952e-02 2.450926357635602876e-02 -2.269075125249646330e-02 -6.250794867208014222e-03 -2.777187888533800067e-02 1.636905902390765541e-03 1.529439684401164706e-02 1.495888901032772778e-02 9.935982395922351648e-03 -2.198236778088695845e-02 1.563972171235695346e-02 1.885167371453044111e-02 -1.687566218613197055e-02 -2.014520090815896149e-03 2.004121136481885890e-03 -3.970941940359242611e-02 -5.126315053619125844e-03 3.544450200595353900e-02 2.147043622814736111e-02 1.815524456691309380e-02 2.738419663154273431e-02 -3.734489805730429463e-02 -3.196237242309415971e-02 9.376738839610206794e-03 6.597112201474401860e-03 4.202658930104908458e-02 2.446802471731971199e-02 2.040869801009711701e-02 -1.625511710263019202e-02 4.854332026510255194e-03 8.760182411675195707e-03 3.129256311146122460e-02 4.547395579504441912e-03 -3.328233732390856181e-03 1.083741693883281433e-02 -1.475045217674394310e-02 -8.438978253806628249e-04
-3.038835871941633626e-03 -1.314677542165294116e-02 1.344072994835830703e-02 1.639504106853928098e-02 6.764446340935977714e-03 2.642871527103358986e-04 -1.805114986889783113e-02 -1.559378222472470807e-02 -1.830675534150692785e-03 -1.256316918280626742e-02 -3.519056343724724645e-02 2.770621496547068935e-02 -5.248238990479426463e-02 4.841216516165898834e-03 2.401382059976080174e-03 5.164749081937626551e-03 -1.379339469832051301e-02 3.144362900290601989e-03 -5.601848210791626759e-03 -1.965788688358030903e-02 -2.277010520784343572e-02 -8.582461760613346174e-03 -2.914480797112382893e-02 -1.510712603457996933e-02 -3.146705732174089748e-02 -3.378054117974643722e-02 6.110427377724271525e-02 -1.148409619548047128e-02 3.459760367713068940e-02 4.060622363553215153e-03 1.205452574892476765e-02 2.658914559790551482e-02 -4.344262485502486948e-03 -3.561407703027448524e-02 -2.264175120832299937e-02 -3.768013725745197884e-02 -3.080575917520325668e-03 -6.731715341733238156e-03 8.212596473050198798e-04 3.624214054066956375e-02 1.573417053485258454e-03 -4.499831982300277894e-02 -6.333267599197516320e-03 5.536541611140564229e-03 3.822172815824323444e-02 8.340891509675020521e-03 3.904544371240485645e-03 3.496338078135877853e-03 3.129326436388404908e-02 -1.910338361197665841e-02 5.666427147242461201e-03 -3.698520001518101202e-02 5.335128728216895211e-02 1.177743309813114592e-02 -3.066333522922855270e-03 2.150897330703050586e-03 1.357798259395528659e-02 -1.765594997379477116e-02 -1.163354946710675603e-02 -1.117512786428662142e-02 -1.084987511473753385e-02 -5.909126224328715982e-04 -1.412235734002403528e-02 2.622339190748847540e-02 -2.651539227012465055e-02
-3.396241428095753134e-02 -1.517423725953411656e-02 2.864478604448719365e-02 3.705235651426733168e-03 3.235727284579238694e-02 -1.758129943945133805e-02 1.967894005466729740e-02 -6.008587081090956128e-03 -3.500139735442145406e-02 -3.782832184402402931e-02 -3.073365064320100065e-02 -1.870817579102027409e-02 1.351264611464702073e-02 1.428200688147182942e-02 -2.357335541602161716e-02 -2.005361889910053236e-02 2.360135182893728298e-02 8.260961509202092642e-03 -3.706887657382670898e-02 -1.811274810482543796e-02 5.211334685688483875e-02 1.093510665579095972e-03 2.258977095107791988e-04 1.358034460423416731e-02 -9.318308666628888348e-03 5.055096411920288746e-02 8.758627174422120576e-03 2.720408830142634696e-02 3.624755752803437286e-02 1.969286331852026367e-02 -8.132890902881950018e-03 1.339707737953822926e-02 -1.719736335907712937e-02 2.077860272805721886e-02 1.650330959240775552e-03 4.363690671987840997e-02 -3.115877089077054296e-03 2.590250464607037756e-02 -2.616123531404842412e-02 1.913338536795003431e-02 -4.015095667483011693e-02 2.586982358451685518e-02 5.497208436497565825e-02 1.521796689518343723e-02 1.710373162135660208e-02 1.054766626803470969e-02 2.281725241991291314e-02 3.006168731232125579e-02 1.301831511716268139e-03 2.101823796992661336e-02 1.991879782732117882e-02 2.295294289176618915e-02 8.715481149998049321e-03 5.988271966340434627e-03 1.079523314623678787e-02 -4.111258649721718714e-03 -1.767723112412492026e-02 -2.093641627223382165e-02 9.389974280915133753e-03 2.499562171942249639e-02 2.002939982013231951e-02 1.796699218007304089e-02 -1.020992101955619374e-04 2.884667881880589868e-03 -1.958706590871248793e-02
-3.844095413413789464e-02 5.144902842981233237e-03 8.328369824435308613e-03 -2.004985769137065249e-02 7.127610863285374632e-02 -5.182660918926516869e-02 1.177601630754850776e-02 1.415455092926317868e-02 -3.139298425900435840e-02 7.348865208763301349e-03 -3.078117619267267679e-02 2.764449358387812208e-02 1.932315255439558815e-02 -3.552639295592517621e-02 -1.051827990312709932e-02 -3.535878106493017814e-02 3.105020901543745909e-02 1.118927602114693637e-02 1.020985780268243368e-02 -7.821071366163773533e-03 -4.370522787441250695e-02 -3.477147350142414939e-02 1.688854228437026983e-02 -8.559626447512437564e-04 7.969546036701198599e-04 3.328638214448970123e-02 -1.163016310496069183e-02 1.755739105013198048e-02 2.859647588217115871e-02 -6.916301561701500983e-03 -1.530784392950398226e-02 -2.244735324364033335e-02 -1.875869424307227695e-02 -2.140189490694137386e-02 4.396891206930233359e-03 -4.515157763312034611e-02 -1.356858009204690678e-02 -1.866153503255613133e-05 9.682344778574734911e-03 -1.001830415276429125e-02 -2.845864375011929182e-02 3.790173931100847271e-02 -8.433307826255757519e-03 -3.201125071414380463e-03 -3.156707203068900847e-02 -1.837601025934727100e-02 -3.558176645272366490e-02 1.589589067006202949e-02 -1.392344253632310513e-02 -1.137554910895368157e-02 -2.032081171885621873e-03 -6.864022952736536370e-03 -2.317425493259453809e-03 -9.330499685677624833e-03 1.975109965137061829e-02 -1.221858233564111773e-02 2.077887402231390346e-02 -2.039895774771795581e-02 -3.806217922905988371e-03 -1.387345993327878876e-02 -2.034798396481949517e-02 4.678251694884460327e-02 2.674495783297543838e-03 3.677422685093086063e-02 2.541438974475914922e-02
-4.016184229154488861e-02 4.350255589676037260e-02 2.664870079005269080e-02 3.720226063530208960e-03 2.387213620535155734e-02 -2.573860138120012686e-03 1.674416622053094550e-02 -4.564830488062405350e-03 -1.050346079590709115e-02 -1.164930231040590958e-04 4.033071453984489463e-02 -3.107738162133948101e-02 -1.803674246256054686e-02 -4.044024633828576659e-02 -1.302098537430128322e-02 -1.955528199560629954e-03 2.849694974916926193e-02 -1.326018555719813558e-02 -4.155842227560112984e-02 3.378466244190919676e-02 5.533606888380081246e-03 -2.036257221155960209e-02 -2.587113897826238615e-02 1.882579332046063411e-02 -1.989641208335184153e-02 -3.527323231434449646e-02 -3.067866296154892966e-02 -8.835921997912067269e-03 7.889593618176166806e-03 2.191455179941205825e-02 1.884110429351331523e-02 -2.898926100880454271e-02 -3.108988813488450936e-02 -1.201444473216804233e-02 -1.461355428108512301e-03 -1.918526264254145561e-02 -1.026344319317096417e-02 5.361331546936552034e-03 -4.707282630563896370e-03 -3.899339733107398676e-02 3.669216725926310874e-02 -3.551594681776758244e-02 -1.139996208268720911e-02 2.563690778787254543e-02 2.987899513284793598e-02 2.483450898780128341e-02 3.418055526556605661e-02 8.237266550963479039e-02 1.614062572993809133e-02 -1.695861880395522006e-03 1.015499819977145474e-02 -3.106528658760764408e-02 -1.819441735087619708e-02 -6.316922287445919486e-03 -2.646794385729545757e-02 3.677901815781259992e-02 -7.752051552063370099e-03 -1.398593174473262632e-02 -1.633315929092580415e-03 -4.909543800429103794e-04 3.732924753692828945e-02 4.407693977243053174e-02 1.161632990003916982e-02 7.245337789779782503e-03 -2.204610603885136591e-02
-2.738116282078522506e-03 2.794612099879126288e-02 -2.908236604390664753e-02 6.437624945436795643e-02 4.770899250766291733e-03 1.264659951352876260e-04 2.658509259575120298e-02 1.316500228763099051e-02 5.640764457662783560e-02 -8.325950762236876412e-03 -1.916166613103975624e-02 1.407046550122230399e-02 -2.142004758636273029e-03 1.235854998056330062e-03 1.198485524868740659e-02 -4.418947040859926012e-02 -2.581832466250261540e-03 1.580430915087506494e-03 -4.611103208184842706e-02 -3.640572425605255458e-02 6.073143418458821358e-02 6.148078577331295147e-03 5.693006770414131557e-02 4.217461370506670956e-03 -8.945105324327885798e-03 2.859664455498983626e-03 2.109439412923712343e-02 5.094060152362536731e-02 -1.052241877734549219e-02 -5.937345071927412066e-05 -6.756748487462591046e-03 -3.004137359014802736e-02 2.921970829844804801e-02 2.796066599323435153e-02 1.665048390091320579e-02 1.362307315569900867e-02 3.623400874267233840e-03 2.431660618049904382e-02 -1.385668618911652626e-02 -3.460666769864582243e-02 1.042554414998588842e-02 -3.496831914355977289e-02 -3.390338970065465141e-02 2.153160780819890832e-03 -1.058524183460224366e-03 1.674334225624532491e-02 3.741908109996695819e-02 -4.025327911520059504e-02 -3.538145451053234525e-02 -7.979445765900122778e-03 -4.969292649366044597e-03 -2.059928958985034544e-02 1.036398991989757531e-02 -1.765029124510510139e-02 -4.755151341749613847e-02 1.320203450288501626e-02 -3.020750278154411828e-02 -7.511123299409504760e-03 -2.636814924748323574e-02 1.812527696364920476e-02 -4.380318771066191164e-03 -1.822376857157630842e-02 -1.392118571981637229e-02 -1.877954733167324503e-02 -1.442086820430744411e-02
