5.012736472021370182e-03 2.773718388974284049e-02 -1.302742387064351887e-03 5.779780207324718144e-03 1.277288931161045353e-02 -1.559400067470328999e-02 9.527107820007261682e-03 -1.998913891207987348e-02 -5.312447304457845743e-03 -6.270467290694819833e-03 -6.927892876732846643e-03 1.390348878559235710e-02 -3.571708790457292330e-03 -4.458075599048551968e-02 4.315206172231730863e-04 5.053780583878311056e-03 -1.536816489757921941e-02 3.016338810550289740e-02 2.872956476181961344e-03 2.246828842188122038e-02 -9.134100220632544384e-03 -5.969414457218483704e-03 -3.447362108959434179e-02 2.715886502711700040e-02 1.256911001888953716e-02 1.225265591853388555e-02 2.292921893995054569e-02 4.667634837891832672e-02 5.387178486396989804e-03 -2.373709501735801058e-02 -1.390703560724890209e-03 -3.305940724008919057e-02 -2.285043518028698553e-03 -9.738737956170940083e-03 4.294201080641876084e-04 -3.436195603915907781e-02 -1.166938602636899067e-02 -2.668389757091909481e-02 -1.626828593749383989e-02 1.130317617147030308e-02 -1.285457421117313336e-02 3.693398169960081245e-02 1.180784991514234605e-02 8.635268227170218164e-03 -2.677012320832315891e-03 4.807525516675210941e-02 -1.876941904218577817e-02 4.784362544978095974e-03 -2.205707958599129048e-02 4.417554514110815303e-03 3.650412790871878851e-03 -2.057034048672020526e-02 1.645659503832112153e-02 -1.650230333099683006e-02 -1.244240490359892551e-02 1.903525951473164848e-02 1.599387697197930669e-02 -3.597531994028007208e-03 -1.735605469056225592e-02 -1.459251461438050568e-02 3.507552578261137477e-03 4.727233723543115135e-03 -5.938066282131088114e-04 -2.006815282038133808e-02 -2.764788591649336436e-02 -4.988960958101373161e-03 5.488539985926674247e-03 1.695962303357732154e-02 -1.363175284544044727e-02 -1.388332559685022047e-02 -1.320356070295373649e-02 7.836842189228577366e-03
-9.699542406058185573e-04 3.726867305352609544e-03 1.044533621562841567e-02 2.013535589898508144e-02 -2.582464831608591305e-02 -1.379909347239752920e-02 -1.305233026616526085e-02 -1.868494425840850834e-02 -2.971256422569913680e-02 8.771422870053023624e-04 1.846737662948565867e-02 1.393992678241491937e-02 -3.255231879664458039e-02 -3.017743625473943286e-02 -8.644780890117529509e-03 1.676857467487688491e-02 2.047216851842737634e-02 -1.749329794827791940e-02 -1.047737782459785827e-02 -2.546541872421182254e-02 -2.361027537134676585e-02 -2.521149014601726038e-02 -1.169476654384643023e-02 -1.628299254507330901e-02 1.376924297983016937e-02 3.715240008832795468e-03 -4.790827464489451348e-03 -8.112821219121990612e-04 -2.268284814294867918e-02 -2.070770507751628492e-03 -1.164316511972273392e-02 1.787710002248431990e-03 7.706578431259571843e-04 1.251914860387447204e-02 2.519638861370991287e-02 2.464293773835610213e-02 9.525684220518396486e-03 -4.164999832823370988e-03 -2.599388313047211463e-02 -1.451017341692753884e-02 -2.027268146137059177e-02 -4.318736650491369206e-03 -1.423038942132345830e-04 2.036169279894525785e-02 -1.983129691275141437e-02 7.551873767823874539e-03 -9.980849340791030783e-03 9.363296842080474913e-03 -1.361944980460761886e-02 -1.593704908253815514e-02 -2.951693187635540810e-02 2.509469917422523649e-03 1.608202185866458925e-02 -3.752577778790060214e-02 2.488394508229473806e-03 -3.898930723272366061e-02 -7.165261955827534335e-03 -5.820323387919684732e-03 8.413416612217172741e-03 3.208716748330644325e-03 2.258544260489089156e-02 -1.085939950169497598e-02 3.267144249398845623e-02 -5.458390044387313733e-03 -3.073256436933374802e-02 9.469991789488717976e-04 2.371875521130651851e-02 -3.269242852290142609e-02 6.654176354804024196e-04 7.874330610923924861e-03 -3.319855745914852482e-03 -1.678029380030438000e-02
4.741796745400197674e-03 -3.365586044134329102e-02 5.606158197621773087e-03 1.021179878970527102e-02 6.527734978985500619e-03 -1.187878442147553143e-02 3.747876799933080871e-02 -3.655265168303598045e-03 -4.819930138959387447e-03 1.317590094745447679e-02 3.048971324295569885e-02 -2.933703315627016542e-02 3.596806136725652636e-04 -1.214375755517207653e-02 5.695071422571720138e-03 -9.915414647839373291e-03 1.071417898533646648e-03 -2.668811141008624668e-02 -4.406009411530811132e-02 1.382618022941164981e-02 7.080756270055159340e-03 -4.754034617793239173e-03 5.859664392504140840e-04 -1.644028749354584096e-03 3.147554003313516452e-03 -1.437696248812209837e-02 4.293030704274331324e-03 -1.439886956151842368e-02 -1.407586167101305616e-02 -2.342173922616499343e-02 -1.168623115134764627e-02 1.763935699256517428e-02 8.013750242396739873e-03 -1.803530599893003739e-02 -6.984681314269547414e-03 -1.871359083910079102e-02 1.226821931339597271e-02 -1.448339477000757519e-02 1.473553407939331636e-02 -3.763792391580306554e-03 1.860901956078101285e-02 -8.355957546067209474e-03 8.290065007629710339e-03 -1.147329360728711369e-02 -1.886271269712093412e-02 1.064794382895863957e-02 -5.785092772048541776e-04 -1.882653346393843227e-02 -2.446601052531357720e-02 -1.578338926558106592e-02 8.057306852408813863e-03 2.797604455626256925e-02 1.683079532682367485e-02 -3.497203405216928879e-02 -2.044241885749067608e-02 1.361336261322570497e-02 -1.627853667512671118e-02 1.477747834307568606e-02 1.065569534612620384e-02 2.706281665358849231e-03 -1.943964298532638996e-02 1.558526131951044891e-03 1.307868489011834723e-02 6.816545774786079287e-03 -2.060646141549958565e-02 -2.569135442685089796e-02 4.361592015386966947e-03 -6.025967175623536676e-03 3.346065753605097226e-03 -1.791841296171645115e-02 -9.677035845236995476e-03 1.416196998756238945e-03
3.733389920932389527e-03 1.425635578627777039e-02 1.628720026656236414e-03 1.712309724675315989e-02 -2.214854284768322940e-02 -4.845681830336013435e-02 2.361796343047811025e-02 -1.048488959259874856e-03 -3.711084554616052213e-03 -3.583796999474639366e-02 -1.972995742101421590e-02 1.063335283296824169e-02 1.236559477289048137e-02 -1.902372082656256236e-02 1.477841455257907118e-02 -3.142550679697204974e-02 4.652832535766558003e-02 2.958969552970798500e-02 -4.839888692897939201e-03 -2.974422962226334899e-02 3.866231997315923777e-04 -1.093480176200095286e-02 1.240691909703044507e-02 -2.048592392732554585e-02 2.150026778359062293e-03 2.386538907884745361e-02 2.344701636635862854e-02 1.819868998520638576e-02 1.111233657529816024e-02 1.399628901753708840e-02 -1.190022697428899309e-02 1.327690698540099495e-02 -9.044471346359838487e-04 1.019673944580374095e-02 5.669891984477279379e-02 4.232240092113983068e-03 6.764559949256558624e-03 -1.199903771426540783e-02 -1.370031382643296936e-02 1.872400497471893299e-02 -3.899437136913358470e-02 -3.572305163712374831e-03 4.757677543499982953e-03 2.651260863756395997e-02 -2.258131419705553325e-02 9.409018123119287230e-03 5.356399748815739853e-04 3.908983678795665065e-03 -1.138236631608800786e-03 -2.474361345170060511e-03 -2.274211786937994917e-02 2.130286276737643550e-03 -6.614373463779400081e-03 -1.857591944728317554e-02 1.961554277994190243e-02 9.024095740338706345e-04 6.418459071952469647e-03 8.800078730823591988e-03 -6.711612706536014203e-03 2.708130667760760835e-02 1.740697788762919640e-02 1.675733640942459260e-02 -2.413174385293980970e-02 9.731163661775699483e-03 1.595392852076301521e-02 2.002032999361327142e-04 -5.932263394198729334e-03 9.991847973919894266e-03 3.928380302917929001e-02 -1.388304108476485534e-03 -8.470414632208614347e-03 1.621869319495485365e-03
3.252762544725224664e-02 -1.850446190705741512e-03 1.167993934764432334e-02 5.490906491746549989e-03 -7.259067363522404143e-03 4.555356037645175160e-03 -2.401290659910185893e-04 1.387971476363460133e-02 -3.263473517687667802e-02 -3.159572309149191044e-02 -9.596315526799702178e-03 -2.635061856136185557e-02 9.858169515639008881e-03 4.310694228452347648e-03 4.946619268020509622e-03 2.784442365051865639e-02 2.175226669333938864e-02 -1.903907290230383818e-03 1.563872190619038441e-02 3.099874413472822332e-02 2.003967812690359354e-02 9.818677803690771533e-03 -1.176786716782243433e-02 3.318302757993658869e-02 9.038515773065625841e-03 -6.260404475564916235e-03 1.387242807848107495e-02 -5.753984088125545238e-04 5.977932656726475322e-03 8.851924049692677654e-03 -1.048016275744117869e-02 3.336946380725388378e-02 -1.407621600180134977e-02 -5.686604068961651978e-03 -4.925920579931209603e-02 2.323384872606442525e-02 -1.735303007084696564e-02 -9.935378695052723627e-03 -1.281142179061045203e-02 5.350626114910793374e-04 -2.540158903508078769e-02 -5.194940181999530351e-03 3.227730421567716335e-02 1.469271731397710917e-03 4.373615805308612992e-02 -1.032525399140003450e-02 4.183972922701465619e-02 -1.834124744983590960e-02 1.274491456566643512e-02 1.298198276853071258e-02 1.841862184831027233e-02 -1.296544443396691060e-03 -9.683291508938499104e-04 -6.243814938457027675e-03 -1.206322185643067188e-02 -4.069242428443465426e-03 3.206673934698920855e-03 -6.505224914973918235e-03 -1.884622775447036130e-02 -2.636098706658286314e-02 -3.016342180247994983e-02 9.913556083480590947e-03 -1.217433755809171729e-02 -7.971950603591185930e-03 5.171922278429039177e-03 3.317561303000832879e-02 -6.061223273710353299e-02 -1.906895475791566680e-02 4.407772515141378245e-02 1.574104298520474787e-02 -1.447344396655059207e-04 3.884353625308696600e-02
4.496056292756252237e-02 -2.682911364201386734e-02 -3.458296804948168823e-02 -8.659789483661995205e-03 8.322709243704358092e-03 7.766158163414860205e-03 -2.515164041664555775e-02 1.202622865227912820e-02 -3.603235067925895929e-02 -4.704950300307118860e-04 1.434579480479781372e-02 1.553352003831248197e-02 5.862278919632981158e-03 2.500677550849628519e-02 -2.319880760329996738e-03 -7.500359361802115890e-03 -1.885675107708909004e-02 1.587073346782850308e-03 -1.689145438087709047e-02 -2.972956033581067303e-03 -1.025212163066671449e-02 3.814705654572138338e-02 3.280927537428529606e-02 -9.234579793162233513e-03 -2.747231817478172980e-02 -1.898073252971571589e-02 -1.753074586538155497e-02 1.687780289546260068e-03 1.909013504866814009e-02 9.768665291581211593e-03 2.948147383525589679e-02 -2.688691593015071074e-02 6.642685231566665752e-03 1.649425207632469054e-02 -1.601463463074142765e-02 -2.430220057181730828e-02 -2.186386622938205765e-02 1.232624611630303568e-04 -7.142346000460354782e-03 -8.292185703504061089e-03 2.857009883248405255e-02 1.001287478971145395e-02 -2.547059976946181026e-03 -3.535009380254721528e-02 3.884588519632853690e-03 6.181186200575863876e-02 2.567680356585654022e-02 1.194310933889624476e-02 2.536251361247836289e-02 -4.103677807295954064e-03 -5.283265598230203752e-03 7.730524460846088623e-03 -1.710121748180656182e-02 -1.088677263177250699e-02 1.036948273850065577e-02 -4.703633274022048574e-03 2.164178590457133816e-03 9.005608371150939859e-03 -2.306038612744768998e-02 -1.673909698183601025e-02 2.056078715529441325e-02 1.699061023880954480e-02 1.109886304084036629e-03 -4.729898273015134547e-03 -1.024036409708010617e-02 -1.220940340178989711e-02 1.734772547102990739e-02 -5.641665680550723982e-03 9.251737077188033204e-03 -1.712101293596915430e-02 -4.793957745957402872e-02 -9.762068858699509549e-03
-4.317520506638909683e-02 -3.474779888710990538e-03 -9.090111421869589287e-03 1.462609622188823510e-02 1.979690200667057892e-02 1.038034602709732995e-02 1.491593596219205169e-02 -1.702323638837047876e-02 1.741172755321900023e-02 -2.004781259044297048e-04 1.999552968079923443e-03 4.182048332565406479e-03 -8.566400172810529831e-03 1.260565177201827293e-02 -5.449190197792296020e-03 5.718522107340449218e-03 -2.472393150508102322e-03 1.645016266170789068e-02 -3.077007969693223294e-02 -3.179574692250707393e-03 -1.774122492352740027e-02 8.585173127069441537e-04 1.444851879598866434e-03 -1.671602828164868437e-02 -1.185125171081303531e-02 9.307297379477726118e-03 9.410618996585868451e-03 4.158313795825346881e-03 -1.087023812727237401e-03 -1.442814991407550401e-02 1.236176047158945440e-03 -3.011899184584988093e-02 4.021031269345774067e-02 -4.562113163431417290e-03 -4.228091368906061742e-02 -2.394164038973630934e-02 1.398665285273395509e-03 1.750526790938429847e-04 1.679604097593983061e-02 2.559542149427414953e-02 1.354404592952780650e-02 -2.072776059396370246e-02 3.101511258164776214e-02 1.177459505003709134e-02 -3.083662172345021796e-02 -1.446368065252248009e-03 -3.659161230348401128e-02 -1.851461711755070932e-02 -2.803223157424258871e-02 4.048557510687810640e-02 1.938095337157940551e-02 -8.984435862949488594e-03 -1.358453860144402670e-02 5.576650170164298287e-03 -2.825433933333384648e-02 -1.012813811970537936e-02 -1.056434226811159630e-02 2.329062648628685284e-02 -1.564854291399174827e-02 -4.810474577109133398e-02 1.837039755112342132e-02 3.026571279437428874e-02 -1.934119232311446585e-02 -1.485988647234966903e-02 -3.222477177148564548e-03 2.021334818840186259e-03 4.061752464604117402e-03 9.671163501292590753e-03 -7.343341291607194399e-02 -1.006428659804863186e-02 -9.992220971108731198e-03 -2.465979528504787938e-02
-2.189425352015033494e-02 4.381546257256084542e-03 3.103563339219881506e-03 1.433625450427625236e-02 8.742776813677948650e-03 -5.819091516074759510e-03 8.456476701467922907e-03 -1.510596284008644194e-02 4.877295669130901623e-02 -3.126248744273944780e-02 1.474924041319918694e-02 -2.173740447117721714e-03 6.440480784378806861e-03 3.851633919469243938e-03 -3.733676499202601140e-03 -6.452198137809828787e-03 2.059609772898535543e-02 2.040960921256894378e-02 -1.505065772700370230e-02 -1.170516874807842403e-02 6.832411234645280676e-03 -3.342142766013509597e-02 2.844653152152595149e-03 1.389155402278829596e-03 -1.441635804451643632e-02 -4.992926314240892817e-03 -3.209396904707603748e-03 4.998765926957837030e-02 -4.768643180299233370e-03 3.321947529875709723e-03 2.832823871509723701e-02 -5.676118703614322150e-04 1.367812216396929043e-02 4.605268192096802909e-05 -9.597880026777343837e-04 2.304010147513014389e-03 -2.778643991415533088e-02 6.600006686887500279e-03 2.160740000839787497e-02 2.618435285987210856e-02 1.940399749008157523e-02 7.592539785648328224e-03 -1.177347165954914510e-02 -3.066915484603734490e-02 -2.805460321607393392e-02 -1.897289692103218753e-02 -5.016533284124546910e-03 -1.817276291256187878e-02 1.944848981608880700e-02 -1.791964540499505626e-02 4.561914670215780343e-02 4.972502002303685192e-03 -9.278309291991075625e-03 4.873553493732141195e-03 1.547252233828958455e-02 -1.910737740014528674e-02 2.667177978644597394e-02 -6.887463985139482929e-03 -1.610499518212018741e-02 -9.956176318460643881e-03 2.452474416087575826e-02 2.320114805564304356e-02 -2.957941349256250352e-02 1.606290296904173964e-02 -1.313914537853296677e-02 -1.675617156957390219e-02 -7.608143564658075009e-03 8.822859056286892418e-03 -1.713497501016866473e-02 -8.280023925203959523e-04 2.625396917320810958e-02 -4.428173936224223672e-03
-6.157499109479411085e-03 1.488917210586838263e-02 -1.907273345197136455e-02 -5.730810800013266815e-03 8.307536998053945826e-03 -4.541436475775647436e-03 -9.900406361646959391e-03 1.207784542929558891e-02 -6.496517470109754340e-03 3.702192654094185048e-03 1.551158923780160404e-04 -4.572535086345218269e-03 -2.613436020102986174e-02 1.343929312701003589e-02 3.539290676512880929e-03 1.072099349401629993e-02 1.034891901659131322e-02 -2.306857835907443616e-02 1.674975394361952197e-02 1.062816505424919386e-02 -7.244650260562864735e-03 3.896208453352577664e-03 -3.971765483343367431e-02 -4.629516132592906980e-02 -2.044494545313294692e-02 -1.336368692242030295e-03 1.086165487440376477e-02 -2.064512953750380873e-03 -2.588257010470868674e-02 -5.059069327038374919e-02 7.598338592180373802e-03 -1.006227990047935984e-02 -6.386380464192908946e-02 -7.862212489819039862e-03 -1.894391423511396569e-03 3.123752392171747286e-02 1.672591368757843366e-02 -1.615293198320051637e-03 3.341609184333548671e-02 -3.343167369027016944e-02 -1.713094514271275987e-02 1.016303981296747504e-02 1.197402031277437252e-02 -3.544429470622392601e-03 1.130930194710289341e-02 2.415315077350035922e-02 -2.453749563571596543e-02 -6.043552040607567434e-03 -4.164586576988659611e-03 4.246188432111820676e-02 -1.836873357085042763e-02 -1.613386743838475870e-02 2.006816955790285961e-02 3.867155990839754587e-02 1.834707554041648675e-02 1.367299247479702821e-02 1.345535895667755028e-02 -3.969074051417012527e-03 5.288327256952232713e-03 -6.033912693402582531e-03 -1.672207976995870871e-02 1.838594850175517131e-02 3.069660091239576755e-02 -1.298706929958170185e-02 9.424280251188469487e-03 9.727496466513541745e-03 -3.242966898284668775e-04 -1.445575181886151264e-02 -3.257437914843034840e-03 2.552928229789929587e-03 2.454087960548336639e-02 -3.034920811374720861e-03
5.912588661068397811e-03 1.996373574513444701e-02 -1.872928708461751857e-02 -2.704554811299828693e-02 -1.565451358815563715e-02 -1.903357022392196396e-02 -2.045683956059179270e-02 1.729588845130547101e-02 2.469271665497804052e-02 -9.730316166310927842e-03 1.430437119382754058e-02 3.098335476838997432e-02 2.712689862729272816e-02 -2.776393759845265097e-02 2.689524831088529674e-02 7.277390036939286599e-04 -3.380164399512984585e-02 -6.623892008748240995e-03 -1.275010243712654777e-02 2.640579794005247505e-03 5.623798445260682483e-02 1.494961413285280337e-02 -4.853606969579143254e-02 -1.430274745496858818e-02 1.451667063807079994e-02 1.269098221976426924e-02 4.140504580005816698e-02 -4.117025050292062033e-03 -5.494597613568125843e-02 1.632144565909402281e-02 -8.489464458156334437e-03 -1.385123888395722869e-02 -3.132128236910803470e-02 -1.419900780046461086e-02 8.863950095880812619e-03 -3.078341545122569023e-02 -6.795956024973065848e-03 5.397950598147993259e-03 2.339923682038580477e-02 1.738273566111338958e-02 1.252956438107570916e-02 1.073529834190289217e-02 -1.323825348328724547e-02 -2.663805058364231843e-04 2.904989795413894654e-02 -4.647268052887639118e-03 -1.932412878539603585e-03 5.288225995643224681e-02 -1.299896143031002010e-03 8.000217414928158244e-03 3.075198667184624729e-03 -2.672618392321246539e-03 2.663546080046038517e-03 1.942124393340632568e-02 1.844673769510219927e-02 1.564317490746838790e-02 2.520011073503226895e-02 -1.837800699530017096e-02 2.101096464254400761e-02 -1.747938746794559448e-02 -4.841147585437792500e-03 5.513314306908378287e-02 3.349367541487409394e-03 2.994233011194250699e-02 1.148749860021631292e-02 9.075479719533506573e-03 -2.357513451567708022e-03 3.039393495767137021e-02 4.566887717297617513e-03 6.096222129737854240e-03 3.924598521285862368e-02 1.115323184983998961e-02
