-1.367107001027411672e-01 2.239683397829864489e-02 2.749367276512412403e-02 6.119971865413813272e-02 -5.189157130771175630e-02 -1.250409959427887241e-01 3.615301562474915187e-02 1.019700265485407320e-01 -1.678044915060679931e-01 -6.781270379740306220e-02 1.178583533409567202e-01 -2.498106869763431701e-02 1.195642192586965705e-02 6.903055380090325488e-02 3.466578645019174898e-02 -7.753523805279202707e-03 -6.078040947291299401e-02 6.573400554211537850e-02 1.111364237153286000e-02 -3.183101098078462698e-02 3.147723800455248105e-02 -1.042957871776712675e-01 1.446459388879553498e-01 -1.313916811422814468e-01 -4.477028968596792613e-02 -1.375771591199141108e-01 -1.013023454995363448e-01 1.102814085945773015e-01 -1.549662501875604115e-01 -4.500317390468982354e-02 1.871801310050453734e-02 1.402508001307131366e-02 1.726313294743903048e-01 5.000771764983755197e-02 5.866323544723092698e-03 4.208175959548130646e-02 1.079430529211300865e-01 -1.465612665713317275e-02 8.923664961387682559e-02 1.381654496384430303e-02 1.119783313388974938e-01 5.241160074185137463e-02 9.787602070035986146e-02 -6.668421561457105184e-02 1.541132926828663041e-01 -1.331858010396633762e-01 -2.852643765749739435e-01 -1.172376179257690054e-01 -7.212608436622926222e-02 1.174634502856704635e-02 -5.216373503075871082e-02 -8.488386065584205276e-03 6.936724367733454466e-02 9.270280839922187544e-02 8.004457309168596518e-03 -3.926989320319519694e-02 -1.928097494615949037e-02 -3.669580217734565164e-02 -1.762672956271305880e-01 -9.198644942621975185e-02 8.324328708080389050e-02 -2.369230689820195010e-02 2.276509246958413266e-02 4.766926251149625898e-02 1.024533758904022929e-01 1.098638310944427543e-01 4.020043262145919089e-02 -4.907509781796684512e-02 6.982971618545173731e-02 8.296556536341044563e-02 7.914407699711961675e-02 3.807675719028538047e-02 2.572327340941088850e-04 4.514474503794631277e-02 -2.875152122833077653e-02 1.169375953261466566e-01 -8.641067177322812876e-02 8.062607574501563790e-02 9.573327387014907153e-02
-7.993538725695346903e-02 1.500379069756560546e-01 1.382206093732503416e-01 1.055894128801549738e-02 -1.085211497663149671e-01 3.039876120123261721e-02 4.867988235827912236e-02 1.228189710961707370e-01 -2.230399099993043630e-02 -1.059357461241980658e-01 5.190920509752085937e-02 -1.314974938203612026e-03 -2.771226904600226915e-02 1.406371954276399577e-02 1.416275875186593335e-02 4.661220465254536927e-03 -1.251883157616559550e-01 4.946115891364977896e-02 4.942796529847274731e-03 -4.932012661346348720e-02 5.350334284898999870e-02 4.732283703240532102e-02 2.332279048212022865e-02 -1.231779597625730499e-01 -7.262042985971051134e-02 8.703241251629331710e-02 5.544174678698910591e-02 9.041368070008665159e-02 4.554748920344095509e-02 9.070105631236456689e-02 2.238999034458996618e-02 1.257453131098101307e-01 1.013678359317521649e-01 2.078773813538782878e-01 5.357556697659889705e-02 -6.424675436287516361e-02 7.787760481493098685e-02 5.367621730911592559e-02 1.202765533970613088e-01 2.250297821207224852e-02 -1.191590893174857280e-01 -8.119351136104216438e-02 -1.461754013554276699e-01 1.052624494842942238e-01 6.478498558553200115e-02 2.088309188033907748e-01 -7.336681465575094208e-02 9.212598608556249458e-02 -1.447391841771852178e-02 4.529112018674029405e-03 6.690054337627204806e-02 1.146673660354189384e-01 -3.421257918345493865e-02 9.752643774339042615e-03 9.207584162360676894e-02 3.212744773694786726e-02 6.389070816743995518e-03 1.150473812651469918e-01 -3.875984727660881923e-03 4.761437082603622861e-02 -6.536619992028971926e-02 7.198137206586739667e-02 2.277706204370959914e-02 3.677712033200222080e-02 -6.195095073696532673e-02 -2.626849198293984555e-02 -2.499178922224054578e-02 -3.507022924663621977e-03 -2.255523328526441024e-02 2.794028352214433797e-02 6.545743504867765350e-02 2.790004846705822911e-02 -1.561325938990446721e-03 -4.765833688381512778e-02 1.419822640616213993e-02 4.998074361979226721e-02 -6.213016891019942228e-02 -4.696369462898740410e-02 1.331569808065567462e-01
-9.966267763411064406e-02 -2.443090189184348240e-02 3.333458866859122932e-02 7.395063178335861687e-02 3.343956597024238392e-02 6.501392682661535916e-02 2.121520293973202728e-02 -4.311550957081080465e-02 -1.018759791211585469e-01 -2.898533037645296268e-02 1.250253633544758103e-02 -3.109503146682211089e-02 -5.523280080816066195e-02 3.409500931244169308e-02 -6.128248344490550004e-02 4.929555243501821532e-03 -8.122533902435405406e-03 3.156446134530972725e-02 -2.456521714516313182e-02 7.946264216919348561e-03 1.170531199226751071e-02 6.872482415935329825e-02 1.363119271932953791e-01 -3.182544488133373650e-02 -2.818198281539553707e-02 1.104134580902336460e-01 -5.000321179163094015e-02 7.603108055733476256e-02 -9.340498249189684021e-02 -1.519191146866594525e-02 1.460296667401644877e-01 1.328377063086333132e-01 1.590712883882097473e-01 6.391330515564989934e-02 -7.056348717924625091e-02 -5.102765259966250688e-02 6.822419370803545213e-02 1.426320824341364979e-01 2.030215104746877636e-02 -7.279696421639383908e-02 -3.849714854258705354e-02 -4.243295006381125195e-02 8.276914384979469630e-02 -1.050412726444191203e-01 1.433618924079732918e-02 -1.200901331305838787e-01 -1.276924875686619998e-01 1.045320229773783333e-01 4.248309943491600932e-02 -1.153856433998336380e-02 -2.138410578309856563e-02 1.495899972444673376e-01 -2.125430805561844688e-02 1.513223360060451939e-01 4.575997641396769428e-02 1.087864833491630767e-01 -7.661935454224014230e-03 -1.882571520362759654e-01 -1.212377828250391504e-01 8.041039539454127028e-03 -1.310846888812538732e-02 1.482380793002733288e-01 -4.044033531340320009e-02 1.028770394857677628e-01 7.203603403258135307e-02 -4.459847504232875015e-02 -5.280397268073630523e-02 7.740900513816405260e-02 1.779369054722161614e-02 2.845741094232013407e-02 5.683522797008581234e-02 -3.959439784437024379e-02 7.306164556208366578e-02 -1.809829493234678399e-02 2.089675813646735963e-02 -4.121418441111217301e-02 -1.698296645585780848e-02 -1.149201731879396712e-02 -7.562304540737910252e-02
-1.600731569345839322e-01 4.890466218978925528e-02 2.084341667912982532e-02 9.832046862214447944e-03 5.328710158602929792e-02 -3.320002031564855960e-02 1.422752711016453918e-02 -1.060897557767038063e-01 -1.060921731150986924e-01 -4.303156307163612249e-02 -1.469688079968407834e-02 1.291052532492280303e-01 -7.727562930204104341e-02 -1.391664310505809354e-01 6.289711014596517658e-02 1.341364141307151148e-02 -1.982290853378810766e-02 3.239011841140524567e-02 -1.158959953153284317e-01 -1.436094093748746872e-02 7.746957958789076060e-02 3.616482039813510851e-02 -6.186993241216501987e-02 -1.397496330804506859e-03 -8.453316015176201570e-02 -9.145761808683448846e-02 -5.769361579844008159e-02 1.297784521770061622e-02 -2.646083739176879890e-02 1.972894918294380157e-02 4.310889633998365306e-02 7.823804302121662932e-03 -1.538295565316572661e-02 -1.268434102331728597e-01 -5.873048896929507906e-02 -1.137919576192896604e-02 -2.514700328648458022e-02 -1.515666559007992353e-01 9.390873171476318837e-02 -6.610348552219492968e-02 -6.071485501931546402e-03 9.530024897689090557e-02 7.121724132729846668e-02 7.336978034747829169e-02 9.322186728502955544e-02 -6.343156726839185855e-02 -3.225683403963149065e-02 -9.111770516715334001e-02 1.022216451053519215e-01 2.011977615248911749e-02 -4.229321970252498258e-02 6.647160590527356749e-02 -8.020185215357286679e-02 5.080276599517960512e-02 2.456753262628627588e-02 7.096536204880680987e-02 1.651913954822391284e-02 -4.785622772820682241e-02 -7.579116066743164792e-02 4.733290230382243557e-02 2.454898688922178482e-02 -2.137274483084393439e-02 -6.535841654963561731e-02 -7.972209065869194367e-02 1.006699941307932084e-02 -1.990567903680826381e-02 -1.158007043147022685e-01 -2.417965733693935859e-02 -4.656809148933002684e-02 1.311739878162804240e-02 -1.539622150315124727e-01 -3.758185894843883018e-02 5.550503205637602466e-02 9.220453049825769187e-02 4.403270924637776168e-02 6.092317823441975588e-02 -7.285246671564861443e-03 1.573135377977949445e-02 -4.164215519196629023e-03
-4.942859713436716096e-02 -6.557321595163573269e-02 -1.461451010143889340e-01 -2.669247882799814786e-02 -2.182125981602366788e-02 8.673740287565873119e-02 -4.337484860185501084e-02 -6.866084027612215368e-02 -5.628999680383561799e-02 7.910603509305214054e-02 -5.554229357954763163e-02 5.000958718774180592e-03 -7.343488585515585421e-02 1.132001337813188374e-02 1.386679296173813636e-01 2.194487226001419489e-02 1.000394055347724881e-01 1.186244431402820078e-02 -7.671667113172893349e-02 5.888049058626406568e-02 1.907014281600179911e-02 -1.384847381943780931e-02 1.400578266859617803e-02 -1.345060584000412618e-01 9.830199000784491797e-03 2.721472368548900206e-02 5.274330940535283674e-02 -4.660602251052760325e-02 -4.408087617594790009e-02 -3.279809957338384457e-02 3.276377484862500605e-02 -1.631410322368405733e-02 5.413620337964022283e-03 -8.148549932225901404e-02 1.023766346520005310e-01 -2.828267657306503258e-03 -2.754718071639397636e-02 1.787673296156297720e-01 2.470610300491437802e-02 1.362941423107152938e-02 -1.725165578590567503e-02 2.227934626608232827e-01 -1.925346285654598935e-02 -1.095108868169470118e-01 -5.490091833035058017e-02 -5.267959649163343749e-02 5.020375758211698125e-02 2.319290211025013815e-01 -5.806333821813888796e-02 7.177114801379622100e-02 5.339882923590716368e-02 1.132206956680021845e-04 7.047321222354635539e-02 -1.472542854102282250e-01 2.076097485315705760e-01 7.388137793338307724e-03 -7.595349620185037898e-02 -9.808661358757579662e-02 6.245931931749791610e-04 -2.446944764677543849e-01 6.783166917313954158e-02 6.785290424531030540e-02 -1.354050323942013190e-02 1.195307289815740470e-03 -2.105255263123041731e-02 1.061623637996950975e-01 -4.269838930652440634e-02 5.612345575017928245e-02 -4.007269267316906913e-02 7.857260633291181240e-02 -6.767819483352799370e-02 -3.928515000559383574e-02 4.912018501678502846e-02 -1.221229821324472803e-01 -4.569809783310389839e-02 1.345731638285581518e-02 -1.394025566593267706e-01 -8.864957183524263540e-02 1.040392994792911918e-01
1.391508152579974400e-01 7.117439354624484349e-02 3.973619285990255545e-02 -4.631611157003427681e-02 3.516526558944158692e-02 3.974631910414490321e-02 -4.200237838919734790e-02 -2.060571824347617181e-02 6.194384523731450570e-02 -2.457435214930725476e-02 -1.130037461979084557e-01 -1.394661760822084040e-01 4.027648386521653912e-02 3.516201693065524464e-02 2.526899164536892256e-02 -8.450427848205266379e-02 -7.522855903866959570e-02 -9.940517885231049677e-02 -4.576432217726938284e-02 2.053603374410946023e-02 1.425759257396497504e-01 -1.801595176609075560e-02 -4.775286785917660926e-02 -4.118082794130620283e-02 -3.096558664920566473e-02 2.757391223303089223e-03 -7.126532874628815906e-02 -2.195548137048530107e-02 -1.361771329623491233e-01 1.361322045996275765e-01 -7.939907026618270303e-02 1.554112477937893977e-02 -1.262635672377224530e-02 -4.631182145247217385e-02 3.919159566727967170e-02 2.371779278989850914e-02 8.314595345001807303e-02 -9.075669439517607129e-02 5.164833349884005026e-02 -1.498833188400068850e-01 1.352081839678652975e-01 -9.067684325475190710e-02 3.324737116856733843e-03 9.035316433155674010e-02 -7.716316093706057644e-02 -4.818127663208559425e-02 1.029659566918307984e-01 -1.203593355193123549e-01 -1.462672802307575515e-02 2.030012939572478636e-02 8.905275661958496347e-02 -4.680308649222367223e-02 -2.952263543298437598e-03 4.846808827530113550e-02 1.226775525270622641e-01 7.639697871849054911e-02 1.966635707408087852e-01 8.480192618360749002e-02 9.488944379426261788e-02 6.404196997128926150e-02 -9.295504864677865686e-02 -1.576280626884259961e-01 9.868438762914857887e-02 4.942990920743052519e-02 1.949096610866492968e-02 -4.337884599355141396e-02 1.908228887958249298e-02 -7.090403666330821753e-02 -5.503752273519370124e-03 4.732001933495331991e-02 9.770296755480519652e-03 3.932884429673577653e-02 5.950501639722089939e-03 -6.457734079415411443e-02 -7.191467568068871108e-02 -5.801900872037423634e-02 8.803911565085566215e-02 8.128855231049222918e-02 -2.942300497732819320e-02
1.039284608391251585e-01 6.331417647564072104e-02 1.537259615105609489e-01 5.071599562257651794e-02 -8.545829790534635595e-03 9.270851081274111838e-02 -2.384296644440353843e-02 3.133432076625564805e-02 -1.557005497556756546e-01 -4.628967112027070063e-02 1.126598192797212544e-01 2.336903046663064976e-02 3.351636017550593816e-02 -8.680777108106478568e-02 4.441119966990546286e-02 2.102476910708014346e-01 -1.311411456276035184e-02 8.553889226213914204e-03 -1.005726243989384650e-01 3.876749149808049466e-02 -1.272898306875477892e-03 9.725420822902750007e-02 5.532539506113400701e-02 -2.741804489546700169e-02 -2.387751121998751835e-03 -1.422853227978177620e-02 -6.121851213431028782e-02 -3.466522526079006405e-03 5.411258674010931830e-02 -2.978948899122316196e-02 -9.593534574767294265e-02 -2.792607287202296742e-02 -2.768166399852463322e-02 -1.866323340945993947e-02 3.417607344373739531e-02 6.098326612896747684e-02 1.325992995314267085e-02 2.468817298989643694e-03 -1.025728968479481251e-01 7.952031269817768852e-03 -8.955736696106901540e-02 -2.362250742229947062e-02 6.731736254535794495e-02 5.789075623895703626e-02 6.714327934092145789e-02 1.572622602037733741e-01 -8.242544414461130953e-02 -1.118653430795633480e-01 1.453197379068872086e-01 1.769698857912208045e-02 -5.379067783448911177e-02 2.760304451828267391e-02 -9.325246133957810699e-03 2.861308695348527276e-02 -4.949335714076094628e-02 8.630137065420429021e-04 1.797483773407869412e-02 4.959900040679256217e-02 1.962327940459643663e-02 1.361488920879734832e-01 4.427778338335694452e-02 6.729198015007660516e-02 -3.513713441325232167e-02 -2.375458659202855233e-02 9.316577183757043801e-02 4.925534419826047700e-02 -6.771385089930909151e-02 1.523500650614645902e-01 9.578444036151100016e-02 -8.177611747401711262e-02 7.140638021490972043e-02 -4.384843242774108529e-02 1.136427481902370917e-01 3.885231789265806285e-02 -7.155970448681830964e-02 -2.084190501878601179e-02 -1.224937702505222992e-03 1.941526507237521793e-03 -1.341642282787992579e-01
9.540137571619831947e-03 1.002902589318630522e-01 -6.544496349363487786e-02 -1.823380411844798335e-02 -2.214561585256099099e-02 1.137742842063837467e-01 -5.852101416720878468e-03 -1.955101233685901940e-02 1.813144895012090418e-01 1.255051874037019510e-01 3.671879576939206941e-02 3.566130436187141262e-02 -2.002234713552878548e-02 -4.431798503770367076e-02 -5.762140001473649992e-03 -5.695117186553465272e-02 7.136086014448905779e-02 3.139963584409895259e-02 3.603528231505924440e-02 1.257417047590367321e-01 -4.690389580265588720e-02 -6.893304680220332936e-02 1.952424782150810828e-03 4.473079850138581004e-02 8.242882824429542676e-02 8.645765500725777208e-02 6.003150759347952725e-02 1.140091597370102849e-01 3.141875514515465179e-02 8.929944997958283448e-02 8.995114428569334075e-02 -8.322753710363622881e-02 4.422047984231376044e-02 4.241959368759707499e-02 1.268823148878868712e-01 2.547206033726611557e-02 -8.791444370646875339e-02 1.006506477698075608e-02 9.567741921437142305e-02 9.172954788901666046e-02 4.988822303459208851e-02 -4.610696350522403009e-02 7.393224515021154519e-02 -6.547806941278468129e-03 -6.976652439777482340e-02 -3.066944030198705956e-02 3.646587867752153211e-02 2.156875701241525722e-02 5.890029103853827719e-02 -1.323145443888795736e-01 1.716871274570410874e-02 -3.819002691156606066e-03 1.236115508292248560e-01 -1.172781972621021393e-03 6.642310294440570417e-02 -2.411179305278757928e-02 1.355152538578512783e-02 1.068579496929592809e-01 -1.892728513947240440e-02 1.303333667404636687e-01 -1.010458976223779920e-01 -2.363056760248024094e-02 6.428429076645944540e-02 7.182441373895008530e-02 1.137310288534076341e-01 -4.507776557487107316e-02 1.765484365596723948e-01 4.631323095431530423e-02 9.864837715614119262e-02 -1.394401330622512675e-02 7.388853641046078113e-02 1.059271630450144136e-01 7.538670450831211345e-02 3.264362983584838396e-02 -1.281296733139745958e-01 6.255870959740081338e-02 -5.783621732867031545e-02 1.015789924643088760e-02 -5.381143087812475384e-02
6.863758012135781628e-02 -6.187108327057408430e-02 -2.208172357707253730e-01 5.322236656533247540e-02 -1.181851147113487446e-03 -1.371835884961252194e-01 -3.286347231359779131e-02 5.941113109245862306e-02 2.971649734097614459e-02 -7.646787555654210866e-02 -3.261763391489519437e-02 -3.860539514911751069e-02 -1.183511236019961152e-02 2.744401701984154618e-02 1.501604355467654750e-01 1.699193382901972305e-01 -4.541511098435188631e-02 -2.278101802933510736e-02 -9.268499410221207879e-02 7.155984613835339458e-02 5.540349053993803841e-02 -8.374839510276441135e-02 -1.356124981381504752e-02 6.107398935503485088e-02 -1.308981584436919726e-02 1.197601082269001554e-02 3.362298300730859335e-02 1.584294507933407536e-01 1.149579342808211418e-01 -2.965583791950132664e-02 8.365921219518165919e-02 -2.419440407735996834e-02 1.679165429146694394e-02 4.512845481808018533e-03 2.842321974483492941e-02 -1.048531361715615007e-01 1.682242030636843522e-01 -2.044642348008154226e-02 1.078278144038841146e-02 -1.281065097880101228e-03 2.985107196093627138e-02 6.845779273799076914e-03 -7.011961125597296340e-02 -4.766996094883634710e-03 -5.892597416690697337e-02 -8.664464424507022089e-02 -1.457907115833872447e-01 5.604971360333551450e-02 3.972232078010426437e-02 -1.055371025330186091e-01 1.630234497277054453e-02 7.717019986128617615e-02 -6.291739418802619332e-02 -6.142380616776286356e-02 -4.335888425035683280e-02 6.330151932803378123e-02 -8.210207689484649851e-02 -1.116002068189442947e-02 1.578557280568756993e-02 -1.368027266273061371e-01 -1.364080561957666665e-02 -8.654855663912763841e-02 -1.570674172906960653e-02 1.630388936071907116e-02 -8.295326251712556442e-02 -2.238760996115439841e-02 6.523573271736815560e-02 3.613187785858157364e-02 1.216496978458107558e-01 -4.533321397134069952e-02 -1.083395378641687640e-01 -5.928601472460123811e-02 7.607024534380039948e-02 -6.763497990230793455e-03 -2.902980504999265465e-02 -3.046272910552569324e-02 -2.099618434976477030e-02 7.253483265932011981e-02 -9.646845142911689153e-02
1.418559486969369343e-01 -9.341223984772370481e-02 1.698504543854915672e-01 -9.279825049427420369e-02 -1.902962995238975941e-01 -8.466001270847164917e-02 -6.751641554743706419e-02 -2.334885402789727005e-03 -9.268340135312030936e-02 6.762882795799302071e-02 -6.099069541754362223e-02 -3.055914811563064867e-02 7.929923654532829158e-02 9.622889273944096322e-02 9.254236284334393936e-02 4.187179153800929532e-03 3.606631062168246665e-02 1.032800611973228311e-01 -7.565782798902126460e-02 -1.532891475791154506e-02 4.342608367934824853e-02 -7.960952285522537863e-02 -1.663362945636897086e-02 -1.031959809917019910e-01 7.815546514360990904e-03 5.679919173131606908e-02 -6.621457385194266798e-02 -5.517516236483847869e-02 9.522095143163736286e-02 -1.729788919729421948e-01 1.216682338580805933e-01 -8.527554253384098115e-02 5.568246523054896924e-02 -5.211217896606383515e-03 1.241655261514976877e-01 -1.229630578428479032e-01 -3.680105149840233458e-02 -1.696927043512876793e-02 3.630042624881909402e-02 -3.398446280267636288e-02 9.474426113938641536e-02 -9.509425959316512855e-02 1.935666292483446266e-02 -5.425453072023276452e-03 -7.706751114219891757e-03 3.410254957510565343e-02 5.312901649511374280e-02 -8.122469876991797455e-02 -1.509406428005109213e-01 3.316509558074882263e-02 4.152372657232500375e-02 -3.667891222018720282e-02 -1.545864502623434805e-02 9.872736497962816826e-02 -1.011751514186583628e-01 1.812645365173864986e-03 -1.619522240162364277e-02 8.574030380541858287e-03 6.651058212126681468e-02 -5.986201420928667638e-02 -2.920362961363698329e-02 -4.853921157913191481e-02 -5.534415441147829545e-02 1.097169349427962182e-02 4.294317352956859846e-02 -8.825573535118177992e-02 -5.154719143736606612e-02 1.222443857430741132e-01 1.160947391664092776e-01 1.853999671274995931e-03 1.696107279764792405e-02 -7.656153897320676360e-02 -2.799326600446775531e-02 -8.350432559495277879e-03 1.505747679539141265e-02 -1.355465317207904530e-01 -7.004389781910226598e-02 3.967842844862557589e-02 8.709925447846343649e-02
1.203900472058438420e-01 9.846169845968838485e-02 4.739797344011299068e-02 -1.414282634716384213e-01 5.399003732538026901e-02 3.897337082107302925e-02 -9.325911368465408802e-02 4.615978481065580868e-02 -4.034428316746611898e-02 1.290958979475233942e-02 8.094397837584096922e-02 -1.033993596718015828e-01 -1.491891920577441411e-01 -9.723619897553878455e-02 -2.020809344397646312e-02 7.584858626726258268e-02 5.467094266200474284e-02 2.800277703982070876e-02 5.530037431885363036e-02 -7.142200809239310222e-02 2.043269405735171906e-01 -4.140691330063847597e-02 -1.057958393598305430e-01 -4.807231529239795048e-02 -4.618709579147210753e-02 3.141193158146137615e-02 -9.202356005359459135e-02 1.258768062148747646e-02 -8.332561900689840206e-02 -2.119468748433935706e-02 1.222621672549027427e-01 -1.027552795631479776e-01 -2.638924432105362039e-02 1.312587607717649041e-01 4.298402024021574785e-02 4.037687453668648702e-02 -6.078153232707729503e-02 -6.861744127481991806e-02 2.234274298831506744e-02 -4.661463137853862071e-02 -1.415298575021344679e-02 7.276679074623215726e-02 2.306158547703147932e-02 -6.678695070260648459e-02 -6.305097330002032430e-02 -5.440758117303067659e-02 4.702901061679350819e-02 -2.618949604989915039e-02 1.009016848159169782e-01 -2.298529224817776745e-02 -8.902099708996003002e-02 -8.431198409866887122e-02 1.805548920042684968e-02 2.987424687269390339e-02 2.609774691736953256e-02 2.896090982759436105e-02 -2.502347017669908150e-02 3.597054172874672440e-02 3.060180725109992034e-02 -3.569457267969847539e-03 -1.195803872240331772e-01 7.767350504581974069e-02 -3.856092326101748236e-02 9.365752614022035405e-02 -2.778180552957573018e-02 7.311889069416491194e-02 1.052558956082797342e-01 -1.312957044915344373e-01 2.508452309717709022e-02 -6.442070868320048938e-02 3.607306152833219398e-02 1.881405230181380228e-01 1.414544417308739588e-01 -4.714822715966934807e-02 -1.110095176570881914e-01 3.267371201986658813e-02 6.555028005056590112e-02 7.000793740421612510e-02 -1.857376568830922808e-02
2.448917568653313781e-04 -8.093444816193468699e-03 -5.679987994969541709e-02 -7.535626597426227369e-02 -8.028662815446258039e-03 -4.423473344523313339e-02 -1.084290250285643506e-02 7.452609741019373957e-02 6.928585047710189571e-02 -5.910555533731275124e-02 5.970209395340472791e-03 -1.235856281935831386e-01 -8.511738401756288597e-02 -1.107673204426227846e-02 -5.033910161404209216e-02 -3.464913400130760490e-02 2.136571891234425452e-02 1.354146740446802999e-02 6.927060267623998124e-02 -7.062979094667555524e-02 1.007544629652071533e-01 1.325275575798907091e-01 -2.997044293422197053e-02 -1.818387549378872037e-01 -6.206557697889970859e-02 8.868459559788566260e-02 3.315375030999852604e-03 -4.134493167832985205e-02 1.581315353881850017e-02 -4.046727092186861580e-02 -1.027806995065866924e-01 7.233169404998182617e-02 2.302170390091653335e-02 -6.919137589985087378e-02 4.161111163515784223e-02 1.074665336293514212e-01 1.518036158555976511e-01 6.983349322396899261e-02 5.651940001469132890e-02 8.080396647913150321e-02 -4.378239616398178075e-02 1.325078094225554809e-02 4.069136540237392255e-03 3.011713806088396617e-03 9.619513026020437563e-02 1.188969621053356518e-01 8.867045385956726089e-02 1.035691453537301576e-01 -1.954226445310319402e-02 -3.474061183518285800e-02 -4.324554516025223144e-02 5.667895307173755753e-02 8.335103626701285962e-02 -6.025734753797609700e-02 -1.824981091575422487e-01 2.264184163479727313e-02 -5.349285575613842159e-02 -6.256664606698365827e-02 1.350376171492122246e-01 -2.939740600143441601e-02 1.928633029370926955e-02 5.909510770840979699e-02 1.987794569783619958e-02 8.790774642409841799e-03 2.083165539780585523e-02 -8.347663972108822217e-03 -7.915535261512403331e-03 5.747964592640975034e-02 8.814931103426931758e-02 3.652461965991272291e-02 2.280819765262935561e-02 5.817813872168271783e-02 -4.705991919737024382e-02 1.143852472599493214e-01 -1.609720446871149013e-02 1.108616534548892280e-01 -6.824562430105735045e-03 -5.505073376957606013e-02 8.343741599406979959e-02
